,Name,Age,Overall,Potential,Special,Nationality,Club
8562,A. Wede,25,65,66,1822,Sweden,Helsingborgs IF
8563,M. Bjørnbak,23,65,70,1620,Norway,FK Bodø/Glimt
8564,B. Straalman,18,65,75,1502,Netherlands,De Graafschap
8565,Guilson Paiva,27,65,65,1520,Brazil,Ponte Preta
8566,Z. Scott,34,65,65,1640,United States,Seattle Sounders FC
8567,Han Chan Hee,18,65,81,1637,Korea Republic,Jeonnam Dragons
8568,L. Calderón,25,65,67,1441,Colombia,Deportivo Cali
8569,F. Zampano,21,65,71,1599,Italy,Pescara
8570,G. Jung,20,65,75,1592,Germany,Hamburger SV
8571,M. Zúñiga,22,65,71,1611,Mexico,Dorados de Sinaloa
8572,J. Taylor,23,65,70,1749,Wales,Exeter City
8573,Fran Sol,23,65,70,1596,Spain,Villarreal CF
8574,L. Nilsson,33,65,65,1684,Sweden,IF Elfsborg
8575,A. Cordaz,32,65,65,891,Italy,Crotone
8576,S. Pirson,29,65,65,1012,Germany,FSV Frankfurt
8577,J. Hernandez,31,65,65,1619,Puerto Rico,New York City FC
8578,B. Webster,28,65,65,1519,England,Millwall
8579,M. Morel,34,65,65,1731,Argentina,Cúcuta Deportivo
8580,L. Buxton,31,65,65,1742,England,Rotherham United
8581,E. Bugge Pettersen,35,65,65,1133,Norway,Strømsgodset IF
8582,R. Feltscher,24,65,69,1709,Venezuela,MSV Duisburg
8583,J. Villarreal,21,65,72,1838,United States,LA Galaxy
8584,G. Campi,24,65,69,1576,Argentina,Racing Club
8585,T. Thompson,19,65,73,1677,United States,San Jose Earthquakes
8586,N. Medina,28,65,65,1662,Chile,Deportivo San Marcos de Arica
8587,M. Vermijl,23,65,70,1672,Belgium,Preston North End
8588,E. Hurtado,24,65,68,1765,United States,Vancouver Whitecaps FC
8589,K. Mackiewicz,23,65,71,1668,Poland,Jagiellonia Białystok
8590,F. Raičević,21,65,71,1463,Montenegro,Vicenza
8591,S. Cox,28,65,65,1688,Republic of Ireland,Reading
8592,Máyor,31,65,65,1607,Spain,AD Alcorcón
8593,Cabral,26,65,66,1819,Cape Verde,FC Zürich
8594,H. Al Hamad,27,65,65,1724,Saudi Arabia,Al Raed
8595,Cabrero,33,65,65,1166,Spain,RCD Mallorca
8596,K. Høie,35,65,65,1089,Norway,Djurgårdens IF
8597,K. Dikgacoi,30,65,65,1789,South Africa,Cardiff City
8598,S. Francis,28,65,65,1638,Jamaica,San Jose Earthquakes
8599,A. Malarz,35,65,65,989,Poland,Legia Warszawa
8600,J. Rodríguez,24,65,69,1563,Paraguay,Unión de Santa Fe
8601,J. Rodríguez,24,65,69,1563,Paraguay,Unión de Santa Fe
8602,F. Frans,26,65,66,1478,Belgium,Partick Thistle FC
8603,Unai Garcia,22,65,71,1570,Spain,CA Osasuna
8604,Óscar Whalley,21,65,74,1164,Spain,SD Huesca
8605,D. Calabria,18,65,77,1636,Italy,Milan
8606,I. Baldanzeddu,29,65,65,1660,Italy,Latina
8607,M. Solheim,27,65,65,1747,Norway,Hammarby IF
8608,A. Sarcevic,23,65,69,1606,England,Fleetwood Town
8609,N. Chamed,21,65,74,1706,Comoros,Nîmes Olympique
8610,P. Zieliński,24,65,67,1659,Poland,Śląsk Wrocław
8611,L. Broxham,27,65,65,1751,Australia,Melbourne Victory
8612,M. Richards,32,65,65,1625,England,Northampton Town
8613,D. Lafferty,26,65,66,1747,Northern Ireland,Burnley
8614,R. Yalçın,21,65,75,1728,Germany,Çaykur Rizespor
8615,J. Martínez,21,65,73,1107,Colombia,Envigado FC
8616,S. Lenhart,28,65,65,1692,United States,San Jose Earthquakes
8617,Neuton,25,65,67,1685,Brazil,Albacete BP
8618,D. Dudka,31,65,65,1797,Poland,Lech Poznań
8619,E. Orrantía,24,65,67,1688,Mexico,Puebla FC
8620,N. Dumitru,23,65,71,1628,Italy,Latina
8621,F. Carmona,21,65,73,1719,Chile,Universidad de Chile
8622,Y. Díaz,23,65,71,1617,Colombia,Rionegro Águilas
8623,E. Ledesma,27,65,65,1736,Argentina,Rotherham United
8624,M. Al Bishi,28,65,65,1395,Saudi Arabia,Al Nassr
8625,S. Mosquera,21,65,73,1387,Colombia,Deportes Tolima
8626,E. Rakip,19,65,74,1802,Sweden,Malmö FF
8627,D. Raven,30,65,65,1624,England,Inverness Caledonian Thistle
8628,N. Lemus,26,65,66,1601,Colombia,Atlético Huila
8629,Nuno Santos,35,65,65,1811,Portugal,CD Tondela
8630,E. Gehrig,27,65,65,1680,United States,Chicago Fire
8631,M. Torrén,26,65,65,1689,Argentina,Argentinos Juniors
8632,S. Skrzybski,22,65,68,1653,Germany,1. FC Union Berlin
8633,P. Larsson,31,65,65,1337,Sweden,Helsingborgs IF
8634,K. Ipša,29,65,65,1582,Croatia,Piast Gliwice
8635,A. Smárason,26,65,65,1852,Iceland,Hammarby IF
8636,D. Gustavsson,24,65,67,1627,Sweden,IF Elfsborg
8637,B. Wilson,32,65,65,1814,England,Oldham Athletic
8638,Pedro Nuno,20,65,74,1700,Portugal,Associação Académica de Coimbra
8639,P. Kirkevold,24,65,69,1673,Norway,Sarpsborg 08 FF
8640,D. Verkhovtsov,28,65,65,1439,Belarus,Korona Kielce
8641,I. McLeod,30,65,65,1616,England,Notts County
8642,J. Clarke,23,65,68,1632,England,Scunthorpe United
8643,M. Piossek,25,65,66,1770,Poland,1. FC Kaiserslautern
8644,P. Rakovsky,22,65,70,1125,Germany,1. FC Nürnberg
8645,E. Boateng,19,65,76,1733,Ghana,Moreirense FC
8646,S. Popescu,22,65,71,1512,Romania,Modena
8647,J. Brix-Damborg,29,65,65,1733,Denmark,Hobro IK
8648,P. Tuszyński,25,65,67,1631,Poland,Çaykur Rizespor
8649,G. Ortíz,22,65,71,1469,Argentina,Club Atlético Aldosivi
8650,A. Barrett,35,65,65,1378,England,Southend United
8651,Tiago Valente,30,65,65,1428,Portugal,Vitória de Setúbal
8652,A. Al Dawsari,26,65,66,1660,Saudi Arabia,Al Hilal
8653,A. Wilbraham,35,65,65,1569,England,Bristol City
8654,J. Geria,22,65,68,1665,Australia,Melbourne Victory
8655,R. Cacérès,27,65,65,1722,France,FC Sochaux-Montbéliard
8656,J. Jankto,19,65,76,1689,Czech Republic,Ascoli
8657,Dagoberto Esteiro,27,65,65,1802,Brazil,São Paulo
8658,E. Brambila,29,65,65,1819,Mexico,Deportivo Toluca
8659,Bae Il Hwan,26,65,65,1639,Korea Republic,Jeju United FC
8660,Jailson Acuna,27,65,65,847,Brazil,Figueirense
8661,K. Salazar,19,65,77,1562,Colombia,Independiente Santa Fe
8662,K. Salazar,19,65,77,1562,Colombia,Independiente Santa Fe
8663,S. Cantini,27,65,65,1618,France,Paris FC
8664,D. Koukou,24,65,67,1678,Benin,Chamois Niortais Football Club
8665,Alvaro Rey,25,65,66,1615,Spain,AD Alcorcón
8666,I. Cherenchikov,30,65,65,1564,Russia,Amkar Perm
8667,L. Morosini,19,65,75,1552,Italy,Brescia
8668,E. Stevens,24,65,67,1684,Republic of Ireland,Portsmouth
8669,N. Morantes,39,65,65,1602,Colombia,Boyacá Chicó FC
8670,L. Janoszka,28,65,65,1776,Poland,Zagłębie Lubin
8671,Z. El Azzouzi,19,65,76,1580,Morocco,FC Twente
8672,R. Zwinkels,32,65,65,1111,Netherlands,ADO Den Haag
8673,G. Woods,24,65,68,1116,England,Ross County FC
8674,M. Doughty,22,65,72,1798,Wales,Swindon Town
8675,I. Kutepov,21,65,73,1504,Russia,Spartak Moscow
8676,K. Ayari,25,65,66,1536,Tunisia,Paris FC
8677,L. Faravelli,22,65,70,1786,Argentina,Gimnasia y Esgrima La Plata
8678,S. Nicholson,20,65,73,1588,Scotland,Heart of Midlothian
8679,D. Duka,25,65,66,1734,United States,Columbus Crew SC
8680,D. Mattocks,24,65,67,1648,Jamaica,Portland Timbers
8681,D. Bomheuer,24,65,68,1433,Germany,MSV Duisburg
8682,J. Marié,23,65,71,1670,France,Dijon FCO
8683,B. Celina,18,65,79,1593,Kosovo,Manchester City
8684,A. Angoula,34,65,65,1460,France,Évian Thonon Gaillard FC
8685,J. Ikaunieks,20,65,74,1738,Latvia,FC Metz
8686,N. Bubas,26,65,66,1543,Argentina,Deportivo San Marcos de Arica
8687,J. Bond,22,65,73,1158,England,Reading
8688,B. Thoelke,23,65,69,1466,Germany,Karlsruher SC
8689,S. Méndez,29,65,65,1728,Chile,Deportivo San Marcos de Arica
8690,Morillas,28,65,65,1685,Spain,SD Huesca
8691,J. Campbell,22,65,73,1413,United States,Chicago Fire
8692,S. Lizana,22,65,71,1629,Chile,CD O'Higgins
8693,A. Gersbach,18,65,76,1678,Australia,Rosenborg BK
8694,D. Stevanovič,30,65,65,1835,Slovenia,Mordovia Saransk
8695,T. Hölscher,20,65,72,1768,Germany,FC Twente
8696,Núrio,20,65,74,1610,Angola,SC Braga
8697,M. Coppola,33,65,65,1860,Italy,Ternana
8698,A. Jacobson,29,65,65,1800,United States,Vancouver Whitecaps FC
8699,D. Christensen,26,65,65,1730,Denmark,Aarhus GF
8700,J. Mårtensson,26,65,66,1814,Sweden,Helsingborgs IF
8701,P. Netzer,29,65,65,1628,Austria,SCR Altach
8702,E. Ponce,18,65,76,1607,Argentina,Roma
8703,A. Zamora,23,65,68,1652,Mexico,Jaguares de Chiapas
8704,K. Appiah,24,65,67,1695,Ghana,Crystal Palace
8705,D. Wydra,21,65,70,1821,Austria,SC Paderborn 07
8706,A. Uludağ,24,65,69,1846,Turkey,Akhisar Belediyespor
8707,R. Mandanda,22,65,73,1049,DR Congo,AC Ajaccio
8708,B. Halloran,23,65,70,1666,Australia,1. FC Heidenheim 1846
8709,A. Affane,21,65,71,1730,Sweden,AIK
8710,C. Oyaneder,24,65,67,1555,Chile,CD Cobresal
8711,T. Podgórski,29,65,65,1745,Poland,Ruch Chorzów
8712,A. Stolz,31,65,65,1104,Germany,TSG 1899 Hoffenheim
8713,Ricardo Nunes,29,65,65,1766,South Africa,Pogoń Szczecin
8714,N. Orellana,19,65,74,1619,Chile,Deportivo San Marcos de Arica
8715,T. Gamiette,29,65,65,1744,France,Paris FC
8716,E. Farias,26,65,65,1657,Chile,Unión La Calera
8717,A. Bjelica,21,65,72,1578,Serbia,KV Mechelen
8718,Enzo Marteiro,27,65,65,1816,Brazil,Cruzeiro
8719,N. Knight-Percival,28,65,65,1485,England,Shrewsbury
8720,R. Allen,25,65,67,1667,United States,New York City FC
8721,Botelhinonsa,27,65,65,1746,Brazil,Chapecoense
8722,A. Götz,21,65,72,1586,Germany,Hamburger SV
8723,A. Götz,21,65,72,1586,Germany,Hamburger SV
8724,N. Hunt,32,65,65,1749,Republic of Ireland,Southend United
8725,A. Zamora,30,65,65,1862,Mexico,Tiburones Rojos de Veracruz
8726,F. Makhedjouf,24,65,69,1784,Algeria,Red Star FC
8727,M. Angha,21,65,74,1650,Switzerland,FC St. Gallen
8728,Romário,23,65,71,1598,Brazil,Clube Sport Marítimo
8729,D. Čavušević,27,65,65,1615,Slovenia,FC St. Gallen
8730,A. Timofeev,21,65,75,1721,Russia,Spartak Moscow
8731,M. Pack,24,65,68,1832,England,Bristol City
8732,L. Puyo,26,65,66,1787,France,AS Nancy Lorraine
8733,J. Ortiz,24,65,69,1765,Chile,Universidad de Chile
8734,P. Lipski,21,65,74,1635,Poland,Ruch Chorzów
8735,M. Fares,19,65,74,1687,France,Hellas Verona
8736,N. Hoheneder,28,65,65,1446,Austria,SC Paderborn 07
8737,Pablo Sánchez,32,65,65,1655,Spain,Adelaide United
8739,C. Dessers,20,65,73,1553,Belgium,Sporting Lokeren
8740,Adilson Goiano,26,65,65,1650,Brazil,FC Arouca
8741,Alex,26,65,66,1798,Brazil,Houston Dynamo
8742,F. Gerardi,27,65,65,1561,Italy,Como
8743,Kim Hyung Il,31,65,65,1532,Korea Republic,Jeonbuk Hyundai Motors
8744,M. Danielsson,26,65,66,1344,Sweden,GIF Sundsvall
8745,N. Ortiz,31,65,65,1567,Chile,Unión La Calera
8746,Víctor Díaz,27,65,65,1745,Spain,CD Leganés
8747,E. Pimentel,25,65,65,1517,Mexico,Club América
8748,Yun Ju Tae,25,65,67,1733,Korea Republic,FC Seoul
8749,S. Silva,23,65,67,1444,Chile,Audax Italiano
8750,A. Doran,24,65,67,1762,Republic of Ireland,Inverness Caledonian Thistle
8751,C. Mallace,25,65,66,1731,Scotland,Montreal Impact
8752,D. Serna,21,65,73,1679,United States,Colorado Rapids
8753,L. Paganini,22,65,73,1492,Italy,Frosinone
8754,Romário Baldé,18,65,73,1669,Portugal,CD Tondela
8755,R. Draper,26,65,65,1756,England,Inverness Caledonian Thistle
8756,K. Hemmings,23,65,70,1491,England,Dundee FC
8757,M. Taylor,25,65,67,1671,England,Bristol Rovers
8758,C. Quaner,24,65,69,1580,Germany,1. FC Union Berlin
8759,Kim Jin Young,23,65,69,1047,Korea Republic,Pohang Steelers
8760,J. Bamba,19,65,79,1700,France,Paris FC
8761,David García,21,65,71,1473,Spain,CA Osasuna
8762,N. Byrne,23,65,70,1729,England,Wolverhampton Wanderers
8763,C. Erskine,28,65,65,1612,Scotland,Dundee United
8764,R. Korte,24,65,67,1709,Germany,1. FC Union Berlin
8765,K. Doolan,28,65,65,1511,Scotland,Partick Thistle FC
8766,E. Henty,22,65,73,1511,Nigeria,Lokomotiv Moscow
8767,D. Zoboli,33,65,65,1289,Italy,Modena
8768,M. Campos,26,65,66,1790,Chile,Audax Italiano
8769,S. Cuerdo,28,65,65,1082,Argentina,CD Cobresal
8770,Jason,20,65,75,1604,Spain,Albacete BP
8771,R. Henkens,26,65,65,1853,Belgium,KVC Westerlo
8772,C. Quiring,24,65,67,1627,Germany,1. FC Union Berlin
8773,Paredes,32,65,65,1696,Spain,Albacete BP
8774,D. Loft,28,65,65,1841,England,Gillingham
8776,Joselu,24,65,69,1681,Spain,CD Lugo
8777,J. Bøge,25,65,67,1576,Denmark,Hobro IK
8778,J. Alnwick,22,65,72,1173,England,Port Vale
8779,H. Al Rabaei,34,65,65,1699,Saudi Arabia,Najran SC
8780,D. Balanta,21,65,73,1456,Colombia,Junior FC
8781,J. Douglas,33,65,65,1795,Republic of Ireland,Ipswich Town
8782,K. Mbappe Lottin,16,65,85,1577,France,AS Monaco
8783,N. Grabavoy,32,65,65,1784,United States,Portland Timbers
8784,N. Grabavoy,32,65,65,1784,United States,Portland Timbers
8785,A. Zuev,19,65,78,1655,Russia,Spartak Moscow
8786,P. Jagne,25,65,67,1846,Gambia,FC Sion
8787,C. Bickel,24,65,69,1698,Germany,SC Paderborn 07
8788,N. Carreño,21,65,73,1575,Colombia,Patriotas Boyacá FC
8789,J. Ávila,23,65,71,1334,Colombia,Alianza Petrolera
8790,M. Defendi,29,65,65,1839,Italy,Bari
8791,Park Won Jae,31,65,65,1821,Korea Republic,Jeonbuk Hyundai Motors
8792,I. Hazazi,30,65,65,1650,Saudi Arabia,Najran SC
8793,Ença Fati,21,65,72,1534,Guinea Bissau,Moreirense FC
8794,G. N'Gosso,30,65,65,1567,Cameroon,Angers SCO
8795,K. Essikal,19,65,75,1612,Morocco,SV Zulte-Waregem
8796,T. Trevisan,31,65,65,1472,Italy,US Salernitana 1919
8797,S. Eastwood,26,65,66,1145,England,Blackburn Rovers
8798,A. Zito,29,65,65,1864,Italy,US Salernitana 1919
8799,R. Windbichler,24,65,69,1514,Austria,FK Austria Wien
8800,A. Fomitschow,24,65,67,1881,Germany,1. FC Kaiserslautern
8801,J. Grant,27,65,65,1655,Jamaica,Exeter City
8802,J. Toudic,29,65,65,1656,France,AC Ajaccio
8803,M. Możdżeń,24,65,69,1926,Poland,Podbeskidzie Bielsko-Biała
8804,E. González,33,65,65,1701,Chile,CD O'Higgins
8805,C. Carrillo,22,65,71,1647,Colombia,Jaguares de Córdoba
8806,A. Bovo,29,65,65,1831,Italy,US Salernitana 1919
8807,M. Gecov,27,65,65,1753,Czech Republic,Śląsk Wrocław
8808,H. Vučkić,22,65,70,1701,Slovenia,Wigan Athletic
8809,A. Morgan,24,65,69,1701,Canada,Toronto FC
8810,M. Arini,28,65,65,1742,Italy,Avellino
8811,C. Lustenberger,28,65,65,1761,Switzerland,FC Luzern
8812,J. Skarz,25,65,66,1660,England,Oxford United
8813,C. Pérez,25,65,67,1493,Mexico,Deportivo Toluca
8814,S. Coopman,20,65,75,1484,Belgium,Club Brugge KV
8815,P. Vouros,20,65,75,1498,Greece,Olympiacos CFP
8816,M. Vitale,17,65,80,1738,Italy,SS Virtus Lanciano
8817,D. Moro,33,65,65,1787,Italy,US Salernitana 1919
8818,Heo Young Joon,22,65,73,1593,Korea Republic,Jeonnam Dragons
8819,K. Walker,25,65,66,1823,Sweden,Djurgårdens IF
8820,J. Lacerda,28,65,65,1647,Uruguay,Dorados de Sinaloa
8821,J. Westerberg,29,65,65,1728,Sweden,Halmstads BK
8822,J. Tesselaar,26,65,66,1554,Netherlands,De Graafschap
8824,M. Poletanović,21,65,71,1832,Serbia,SV Zulte-Waregem
8825,Victor Curto,33,65,65,1708,Spain,Albacete BP
8826,V. Sarabia,31,65,65,1783,Chile,CD Cobresal
8827,Álvaro Bustos,20,65,73,1660,Spain,Real Sporting de Gijón
8828,M. Ivana,31,65,65,1760,Slovakia,SV Darmstadt 98
8829,B. Bourigeaud,21,65,70,1757,France,Racing Club de Lens
8830,L. Kelly,25,65,67,1835,Scotland,Oldham Athletic
8831,S. Corazza,24,65,67,1634,Italy,Novara
8832,N. Melissas,22,65,73,1028,Greece,PAOK
8833,M. Tonge,32,65,65,1746,England,Stevenage
8834,B. Samba,21,65,69,1024,Congo,AS Nancy Lorraine
8835,A. Acosta,27,65,65,1815,Mexico,Puebla FC
8836,K. D'Haene,25,65,67,1751,Belgium,KV Kortrijk
8837,Biel Company,23,65,70,1740,Spain,RCD Mallorca
8838,Hugo Álvarez,30,65,65,1626,Spain,Elche CF
8839,N. Kilkenny,29,65,65,1727,Australia,Preston North End
8840,E. Sawaneh,28,65,65,1694,Gambia,Waasland-Beveren
8841,E. Ekobo,34,65,65,1667,Cameroon,Clermont Foot 63
8842,C. Källqvist,31,65,65,1022,Sweden,BK Häcken
8843,D. Daniels,21,65,73,1378,Montserrat,Wigan Athletic
8844,Munir,26,65,66,1148,Morocco,CD Numancia
8845,Munir,26,65,66,1148,Morocco,CD Numancia
8846,Germán,28,65,65,1463,Spain,CD Tenerife
8847,N. Proschwitz,28,65,65,1534,Germany,Sint-Truidense VV
8848,N. Hasselbaink,24,65,68,1726,Suriname,Excelsior
8849,J. Nieto,22,65,72,1684,Colombia,Atlético Nacional
8850,G. Mandjeck,26,65,65,1739,Cameroon,FC Metz
8851,J. Mellis,24,65,69,1779,England,Bury
8852,Rafaël Dias,24,65,69,1805,Portugal,US Créteil-Lusitanos
8853,Àlex Corredera,19,65,75,1681,Spain,Deportivo de La Coruña
8854,F. Noguera,22,65,71,1339,Argentina,Club Atlético Banfield
8855,Samu,22,65,72,1732,Spain,Albacete BP
8856,D. Ramírez,34,65,65,1719,Argentina,Godoy Cruz
8857,Jadenilson Baia,27,65,65,1651,Brazil,Cruzeiro
8858,Y. Kerboriou,27,65,65,1041,France,US Créteil-Lusitanos
8859,Andreu,32,65,65,1840,Spain,Western Sydney Wanderers
8860,M. Johnson,24,65,69,1665,England,Motherwell
8861,Z. Valentin,23,65,69,1700,United States,Portland Timbers
8862,C. Jelves,24,65,69,1690,Chile,Deportivo San Marcos de Arica
8863,A. Meret,18,65,77,1113,Italy,Udinese
8864,B. Smeets,22,65,70,1820,Netherlands,De Graafschap
8865,Leonardo Freijão,27,65,65,1589,Brazil,Joinville
8866,V. Janjetović,27,65,65,1083,Australia,Sydney FC
8867,J. Iglesias,26,65,66,1676,Uruguay,AS Nancy Lorraine
8868,Paulo Nagamura,32,65,65,1845,Brazil,Sporting Kansas City
8869,J. Mall,24,65,69,1001,Switzerland,Grasshopper Club Zürich
8870,Kim Young Wook,24,65,69,1841,Korea Republic,Jeonnam Dragons
8871,Fepe Rochela,27,65,65,1494,Brazil,Figueirense
8872,Abel Moreno,20,65,73,1606,Spain,Córdoba CF
8873,N. Madonna,28,65,65,1730,Italy,Como
8874,M. Lorentzson,30,65,65,1732,Sweden,Örebro SK
8875,A. Al Sahbi,28,65,65,1577,Saudi Arabia,Al Ahli
8876,Juanma,24,65,69,1589,Spain,Heart of Midlothian
8877,M. Villalobos,34,65,65,1559,Chile,Deportes Iquique
8879,Ramón da Almeyda,27,65,65,1821,Brazil,Santos
8880,A. Hammill,27,65,65,1701,England,Barnsley
8881,O. Mares,28,65,65,1867,Mexico,Club América
8882,A. Nikitin,23,65,71,1421,Russia,FC Ufa
8883,B. Hernández,22,65,70,1705,Mexico,Monterrey
8884,S. Roco,32,65,65,1408,Chile,CD Universidad de Concepción
8885,M. Pereira,28,65,65,1592,Netherlands,SC Cambuur
8886,D. Torres,22,65,69,1753,Chile,CD Palestino
8887,Nili Perdomo,21,65,74,1632,Spain,UD Las Palmas
8888,Vasco Costa,23,65,69,1567,Portugal,Vitória de Setúbal
8889,F. Robert,26,65,66,1603,France,Swindon Town
8890,K. Long,24,65,67,1414,Republic of Ireland,Milton Keynes Dons
8891,J. Arboleda,25,65,66,1686,Colombia,Alianza Petrolera
8892,I. Vásquez,29,65,65,1709,Chile,Audax Italiano
8893,W. Díaz,37,65,65,1370,Colombia,Jaguares de Córdoba
8894,Yann Rolim,20,65,72,1709,Brazil,FSV Frankfurt
8895,C. Tissone,27,65,65,1405,Argentina,Vitória de Setúbal
8896,J. Sutton,31,65,65,1535,England,St. Johnstone FC
8897,A. Kurdi,23,65,69,1718,Saudi Arabia,Al Ahli
8898,J. Schuurman,18,65,79,1721,Netherlands,Feyenoord
8899,K. Alston,27,65,65,1816,United States,Orlando City SC
8900,K. Freeman,23,65,71,1708,Wales,Portsmouth
8901,J. Ortiz,22,65,69,1729,Colombia,Atlético Huila
8902,A. Moris,25,65,67,1109,Luxembourg,KV Mechelen
8903,R. Lecomte,27,65,65,1656,France,KVC Westerlo
8904,Lorenzao Masca,27,65,65,1761,Brazil,São Paulo
8905,H. Sönmez,24,65,66,1679,Turkey,Atiker Konyaspor
8906,H. Sönmez,24,65,66,1679,Turkey,Atiker Konyaspor
8907,M. Fraga,27,65,65,1124,Mexico,Club Atlas
8908,C. Sammon,28,65,65,1728,Republic of Ireland,Sheffield United
8909,A. Crescenzi,23,65,71,1672,Italy,Pescara
8910,M. Hansen,31,65,65,1769,Norway,Mjøndalen IF
8911,C. Calvo,22,65,70,1431,Mexico,Tiburones Rojos de Veracruz
8912,M. Spano,20,65,71,1512,France,Toulouse Football Club
8913,S. Aborah,28,65,65,1826,Belgium,Notts County
8914,A. Šporar,21,65,75,1595,Slovenia,FC Basel 1893
8915,A. Egholm,32,65,65,1413,Denmark,Hobro IK
8916,L. Giannetti,21,65,74,1512,Argentina,Vélez Sarsfield
8917,G. Esparza,22,65,70,1717,Argentina,Club Atlético Temperley
8918,B. Innocent,19,65,75,1739,Nigeria,Lillestrøm SK
8919,Pedro Coronas,24,65,67,1796,Portugal,Moreirense FC
8920,F. Marković,23,65,69,1733,Serbia,Royal Excel Mouscron
8921,F. Rawson,18,65,75,1385,England,Derby County
8922,J. Venegas,26,65,66,1765,Costa Rica,Montreal Impact
8923,D. Malonga,26,65,65,1672,Congo,FC Pro Vercelli 1892
8924,K. Rocheteau,21,65,71,1676,France,Chamois Niortais Football Club
8925,M. Ørnskov,29,65,65,1792,Denmark,Brøndby IF
8926,Javi Muñoz,20,65,75,1567,Spain,Real Madrid
8927,J. Demetriou,27,65,65,1847,Cyprus,Walsall
8928,D. Chávez,25,65,67,1771,Mexico,Tiburones Rojos de Veracruz
8929,H. González,24,65,67,963,Mexico,Club América
8930,G. Laborde,21,65,74,1693,France,Clermont Foot 63
8931,H. Pereira,28,65,65,1887,Uruguay,Club Atlético Sarmiento
8932,D. Yelldell,33,65,65,1031,United States,Bayer 04 Leverkusen
8933,S. Kotysch,26,65,66,1575,Germany,Sint-Truidense VV
8934,R. Demjan,32,65,65,1660,Slovakia,Podbeskidzie Bielsko-Biała
8935,Rodnei,29,65,65,1542,Brazil,TSV 1860 München
8936,P. Madden,25,65,67,1674,Republic of Ireland,Scunthorpe United
8937,S. Ferguson,23,65,69,1755,Northern Ireland,Millwall
8938,S. Sinovic,28,65,65,1646,United States,Sporting Kansas City
8939,Adriano Alves,30,65,65,1550,Brazil,Najran SC
8940,I. Baradji,20,65,70,1558,France,Red Star FC
8941,T. McMahon,29,65,65,1750,England,Bradford City
8942,J. Owoeri,28,65,65,1724,Nigeria,BK Häcken
8943,E. Doyle,27,65,65,1694,Republic of Ireland,Preston North End
8944,A. Pomini,34,65,65,1083,Italy,Sassuolo
8945,J. Jewsbury,34,65,65,1891,United States,Portland Timbers
8946,L. Rinaldi,21,65,72,1544,Argentina,Argentinos Juniors
8947,O. Bulut,21,65,73,1679,Germany,VfL Bochum 1848
8948,Tarsi,20,65,74,1626,Spain,Real Zaragoza
8949,J. Bozga,31,65,65,1612,Romania,Daejeon Citizen
8951,R. Oxford,16,65,85,1559,England,West Ham United
8952,J. Tosik,28,65,65,1719,Poland,Zagłębie Lubin
8953,M. Jevtovic,22,65,69,1716,Serbia,FK Bodø/Glimt
8954,M. Terki,23,65,69,1762,Algeria,Sporting Lokeren
8955,D. Palacios,30,65,65,1713,Colombia,Boyacá Chicó FC
8957,C. Booth,24,65,69,1690,Scotland,Partick Thistle FC
8958,Miguel Vieira,24,65,68,1381,Portugal,FC Paços de Ferreira
8959,L. Martínez,28,65,65,1783,Mexico,Tiburones Rojos de Veracruz
8960,I. Henderson,30,65,65,1741,England,Rochdale
8961,Dani Jiménez,25,65,67,1146,Spain,AD Alcorcón
8962,E. Alexander,27,65,65,1797,United States,Houston Dynamo
8963,L. Laverone,26,65,66,1877,Italy,Vicenza
8964,M. Al Shammari,29,65,65,1610,Saudi Arabia,Al Shabab
8966,T. Barnett,29,65,65,1612,England,Southend United
8967,T. Barnett,29,65,65,1612,England,Southend United
8968,D. Andrade,21,65,71,1696,Mexico,Jaguares de Chiapas
8969,R. Coly,19,65,75,1608,Senegal,Brescia
8970,Philipe Sampaio,20,65,76,1370,Brazil,Boavista FC
8971,M. Galarza,31,65,65,1781,Argentina,Nueva Chicago
8972,T. Trdina,27,65,65,1531,Slovenia,Wolfsberger AC
8973,Lee Seok Hyun,25,65,67,1605,Korea Republic,FC Seoul
8974,Cardoso,21,65,75,1564,Portugal,União da Madeira
8975,D. Elsneg,25,65,67,1821,Austria,SV Ried
8976,G. Saville,22,65,71,1773,England,Wolverhampton Wanderers
8977,Z. Alomerovic,24,65,68,1060,Serbia,1. FC Kaiserslautern
8978,M. Gouaida,22,65,72,1578,Tunisia,Karlsruher SC
8979,A. Acosta,26,65,66,1368,Colombia,Uniautónoma FC
8980,Estevãtinho,27,65,65,1590,Brazil,Figueirense
8981,A. Čović,40,65,65,1061,Australia,Perth Glory
8982,A. Tutte,24,65,67,1833,England,Bury
8983,S. O'Neill,21,65,72,1713,United States,Cambridge United
8984,P. Corral,23,65,71,1793,Chile,Deportivo San Marcos de Arica
8985,S. Hierländer,24,65,68,1764,Austria,RB Leipzig
8986,D. Ward,22,65,73,1098,Wales,Liverpool
8988,K. Al Mousa,32,65,65,1650,Saudi Arabia,Al Ahli
8989,A. El Khayati,26,65,66,1658,Netherlands,Queens Park Rangers
8991,C. Lines,29,65,65,1749,England,Bristol Rovers
8992,D. Dogan,35,65,65,1601,Germany,Eintracht Braunschweig
8993,Ricardo,32,65,65,1644,Spain,CD Tenerife
8994,E. Móvil,29,65,65,1848,Colombia,Cúcuta Deportivo
8995,Tomás Podstawski,20,65,75,1619,Portugal,FC Porto
