,Name,Age,Overall,Potential,Special,Nationality,Club
8125,A. Diallo,24,67,73,1108,Senegal,Çaykur Rizespor
8126,S. Sinovic,29,67,67,1646,United States,Sporting Kansas City
8127,Adriano Alves,31,67,67,1599,Brazil,Al Raed
8128,E. Bologna,34,67,67,1098,Argentina,River Plate
8129,D. Vallejos,26,67,67,1738,Chile,Audax Italiano
8130,Bernard Costinho,28,67,67,1676,Brazil,Coritiba
8131,M. Saadane,24,67,72,1675,Morocco,Çaykur Rizespor
8132,H. Hosogai,30,67,67,1738,Japan,Kashiwa Reysol
8133,T. Yalçın,26,67,68,1700,Germany,SV Sandhausen
8134,T. Adeyemi,24,67,72,1773,England,Rotherham United
8135,A. Briseño,22,67,72,1616,Mexico,Tiburones Rojos de Veracruz
8136,Manuel,28,67,67,1622,Spain,UCAM Murcia CF
8137,R. Sánchez,32,67,67,1083,Colombia,Millonarios FC
8138,J. Ward,30,67,67,1861,Northern Ireland,Nottingham Forest
8139,J. Raitala,27,67,67,1852,Finland,Columbus Crew SC
8140,R. Festersen,29,67,67,1790,Denmark,Odense Boldklub
8141,S. Abdulameer,24,67,70,1832,Iraq,Al Ahli
8142,J. Blayac,33,67,67,1614,France,RC Strasbourg Alsace
8143,S. Khumalo,26,67,67,1735,South Africa,Kaizer Chiefs
8144,B. Torrealba,18,67,79,1724,Chile,CD O'Higgins
8145,N. Suley,23,67,73,1408,Ghana,Alanyaspor
8146,V. Basha,25,67,70,1796,Albania,UCAM Murcia CF
8147,F. Migliore,28,67,67,1772,Italy,Spezia
8148,Guilherme Sityá,26,67,67,1683,Brazil,Bruk-Bet Termalica Nieciecza
8149,G. Kerk,20,67,75,1718,Netherlands,FC Utrecht
8150,J. Bacuna,18,67,77,1807,Netherlands,FC Groningen
8151,M. Akanji,20,67,80,1509,Switzerland,FC Basel 1893
8152,G. Miura,21,67,76,1465,Japan,Gamba Osaka
8153,Juande,29,67,67,1708,Spain,UCAM Murcia CF
8154,M. Bakić,22,67,72,1762,Montenegro,AD Alcorcón
8155,R. Schaken,34,67,67,1673,Netherlands,ADO Den Haag
8156,G. Wojtkowiak,32,67,67,1676,Poland,Lechia Gdańsk
8157,Nuno Cedrim,24,67,67,1750,Brazil,América FC (Minas Gerais)
8158,H. Özmert,31,67,67,1798,Turkey,Medipol Başakşehir FK
8159,I. Henderson,31,67,67,1748,England,Rochdale
8160,Dani Jiménez,26,67,69,1260,Spain,AD Alcorcón
8161,L. Laverone,27,67,67,1884,Italy,Avellino
8162,A. Zapata,21,67,74,1684,Colombia,Millonarios FC
8163,Luis Ruiz,24,67,71,1603,Spain,Cádiz CF
8164,G. Prósperi,31,67,67,1782,Argentina,Club Atlético Banfield
8165,M. Zachara,26,67,68,1627,Poland,Wisła Kraków
8166,P. Phungwayo,28,67,67,1648,South Africa,Orlando Pirates
8167,Armando,31,67,67,1466,Spain,Elche CF
8168,Adriano Pardal,29,67,67,1734,Brazil,Al Faisaly
8169,N. Di Roberto,30,67,67,1648,Italy,Cesena
8170,M. Mitrishev,23,67,72,1512,Russia,Terek Grozny
8171,A. Ba,22,67,73,1634,Mauritania,AJ Auxerre
8172,A. Cooper,28,67,67,1874,Panama,Toronto FC
8173,Rafael Ramos,21,67,77,1790,Portugal,Orlando City SC
8174,Rafael Ramos,21,67,77,1790,Portugal,Orlando City SC
8175,Servando,32,67,67,1695,Spain,Cádiz CF
8176,G. Saville,23,67,72,1836,England,Wolverhampton Wanderers
8177,R. Christie,21,67,75,1715,Scotland,Aberdeen
8178,S. Khaoui,21,67,72,1633,France,Olympique de Marseille
8179,S. Hierländer,25,67,68,1771,Austria,SK Sturm Graz
8180,M. Dijkstra,25,67,68,1727,Netherlands,Sparta Rotterdam
8181,P. Becker,23,67,72,1706,Argentina,Defensa y Justicia
8182,J. Legear,29,67,67,1785,Belgium,Standard de Liège
8183,D. Sundgren,25,67,70,1668,Sweden,AIK
8184,Tito,31,67,67,1698,Spain,UCAM Murcia CF
8185,B. Coker,27,67,67,1796,England,Southend United
8186,G. Warren,31,67,67,1494,England,Inverness Caledonian Thistle
8187,C. Chimino,28,67,67,1735,Argentina,Club Atlético Temperley
8188,S. MacDonald,28,67,67,1798,Wales,Wigan Athletic
8189,Javi Hervás,27,67,67,1821,Spain,CD Mirandés
8190,H. Zuck,25,67,67,1632,Germany,Eintracht Braunschweig
8191,J. Mombris,28,67,67,1555,France,GFC Ajaccio
8192,Alan Schons,23,67,73,1870,Brazil,Moreirense FC
8193,M. Addison,27,67,68,1428,England,Kilmarnock
8194,E. Gnahoré,22,67,74,1735,France,Perugia
8195,Vicente,29,67,67,1750,Spain,UCAM Murcia CF
8196,I. González,24,67,70,1756,Mexico,Monarcas Morelia
8197,L. Gatto,24,67,70,1543,Italy,Ascoli
8198,A. Walongwa,22,67,74,1445,Congo,FC Nantes
8199,C. Matheu,31,67,67,1502,Argentina,Club Atlético Banfield
8200,R. Lundström,26,67,68,1751,Sweden,Vålerenga Fotball
8201,D. Zanon,32,67,67,1728,Italy,Ternana
8202,J. Scowen,23,67,74,1810,England,Barnsley
8203,S. Ganz,22,67,75,1593,Italy,Hellas Verona
8204,A. Askar,30,67,67,1755,Ethiopia,Sarpsborg 08 FF
8205,T. Redding,19,67,75,1458,United States,Orlando City SC
8206,T. Enevoldsen,28,67,67,1800,Denmark,Aalborg BK
8207,C. Mongongu,27,67,68,1624,DR Congo,Montpellier HSC
8208,D. Yatchenko,29,67,67,1714,Russia,Krylya Sovetov Samara
8209,A. Yılmaz,28,67,67,1657,Turkey,Kasimpaşa SK
8210,Claude Gonçalves,22,67,74,1714,Portugal,CD Tondela
8211,Gabriel,18,67,78,1466,Brazil,LOSC Lille
8212,G. Barnes,27,67,67,1810,Jamaica,Orlando City SC
8213,N. Powell,22,67,74,1793,England,Wigan Athletic
8214,Dudú,26,67,68,1782,Brazil,Ventforet Kofu
8215,D. Furlong,20,67,75,1642,England,Queens Park Rangers
8216,J. Aidoo,20,67,74,1450,Ghana,Hammarby IF
8217,Eduardo,23,67,73,1516,Brazil,Kawasaki Frontale
8218,S. Burchert,26,67,69,1042,Germany,SpVgg Greuther Fürth
8219,B. Sankoh,24,67,72,1566,Guinea,En Avant de Guingamp
8220,Pere Milla,23,67,72,1632,Spain,UCAM Murcia CF
8221,W. Andrade,31,67,67,1337,Argentina,Patronato
8222,H. Al Raheb,32,67,67,1583,Saudi Arabia,Al Nassr
8223,S. Mantom,24,67,69,1712,England,Scunthorpe United
8224,D. Rojas,21,67,76,1589,Chile,CD Everton de Viña del Mar
8225,D. Cháves,30,67,67,1590,Uruguay,San Martín de San Juan
8226,A. Iacobucci,25,67,71,1148,Italy,Virtus Entella
8227,J. Gómez,22,67,71,1765,Mexico,Querétaro
8228,Antonaldinho,24,67,67,1720,Brazil,Grêmio
8229,V. Pryyma,25,67,70,1384,Ukraine,Frosinone
8230,François,26,67,69,1509,Senegal,Al Khaleej
8231,L. Brogno,23,67,70,1640,Belgium,Sparta Rotterdam
8232,F. Brillant,31,67,67,1454,France,New York City FC
8233,K. Piątek,21,67,73,1628,Poland,Cracovia
8234,R. van Drongelen,17,67,82,1563,Netherlands,Sparta Rotterdam
8235,R. van Drongelen,17,67,82,1563,Netherlands,Sparta Rotterdam
8236,Frederico Rendel,28,67,67,1820,Brazil,Avaí FC
8237,J. Chávez,30,67,67,1541,Mexico,Club Necaxa
8238,D. Buzzegoli,33,67,67,1900,Italy,Benevento
8239,P. Cros,25,67,71,1034,France,Red Star FC
8240,E. Nefiz,21,67,77,1601,Turkey,Alanyaspor
8241,H. Pehlivan,22,67,74,1679,Turkey,Adanaspor
8242,Guto Costinho,24,67,67,1692,Brazil,Internacional
8243,K. Sobieraj,34,67,67,1559,Poland,Arka Gdynia
8244,E. Padella,27,67,67,1428,Italy,Benevento
8245,P. Gladon,24,67,68,1623,Netherlands,Wolverhampton Wanderers
8246,Toni Dovale,26,67,67,1765,Spain,Rayo Vallecano
8247,D. González,26,67,70,1402,Colombia,La Equidad
8248,J. Miño,28,67,67,1841,Argentina,Audax Italiano
8249,S. Balanovich,28,67,67,1662,Belarus,Amkar Perm
8250,J. Fortes,27,67,67,1835,Cape Verde,Excelsior
8251,Vincente Dourado,32,67,67,1641,Brazil,Joinville
8252,Alex Doneiro,28,67,67,1716,Brazil,Criciúma
8253,B. Sanneh,21,67,80,1609,Gambia,AC Horsens
8254,J. von Haacke,22,67,72,1721,Germany,NEC Nijmegen
8255,L. Burián,32,67,67,1146,Uruguay,Jaguares de Chiapas
8256,N. Dzalamidze,24,67,70,1726,Georgia,Górnik Łęczna
8257,L. Nielsen,29,67,67,1421,Denmark,Lech Poznań
8258,D. Arapov,23,67,73,1086,Russia,FC Ural Yekaterinburg
8259,I. Pussetto,20,67,78,1598,Argentina,Club Atlético Huracán
8260,A. Ajeti,19,67,74,1586,Switzerland,FC St. Gallen
8261,Gustavo Pastinho,24,67,67,1727,Brazil,Atlético Paranaense
8262,R. Manaj,19,67,83,1544,Albania,Pisa
8263,T. Peyre,23,67,72,1567,France,Royal Excel Mouscron
8264,M. Figoli,31,67,67,1706,Uruguay,Atlético Huila
8265,Y. Otsu,26,67,67,1733,Japan,Kashiwa Reysol
8266,M. Maignan,20,67,77,1131,France,LOSC Lille
8267,Francisco Ramos,21,67,78,1766,Portugal,FC Porto
8268,J. Lolley,23,67,70,1703,England,Huddersfield Town
8269,Ko Seung Beom,22,67,72,1736,Korea Republic,Suwon Samsung Bluewings
8270,T. Spurr,28,67,67,1744,England,Preston North End
8271,A. Gabbarini,30,67,67,1097,Argentina,Club Olimpo
8272,J. Kamper,33,67,67,1723,Denmark,Viborg FF
8273,S. Giacomelli,26,67,67,1736,Italy,Vicenza
8274,O. Yıldırım,23,67,73,1689,Germany,Fortuna Düsseldorf
8275,R. Murić,20,67,77,1669,Croatia,Pescara
8276,S. Diédhiou,24,67,69,1609,Senegal,Royal Excel Mouscron
8277,T. Verhaar,28,67,67,1704,Netherlands,Sparta Rotterdam
8278,N. Mendez-Laing,24,67,70,1673,England,Rochdale
8279,R. Camacho,25,67,70,1568,France,Waasland-Beveren
8280,R. Rubin,20,67,75,1667,United States,Stabæk Fotball
8281,L. Nizzetto,30,67,67,1782,Italy,Trapani
8282,O. Barreto,23,67,74,1572,Colombia,Millonarios FC
8283,J. Salas,22,67,74,1772,Mexico,Club Atlas
8284,N. Brock-Madsen,23,67,71,1553,Denmark,PEC Zwolle
8285,Y. Nakayama,19,67,77,1665,Japan,Kashiwa Reysol
8286,A. Origi,32,67,67,1171,Kenya,Lillestrøm SK
8287,L. Martin,29,67,67,1819,England,Gillingham
8288,N. Backman,27,67,67,1656,Sweden,Aarhus GF
8289,C. McLaughlin,24,67,70,1679,Northern Ireland,Fleetwood Town
8290,Adriano Junqueiras,28,67,67,1615,Brazil,Cruzeiro
8291,M. Neumayr,30,67,67,1781,Germany,FC Luzern
8292,A. Butler,32,67,67,1494,England,Doncaster Rovers
8293,J. Murillo,22,67,73,1690,Colombia,Patriotas Boyacá FC
8294,D. Imperiale,28,67,67,1719,Argentina,Gimnasia y Esgrima La Plata
8295,H. Aouar,18,67,84,1662,France,Olympique Lyonnais
8296,H. Aouar,18,67,84,1662,France,Olympique Lyonnais
8297,Alejandro Rodríguez,24,67,68,1656,Spain,Cesena
8298,M. Escalona,26,67,69,1542,Chile,CD Cobresal
8299,S. Svendsen,18,67,77,1742,Norway,Hammarby IF
8300,D. Poyet,21,67,75,1669,Uruguay,Godoy Cruz
8301,J. Jeffrey,26,67,69,1826,United States,DC United
8302,M. Grella,29,67,67,1778,United States,New York Red Bulls
8303,I. Lanni,26,67,69,1129,Italy,Ascoli
8304,P. Dawidowicz,21,67,76,1723,Poland,VfL Bochum 1848
8305,S. Jaime,29,67,67,1723,Argentina,Unión Española
8306,K. Iwashita,29,67,67,1392,Japan,Gamba Osaka
8307,L. Mora,28,67,67,1801,Italy,SPAL
8308,R. Grange,27,67,67,1733,France,Chamois Niortais Football Club
8309,D. Čotra,31,67,67,1698,Serbia,Zagłębie Lubin
8310,Z. Tripić,23,67,71,1688,Norway,SpVgg Greuther Fürth
8311,D. Badji,23,67,71,1641,Senegal,Colorado Rapids
8312,L. Abubakar,21,67,71,1498,Ghana,Columbus Crew SC
8313,Antoñito,28,67,67,1819,Spain,Córdoba CF
8314,Eduardo Neto,27,67,67,1773,Brazil,Kawasaki Frontale
8315,C. Pinsoglio,26,67,69,1051,Italy,Latina
8316,D. Djoković,26,67,68,1814,Croatia,Spezia
8317,V. Khozin,26,67,67,1738,Russia,FC Ural Yekaterinburg
8318,C. Robles,24,67,71,1630,Colombia,Atlético Huila
8319,M. Akbaş,26,67,68,1696,Turkey,Trabzonspor
8320,Y. Rivière,31,67,67,1527,France,Dijon FCO
8321,D. Bouanga,21,67,76,1594,Gabon,Tours FC
8322,M. Annys,29,67,67,1768,Belgium,KVC Westerlo
8323,H. Abe,26,67,67,1596,Japan,Kawasaki Frontale
8324,Claudio Silbeiro,32,67,67,1716,Brazil,Santos
8325,G. Villagra,34,67,67,1756,Chile,CD Antofagasta
8326,Carlos Abad,21,67,77,1159,Spain,Real Madrid
8327,D. de la Torre,32,67,67,1873,Mexico,Jaguares de Chiapas
8328,B. Radunović,20,67,78,1075,Serbia,Avellino
8329,M. Cejas,30,67,67,1829,Argentina,Unión de Santa Fe
8330,C. Maguire,27,67,67,1855,Scotland,Oxford United
8331,D. Phillips,32,67,67,1806,Jamaica,Real Salt Lake
8332,T. Beltran,28,67,67,1782,United States,Real Salt Lake
8333,D. Whitehead,34,67,67,1860,England,Huddersfield Town
8334,B. Pelé,24,67,70,1636,France,Stade Brestois 29
8335,Thiago Santana,23,67,73,1574,Brazil,Vitória de Setúbal
8336,Venanzio Meirás,28,67,67,1718,Brazil,Vasco da Gama
8337,N. Mäenpää,31,67,67,1005,Finland,Brighton & Hove Albion
8338,Quintanilla,25,67,70,1599,Spain,CD Mirandés
8339,T. Lockyer,21,67,75,1603,Wales,Bristol Rovers
8340,K. Doyle,32,67,67,1769,Republic of Ireland,Colorado Rapids
8341,L. Saldaña,26,67,67,1770,Colombia,Alianza Petrolera
8342,G. Roberts,32,67,67,1684,England,Portsmouth
8343,K. Bennett,25,67,67,1674,England,Portsmouth
8344,D. Pisot,28,67,67,1766,Germany,FC Würzburger Kickers
8345,T. Barbarić,27,67,68,1297,Croatia,KV Kortrijk
8346,P. Ferrari,34,67,67,1840,Argentina,Rosario Central
8347,J. Grondona,29,67,67,1578,Chile,CD Cobresal
8348,A. Tshibola,21,67,77,1824,England,Nottingham Forest
8349,L. Nestor,27,67,69,1627,France,Valenciennes FC
8350,P. Nyarko,30,67,67,1765,Ghana,DC United
8351,P. Frick,24,67,70,1730,Sweden,IF Elfsborg
8352,J. Wilson,27,67,68,1536,Wales,Sheffield United
8353,M. Lobantsev,21,67,76,1089,Russia,Lokomotiv Moscow
8354,M. Wittek,20,67,75,1878,Germany,TSV 1860 München
8355,Lee Yeong Jae,21,67,76,1732,Korea Republic,Ulsan Hyundai FC
8356,R. Zekhnini,18,67,82,1581,Norway,Odds BK
8357,R. Zekhnini,18,67,82,1581,Norway,Odds BK
8358,D. Kiki,22,67,73,1750,Benin,Chamois Niortais Football Club
8359,Arana,31,67,67,1766,Spain,Brisbane Roar
8360,J. O'Shea,27,67,67,1733,Republic of Ireland,Sheffield United
8361,M. Woods,30,67,67,1831,Scotland,Ross County FC
8362,J. Atoche,26,67,69,1667,Peru,Górnik Łęczna
8363,E. Friberg,30,67,67,1691,Sweden,BK Häcken
8364,Kaíque Mutto,24,67,72,1115,Brazil,Fluminense
8365,J. Nyholm,22,67,73,1682,Sweden,AIK
8366,Maurides,22,67,74,1556,Brazil,Os Belenenses
8367,M. Rodić,25,67,70,1660,Serbia,Krylya Sovetov Samara
8368,M. Kanno,21,67,76,1840,Saudi Arabia,Ettifaq FC
8369,E. Taffertshofer,21,67,73,1705,Germany,FC Würzburger Kickers
8370,D. Nishi,28,67,67,1707,Japan,Kashima Antlers
8371,U. Sönmez,23,67,72,1694,Azerbaijan,Kayserispor
8372,K. Broadfoot,31,67,67,1409,Scotland,Rotherham United
8373,J. Wawrzyniak,32,67,67,1731,Poland,Lechia Gdańsk
8374,A. Mitriţă,21,67,73,1603,Romania,Pescara
8375,Marcelinho Moraisco,24,67,67,1395,Brazil,Grêmio
8376,F. Ananou,18,67,76,1625,Germany,Roda JC Kerkrade
8377,K. Begois,34,67,67,1148,Belgium,PEC Zwolle
8378,A. Gilbey,21,67,77,1886,England,Wigan Athletic
8379,S. Nagasawa,27,67,67,1464,Japan,Gamba Osaka
8380,Y. Al Nakhli,25,67,71,1751,Saudi Arabia,Al Ittihad
8381,C. Gonzales,23,67,74,1756,Peru,Colo-Colo
8382,D. Johannesson,22,67,75,1713,Iceland,Real Oviedo
8383,R. Nagaki,28,67,67,1773,Japan,Kashima Antlers
8384,O. Şam,30,67,67,1666,Turkey,Gençlerbirliği SK
8385,D. Davari,28,67,68,964,Iran,DSC Arminia Bielefeld
8386,S. Dawkins,28,67,67,1707,Jamaica,San Jose Earthquakes
8387,Isidoro,29,67,67,1728,Spain,UD Almería
8388,Pedro Orfila,28,67,67,1689,Spain,CD Numancia
8389,F. Alarcón,26,67,69,1468,Chile,CD Universidad de Concepción
8390,F. Ciampichetti,28,67,67,1552,Argentina,CD Antofagasta
8391,M. Jean Tahrat,26,67,69,1540,Algeria,Angers SCO
8392,Rafael de Aseiro,24,67,67,1110,Brazil,Palmeiras
8393,A. Mosquera,35,67,67,1571,Colombia,Jaguares de Chiapas
8394,J. Anibaba,27,67,67,1671,United States,Houston Dynamo
8395,Jeong Jae Yong,25,67,68,1722,Korea Republic,Ulsan Hyundai FC
8396,K. Misao,20,67,77,1710,Japan,Kashima Antlers
8397,S. Kariri,35,67,67,1863,Saudi Arabia,Al Shabab
8398,C. Michelin,19,67,83,1702,France,Toulouse Football Club
8399,Igor Martínez,26,67,67,1818,Spain,CD Lugo
8400,Barge,32,67,67,1835,Portugal,CD Feirense
8401,T. Beermann,25,67,70,1485,Germany,1. FC Heidenheim 1846
8402,A. Voglsammer,24,67,71,1686,Germany,DSC Arminia Bielefeld
8403,H. Bienvenu,27,67,67,1710,Cameroon,ESTAC Troyes
8404,T. Weilandt,24,67,70,1672,Germany,VfL Bochum 1848
8405,C. Irwin,27,67,67,1204,United States,Toronto FC
8406,C. Falletti,23,67,73,1589,Uruguay,Ternana
8408,M. Wölfli,33,67,67,1093,Switzerland,BSC Young Boys
8409,B. Bergougnoux,33,67,67,1730,France,Tours FC
8410,L. Cárdenas,22,67,72,1198,Mexico,Monterrey
8411,R. Moriwaki,30,67,67,1638,Japan,Urawa Red Diamonds
8412,A. Sedlar,24,67,70,1443,Serbia,Piast Gliwice
8413,J. Jönsson,32,67,67,1678,Sweden,IF Elfsborg
8414,M. Dyrestam,24,67,72,1654,Sweden,Kalmar FF
8415,Fredy,26,67,67,1713,Angola,Excelsior
8416,A. Ludwig,25,67,68,1890,Germany,FC Utrecht
8417,C. Robinson,21,67,78,1657,England,Preston North End
8418,C. Robinson,21,67,78,1657,England,Preston North End
8419,Lee Seul Chan,22,67,72,1699,Korea Republic,Jeonnam Dragons
8420,J. Hernández,30,67,67,1868,Colombia,Independiente Medellín
8421,J. Espinoza,24,67,68,1767,Chile,Universidad Católica
8422,S. Bastien,19,67,78,1710,Belgium,Chievo Verona
8423,Lino Essier,24,67,67,1126,Brazil,Santos
8424,S. Krivets,30,67,67,1728,Belarus,Wisła Płock
8425,T. van de Pavert,24,67,69,1578,Netherlands,PEC Zwolle
8426,W. Keane,23,67,71,1658,England,Hull City
8427,K. Haugen,22,67,75,1821,Norway,Viking FK
8428,C. Restrepo,28,67,67,1813,Colombia,Jaguares de Córdoba
8429,J. Drommel,19,67,79,1215,Netherlands,FC Twente
8430,A. Nakamura,25,67,67,1561,Japan,Kashima Antlers
8431,N. Thompson,25,67,70,1678,England,Swindon Town
8432,A. Lundqvist,22,67,73,1851,Sweden,IF Elfsborg
8433,V. Kulik,31,67,67,1866,Russia,Rubin Kazan
8434,J. Spence,26,67,68,1675,England,Ipswich Town
8435,A. Turan,24,67,72,1877,Turkey,Stade de Reims
8436,A. Leya Iseka,18,67,76,1579,Belgium,Olympique de Marseille
8437,K. Moriya,27,67,67,1646,Japan,Kawasaki Frontale
8438,E. Israelsson,27,67,67,1904,Sweden,PEC Zwolle
8439,D. Flinta,32,67,67,1675,Denmark,Silkeborg IF
8440,G. Rodríguez,32,67,67,1496,Uruguay,Jaguares de Chiapas
8441,L. Medić,25,67,69,1542,Croatia,Boavista FC
8442,L. Povea,22,67,73,1836,Chile,CD Huachipato
8443,F. Pizzini,22,67,73,1655,Argentina,Club Olimpo
8444,H. Hechalar,28,67,67,1737,Argentina,Independiente Medellín
8445,M. Rayhi,22,67,73,1775,Netherlands,NEC Nijmegen
8446,F. Gulbrandsen,23,67,72,1736,Norway,New York Red Bulls
8447,A. Blomqvist,24,67,72,1800,Sweden,IFK Norrköping
8448,Rubén Yáñez,22,67,75,1106,Spain,Real Madrid
8449,L. Ontivero,21,67,77,1737,Argentina,Universidad de Chile
8450,G. Giménez,24,67,70,1825,Argentina,Godoy Cruz
8451,L. Ruíz,20,67,77,1546,Colombia,Sporting CP
8452,B. Bese,22,67,75,1682,Hungary,Le Havre AC
8453,A. White,24,67,70,1807,Republic of Ireland,Barnsley
8454,D. Kempe,30,67,67,1731,Germany,Karlsruher SC
8455,J. Ryan,27,67,67,1872,Republic of Ireland,Fleetwood Town
8456,O. Kragl,26,67,67,1878,Germany,Frosinone
8457,P. Anderson,27,67,67,1768,England,Northampton Town
8458,M. Fellah,27,67,67,1811,Norway,FC Nordsjælland
8459,A. Osman,29,67,67,1624,Ghana,Partick Thistle FC
8460,N. Ajose,24,67,72,1654,England,Swindon Town
8461,T. Høgli,32,67,67,1684,Norway,FC København
8462,Biel Ribas,30,67,67,1208,Spain,UCAM Murcia CF
8463,D. Nwakaeme,30,67,67,1610,Nigeria,Angers SCO
8464,B. Aloé,22,67,77,1457,France,Valenciennes FC
8465,P. Faragò,23,67,74,1696,Italy,Cagliari
8466,I. Bebou,22,67,77,1683,Togo,Fortuna Düsseldorf
8467,J. Fulton,22,67,76,1806,Scotland,Swansea City
8468,K. Nolan,34,67,67,1890,England,Notts County
8469,Yeo Reum,27,67,67,1815,Korea Republic,Sangju Sangmu FC
8470,C. Rivieyran,25,67,70,1727,France,Clermont Foot 63
8471,A. Fletcher,20,67,77,1527,England,West Ham United
8472,R. Vanegas,23,67,72,1693,Colombia,Jaguares de Córdoba
8473,L. Craig,29,67,67,1901,Scotland,St. Johnstone FC
8474,N. Blackman,26,67,67,1781,England,Derby County
8475,L. Nabab,28,67,67,1725,France,US Orléans Loiret Football
8476,Mandi,27,67,68,1708,Spain,Elche CF
8477,S. Murray,22,67,73,1839,Republic of Ireland,Colchester United
8478,M. Sarr,22,67,73,1427,France,Red Star FC
8479,M. Sarr,22,67,73,1427,France,Red Star FC
8480,J. Nerwinski,21,67,73,1627,United States,Vancouver Whitecaps FC
8481,Joo Min Kyu,26,67,67,1703,Korea Republic,Sangju Sangmu FC
8482,A. Cinelli,26,67,67,1731,Italy,Novara
8483,S. Kislyak,28,67,67,1882,Belarus,Gaziantepspor
8484,W. Serrano,29,67,67,1802,Argentina,Godoy Cruz
8485,J. Davidson,25,67,70,1734,Australia,FC Groningen
8486,E. Makhmudov,24,67,71,1825,Azerbaijan,Boavista FC
8487,S. Mila,33,67,67,1688,Poland,Lechia Gdańsk
8488,M. Ibáñez,29,67,67,1104,Argentina,Club Atlético Temperley
8489,G. Monachello,22,67,73,1531,Italy,Ternana
8490,S. Kotsolis,37,67,67,1017,Greece,Panathinaikos FC
8491,Bruno Teles,30,67,67,1842,Brazil,Rio Ave FC
8493,M. Amelia,34,67,67,1168,Italy,Vicenza
8494,J. Rassoul,20,67,76,1691,Senegal,Sporting Lokeren
8495,T. Charles,31,67,67,1707,Argentina,Deportes Iquique
8496,P. Clarke,34,67,67,1456,England,Oldham Athletic
8497,A. Fallatah,32,67,67,1844,Saudi Arabia,Al Ittihad
8498,M. Odjer,19,67,81,1791,Ghana,US Salernitana 1919
8499,P. Abrahamsson,27,67,67,1116,Sweden,BK Häcken
8500,Iago Bouzón,33,67,67,1547,Spain,Gimnàstic de Tarragona
8501,K. Bru,27,67,67,1795,Mauritius,Ipswich Town
8502,D. Mayor,25,67,68,1680,England,Bury
8503,K. Hause,20,67,79,1650,England,Wolverhampton Wanderers
8504,F. Elizari,25,67,69,1706,Argentina,Defensa y Justicia
8505,S. Umar,19,67,81,1513,Nigeria,Bologna
8506,M. Moreno,22,67,73,1693,Argentina,Club Atlético Lanús
8507,A. Mengoni,32,67,67,1465,Italy,Ascoli
8508,J. Harvey,32,67,67,1762,United States,Vancouver Whitecaps FC
8509,A. Niane,23,67,69,1480,Mali,ESTAC Troyes
8510,B. Körk,36,67,67,1083,Turkey,Akhisar Belediyespor
8511,L. Michel,36,67,67,1178,Mexico,Club Tijuana
8512,S. Takahashi,26,67,67,1633,Japan,Vissel Kobe
8513,O. Jansson,25,67,70,998,Sweden,Örebro SK
8514,E. Flores,24,67,67,1629,Chile,CD Universidad de Concepción
8515,T. Renault,32,67,67,1131,France,US Orléans Loiret Football
8516,Kim Nam Chun,27,67,68,1419,Korea Republic,Sangju Sangmu FC
8517,L. Solignac,25,67,68,1741,Argentina,Chicago Fire
8518,A. Rocha,23,67,73,1769,Mexico,Monarcas Morelia
8519,Kim Yong Hwan,23,67,71,1669,Korea Republic,Incheon United FC
8520,Jorge Ortiz,24,67,70,1716,Spain,Real Oviedo
8521,Silaldo Taffarel,32,67,67,1752,Brazil,Sport Club do Recife
8522,K. Lejeune,31,67,67,1719,France,FC Metz
8524,H. Berríos,29,67,67,1706,Chile,CD Universidad de Concepción
8525,H. Veerman,25,67,70,1399,Netherlands,SC Heerenveen
8526,P. Gibaud,28,67,67,1685,France,FC Sochaux-Montbéliard
8527,F. Rodríguez,30,67,67,1717,Colombia,Atlético Bucaramanga
8529,S. Lammers,19,67,78,1542,Netherlands,PSV
8530,F. Coria,29,67,67,1770,Argentina,Quilmes Atlético Club
8531,G. Herrera,24,67,71,1105,Argentina,Club Atlético Talleres
8532,P. Mwene,22,67,74,1621,Austria,1. FC Kaiserslautern
8533,M. Sao,26,67,67,1660,France,FC Sochaux-Montbéliard
8534,S. Darbion,32,67,67,1807,France,ESTAC Troyes
8535,Ataúlfo Anjos,24,67,67,1841,Brazil,Fluminense
8536,A. Machuca,26,67,69,1556,Argentina,CD Universidad de Concepción
8537,T. Ebuehi,20,67,74,1639,Nigeria,ADO Den Haag
8538,Kaio Aldair,24,67,67,1818,Brazil,Fluminense
8539,Unai Simón,19,67,82,1095,Spain,Athletic Club de Bilbao
8540,Unai Simón,19,67,82,1095,Spain,Athletic Club de Bilbao
8541,R. Söder,25,67,70,1704,Sweden,Esbjerg fB
8542,C. Glombard,27,67,67,1815,Benin,Stade Lavallois Mayenne FC
8543,Provencio,28,67,67,1799,Spain,CD Mirandés
8544,L. Filippini,20,67,79,1597,Italy,Virtus Entella
8545,C. Grant,21,67,77,1829,England,Doncaster Rovers
8546,D. Rakels,23,67,70,1723,Latvia,Reading
8547,Ayala,23,67,72,1629,Spain,Valencia CF
8548,Lim Chai Min,25,67,69,1391,Korea Republic,Sangju Sangmu FC
8549,Rafael Amorim,28,67,67,1374,Brazil,CD Tondela
8550,J. Brekalo,18,67,82,1593,Croatia,VfB Stuttgart
8551,J. Verhoek,27,67,67,1699,Netherlands,1. FC Heidenheim 1846
8553,T. Boyd,21,67,72,1561,New Zealand,Vitória Guimarães
