,Name,Age,Overall,Potential,Special,Nationality,Club
7907,R. McCrorie,20,68,83,1688,Scotland,Rangers FC
7908,C. Cortés,34,68,68,1671,Chile,CD Palestino
7909,N. Ramos,36,68,68,1122,Colombia,Atlético Bucaramanga
7910,N. Dicko,26,68,70,1767,Mali,Hull City
7911,F. Sbuttoni,29,68,68,1316,Argentina,Atlético Tucumán
7912,I. Conté,22,68,76,1593,Guinea,Chamois Niortais Football Club
7913,L. Wing,23,68,74,1800,England,Middlesbrough
7914,M. Bostwick,30,68,68,1674,England,Lincoln City
7916,K. Vollmann,24,68,70,1812,Germany,SV Sandhausen
7917,K. Przybyłko,25,68,71,1627,Poland,Philadelphia Union
7918,Y. Baraye,26,68,69,1723,Senegal,Padova
7919,R. Rotman,29,68,68,1922,Slovenia,Akhisar Belediyespor
7920,I. Camará,19,68,78,1641,Guinea,Moreirense FC
7921,L. Gassama,28,68,68,1747,Senegal,Göztepe SK
7922,S. Şahin-Radlinger,25,68,72,1038,Austria,Hannover 96
7923,M. Richards,30,68,68,1675,England,Aston Villa
7924,G. Arteaga,19,68,78,1782,Mexico,Santos Laguna
7925,A. Kačaniklić,26,68,68,1713,Sweden,Hammarby IF
7926,D. Thomalla,25,68,70,1673,Germany,1. FC Heidenheim 1846
7927,E. Acolatse,22,68,73,1663,Netherlands,Sint-Truidense VV
7928,D. Roßbach,25,68,70,1667,Germany,Karlsruher SC
7929,J. Mabokgwane,30,68,68,1057,South Africa,Orlando Pirates
7930,J. Mabokgwane,30,68,68,1057,South Africa,Orlando Pirates
7931,O. Duarte,22,68,77,1640,Colombia,Atlético Nacional
7932,L. Comas,23,68,73,1583,Argentina,Patronato
7933,M. Turay,23,68,73,1707,Sierra Leone,Djurgårdens IF
7934,D. Capelli,32,68,68,1427,Italy,Padova
7935,K. Ziani,35,68,68,1894,Algeria,US Orléans Loiret Football
7936,H. Jurjus,24,68,73,1156,Netherlands,De Graafschap
7937,J. Gamonal,28,68,70,1256,Chile,Club Deportes Temuco
7938,D. Bulthuis,28,68,68,1426,Netherlands,Ulsan Hyundai FC
7939,M. Lais,27,68,69,1837,Germany, SSV Jahn Regensburg
7940,U. Rivas,22,68,74,1833,Mexico,Santos Laguna
7941,C. Bedia,22,68,73,1608,Ivory Coast,SV Zulte-Waregem
7942,M. Vojvoda,23,68,72,1780,Kosovo,Royal Excel Mouscron
7943,S. Iljutcenko,27,68,68,1647,Russia,MSV Duisburg
7944,M. Pessina,21,68,79,1766,Italy,Atalanta
7945,Rober Correa,25,68,71,1727,Spain,Cádiz CF
7946,F. Bednarek,25,68,71,1121,Poland,SC Heerenveen
7947,C. Lizarazo,27,68,68,1777,Colombia,Once Caldas
7948,T. Konaté,28,68,68,1674,Ivory Coast,Vendsyssel FF
7949,W. Sandilands,34,68,68,1130,South Africa,Orlando Pirates
7950,Crivellaro,29,68,68,1728,Brazil,CD Feirense
7951,A. Salazar,25,68,72,1131,Chile,CD Universidad de Concepción
7952,A. Vuletich,26,68,68,1645,Argentina,US Salernitana 1919
7953,Lazo,22,68,76,1620,Spain,CD Lugo
7954,K. Dermaku,26,68,70,1472,Albania,Cosenza
7955,M. Pinto,34,68,68,1302,Chile,CD O'Higgins
7956,D. Pudil,32,68,68,1869,Czech Republic,Sheffield Wednesday
7957,S. Marreh,22,67,74,1527,Gambia,KAS Eupen
7958,P. Ghiglione,21,67,77,1723,Italy,Frosinone
7959,C. Martins Pereira,21,67,79,1690,Luxembourg,ESTAC Troyes
7960,K. Çelikay,30,67,67,1039,Turkey,MKE Ankaragücü
7961,T. Blackett,24,67,70,1773,England,Reading
7962,M. Marras,24,67,69,1596,Italy,Pescara
7963,R. Klingenburg,24,67,71,1774,Germany,SC Preußen Münster
7964,Carbonell,20,67,75,1777,Spain,Córdoba CF
7965,D. de Wit,20,67,75,1867,Netherlands,Ajax
7966,C. Râpă,28,67,67,1761,Romania,Cracovia
7967,D. Fällman,28,67,68,1398,Sweden,Hammarby IF
7968,M. Perez,27,67,68,1812,France,Clermont Foot 63
7969,M. Grün,31,67,67,1137,Germany,SV Darmstadt 98
7970,A. Considine,31,67,67,1519,Scotland,Aberdeen
7971,H. Watanabe,30,67,67,1369,Japan,Vissel Kobe
7972,K. Rodrigues Pires,26,67,68,1806,Portugal,SC Preußen Münster
7973,Vagner,22,67,76,1655,Cape Verde,AS Nancy Lorraine
7974,I. Toney,22,67,75,1726,England,Peterborough United
7975,F. Poli,29,67,67,1378,Italy,Carpi
7976,David Rocha,33,67,67,1854,Spain,UD Almería
7977,D. Okereke,20,67,79,1560,Nigeria,Spezia
7978,Choi Jae Hyeon,24,67,70,1691,Korea Republic,Jeonnam Dragons
7979,S. van der Water,21,67,76,1668,Netherlands,Heracles Almelo
7980,J. Baxter,26,67,68,1773,England,Oldham Athletic
7981,J. Moore-Taylor,24,67,74,1673,England,Milton Keynes Dons
7982,D. Bakker,23,67,71,1810,Netherlands,ADO Den Haag
7983,E. Zejnullahu,23,67,72,1853,Kosovo,1. FC Union Berlin
7984,M. Tchokounté,29,67,67,1568,France,Stade Malherbe Caen
7985,Z. Zlámal,32,67,67,1339,Czech Republic,Heart of Midlothian
7986,D. Frare,22,67,75,1507,Italy,Cittadella
7987,G. Saunders,29,67,67,1669,England,Envigado FC
7988,E. Boateng,24,67,70,1728,Ghana,LA Galaxy
7989,Avto,26,67,67,1649,Georgia,CD Nacional
7990,Luís Machado,25,67,68,1721,Portugal,CD Feirense
7991,Luís Machado,25,67,68,1721,Portugal,CD Feirense
7992,T. Chalobah,18,67,81,1651,England,Ipswich Town
7993,K. Jóźwiak,20,67,82,1667,Poland,Lech Poznań
7994,M. Lukač,32,67,67,1100,Serbia,Akhisar Belediyespor
7995,E. Flores,24,67,69,1726,Peru,Monarcas Morelia
7996,M. Wilson,30,67,67,1756,Republic of Ireland,Bolton Wanderers
7997,K. Engel,29,67,67,1704,Kazakhstan,VfL Osnabrück
7998,M. Zúñiga,25,67,70,1627,Mexico,Cruz Azul
7999,A. Straith,27,67,67,1551,Canada,VfL Sportfreunde Lotte
8000,J. Lumley,23,67,73,1103,England,Queens Park Rangers
8001,T. Lorch,24,67,69,1692,South Africa,Orlando Pirates
8002,N. Hammann,30,67,67,1818,Germany,1. FC Magdeburg
8003,J. Ramírez,20,67,79,1715,Colombia,Atlético Nacional
8004,A. Sambi Lokonga,18,67,81,1701,Belgium,RSC Anderlecht
8005,C. McGeehan,23,67,74,1812,Northern Ireland,Barnsley
8006,L. Memela,30,67,67,1697,South Africa,Orlando Pirates
8007,M. Bagayoko,28,67,67,1621,Ivory Coast,Red Star FC
8008,T. Mikkelsen,31,67,67,1717,Denmark,Brisbane Roar
8009,M. Perrotta,24,67,74,1427,Italy,Pescara
8010,E. Hyndman,22,67,76,1776,United States,Bournemouth
8011,José Suárez,22,67,75,1134,Spain,Girona FC
8012,N. Eardley,29,67,67,1791,Wales,Lincoln City
8013,B. Webster,31,67,67,1479,England,Scunthorpe United
8014,W. Moke,30,67,67,1613,DR Congo,MKE Ankaragücü
8015,C. Lade,28,67,67,1738,United States,New York Red Bulls
8016,Guilherme Schettine,22,67,73,1544,Brazil,Santa Clara
8017,E. Kujović,30,67,67,1537,Sweden,Fortuna Düsseldorf
8018,M. Chrapek,26,67,68,1762,Poland,Śląsk Wrocław
8019,M. Kobylański,24,67,71,1731,Poland,SC Preußen Münster
8020,Cristiano,27,67,69,1094,Portugal,Vitória de Setúbal
8021,C. Brannagan,22,67,76,1848,England,Oxford United
8022,A. Campbell,19,67,77,1814,Scotland,Motherwell
8023,V. Dragomir,19,67,84,1826,Romania,Perugia
8024,S. Kaikai,22,67,73,1682,England,NAC Breda
8025,P. Jaroszyński,23,67,72,1708,Poland,Chievo Verona
8026,F. Onyedinma,21,67,75,1718,Nigeria,Millwall
8027,T. Thompson,22,67,71,1758,United States,San Jose Earthquakes
8028,N. Aguerd,22,67,75,1616,Morocco,Dijon FCO
8029,Wellington,30,67,67,1594,Brazil,Vissel Kobe
8030,F. Raičević,24,67,71,1545,Montenegro,Livorno
8031,M. Szwoch,25,67,69,1726,Poland,Wisła Płock
8032,S. Yohou,26,67,69,1549,Ivory Coast,Paris FC
8033,R. Le Normand,21,67,78,1377,France,Real Sociedad
8034,J. Bijol,19,67,80,1733,Slovenia,PFC CSKA Moscow
8035,W. Buckley,28,67,67,1698,England,Bolton Wanderers
8036,L. Vilsvik,29,67,67,1892,Norway,Strømsgodset IF
8037,J. Flanagan,25,67,68,1674,England,Rangers FC
8038,V. Yurchenko,24,67,70,1747,Ukraine,Vejle Boldklub
8039,R. McGree,19,67,77,1851,Australia,Melbourne City FC
8040,A. Stephens,23,67,70,1522,Panama,Santa Clara
8041,Héctor Verdés,34,67,67,1383,Spain,CF Rayo Majadahonda
8042,C. Evans,29,67,67,1723,Wales,Fleetwood Town
8043,M. Koch,23,67,73,1453,Netherlands,NAC Breda
8044,M. Ihiekwe,25,67,69,1519,England,Rotherham United
8045,Guruzeta,21,67,78,1616,Spain,Athletic Club de Bilbao
8046,J. Aja,25,67,70,1531,Uruguay,Unión Española
8047,M. Lumb,30,67,67,1857,Denmark,AC Horsens
8048,J. Keita,19,67,78,1653,Guinea,Dijon FCO
8049,V. Eicher,27,67,67,1067,Germany,1. FC Heidenheim 1846
8050,V. Soto,28,67,69,1109,Colombia,Deportes Tolima
8051,C. Gutiérrez,21,67,78,1766,Canada,Colo-Colo
8052,C. Gutiérrez,21,67,78,1766,Canada,Colo-Colo
8053,Ha Chang Rae,23,67,73,1394,Korea Republic,Pohang Steelers
8054,E. Eze,21,67,78,1605,Nigeria,SK Sturm Graz
8055,J. Newell,25,67,68,1825,England,Rotherham United
8056,B. Romo,29,67,67,1476,Chile,CD Antofagasta
8057,Miranda,18,67,82,1644,Spain,FC Barcelona
8058,D. Mesenhöler,22,67,74,1104,Germany,MSV Duisburg
8059,B. Rovira,21,67,80,1831,Colombia,Atlético Nacional
8060,Tomás Nuninho,34,67,67,1663,Brazil,Santos
8061,M. Dreyer,29,67,68,1049,France,Amiens SC
8062,A. Vellios,26,67,68,1642,Greece,Waasland-Beveren
8063,Y. Toutouh,25,67,68,1735,Denmark,Aarhus GF
8064,Raúl Cámara,34,67,67,1813,Spain,CD Tenerife
8065,E. Velasco,26,67,68,1574,Colombia,Once Caldas
8066,A. Vargas,29,67,67,1694,Colombia,La Equidad
8067,S. Ojo,21,67,79,1606,England,Stade de Reims
8068,Ramon Lopes,28,67,67,1667,Brazil,Vegalta Sendai
8069,N. Gerzić,34,67,67,1800,Sweden,Örebro SK
8070,Fepe Avedo,30,67,67,1153,Brazil,Bahia
8071,M. Kenlock,21,67,77,1679,England,Ipswich Town
8072,Mateus Tangil,30,67,67,1197,Brazil,América FC (Minas Gerais)
8073,L. Cháves,22,67,73,1113,Argentina,Argentinos Juniors
8074,M. Campos,24,67,69,1588,Chile,Universidad de Chile
8075,D. Daube,28,67,67,1841,Germany,KFC Uerdingen 05
8076,Iñaki Astiz,34,67,67,1461,Spain,Legia Warszawa
8077,R. López,31,67,67,1702,United States,Tiburones Rojos de Veracruz
8078,Y. Konno,35,67,67,1614,Japan,Gamba Osaka
8079,P. Pellegri,17,67,87,1516,Italy,AS Monaco
8080,F. Andriatsima,34,67,67,1648,Madagascar,Clermont Foot 63
8081,N. Poulsen,24,67,71,1758,Denmark,Randers FC
8082,A. Ba,24,67,70,1367,Mauritania,AJ Auxerre
8083,L. Šimić,21,67,75,1428,Croatia,SPAL
8084,M. Baudry,30,67,67,1501,France,Milton Keynes Dons
8085,D. Mendoza,25,67,70,1603,Argentina,Belgrano de Córdoba
8086,Ren Hang,29,67,67,1726,China PR,Hebei China Fortune FC
8087,Caro,24,67,73,1122,Spain,Albacete BP
8088,R. Koike,22,67,70,1630,Japan,Kashiwa Reysol
8089,M. Friedl,20,67,78,1637,Austria,SV Werder Bremen
8090,Cristian Rivero,20,67,77,956,Spain,Valencia CF
8091,A. Turgeman,27,67,68,1533,Israel,FK Austria Wien
8092,V. Lundberg,27,67,67,1769,Sweden,BK Häcken
8093,G. Piscitella,25,67,68,1719,Italy,Carpi
8094,M. Palmer,23,67,72,1829,England,Rotherham United
8095,Yago,22,67,74,1763,Brazil,Al Qadisiyah
8096,Traeira Lopes,26,67,67,1100,Brazil,Vitória
8097,C. Grindheim,34,67,67,1826,Norway,FK Haugesund
8098,M. Cabit,25,67,71,1631,France,AC Ajaccio
8099,M. Delač,25,67,68,1029,Croatia,AC Horsens
8100,W. Kamavuaka,28,67,67,1706,DR Congo,SV Darmstadt 98
8101,D. Malone,29,67,67,1683,Suriname,ADO Den Haag
8102,Bastos,26,67,68,1743,Spain,Extremadura UD
8103,S. May,25,67,70,1705,Scotland,Aberdeen
8104,Miguel Flaño,33,67,67,1657,Spain,Córdoba CF
8105,Paulo Henrique,20,67,74,1595,Brazil,Portimonense SC
8106,A. Seydel,22,67,75,1551,Germany,Holstein Kiel
8107,M. Crépeau,24,67,72,1129,Canada,Vancouver Whitecaps FC
8108,Ji Xiang,28,67,67,1870,China PR,Jiangsu Suning FC
8109,Welliton Helmes,30,67,67,1676,Brazil,Internacional
8110,E. Grezda,23,67,72,1642,Albania,Rangers FC
8111,S. Mielitz,28,67,68,1102,Germany,SønderjyskE
8112,M. Asiri,31,67,67,1615,Saudi Arabia,Al Ahli
8113,M. Asiri,31,67,67,1615,Saudi Arabia,Al Ahli
8114,M. Devlin,24,67,74,1380,Scotland,Aberdeen
8115,M. Alphonse,28,67,67,1676,France,Dijon FCO
8116,A. Calisir,28,67,67,1577,Armenia,IFK Göteborg
8117,R. Torres,26,67,68,1760,Colombia,Junior FC
8118,R. McKenzie,24,67,70,1741,Scotland,Kilmarnock
8119,D. Iorfa,23,67,70,1599,England,Sheffield Wednesday
8120,L. Rosseti,23,67,74,1683,Italy,Ascoli
8121,F. Flecker,22,67,73,1642,Austria,TSV Hartberg
8122,L. Ibáñez,29,67,67,2010,Argentina,Trabzonspor
8123,S. Baldock,29,67,67,1723,England,Reading
8124,F. El Mellali,21,67,75,1547,Algeria,Angers SCO
8126,Kim Ho Jun,34,67,67,1056,Korea Republic,Gangwon FC
8127,A. Calello,31,67,67,1655,Argentina,Club Atlético Banfield
8128,Bruno Nascimento,27,67,69,1540,Brazil,CD Feirense
8129,J. Sims,21,67,77,1626,England,Southampton
8130,B. Borrello,22,67,73,1656,Australia,SC Freiburg
8131,J. Hendry,23,67,74,1595,Scotland,Celtic
8132,O. Albornoz,22,67,76,1621,Colombia,Deportes Tolima
8133,M. Thiam,23,67,73,1808,Senegal,Barnsley
8134,J. Fojut,30,67,67,1492,Poland,Pogoń Szczecin
8135,B. Manu,21,67,76,1699,Germany,Hallescher FC
8136,L. Kassi,23,67,71,1805,Ivory Coast,Stabæk Fotball
8137,H. Rivera,24,67,70,1749,Colombia,Alianza Petrolera
8138,Felipe Saad,34,67,67,1589,Brazil,FC Lorient
8139,A. Jaakkola,31,67,67,1144,Finland,Reading
8140,G. Ortiz,29,67,67,887,Paraguay,Once Caldas
8141,Gerard Badía,28,67,67,1721,Spain,Piast Gliwice
8142,K. Pedersen,25,67,72,1539,Denmark,Aalborg BK
8143,Luan Peres,23,67,73,1543,Brazil,Club Brugge KV
8144,A. Lioi,21,67,79,1699,Argentina,Rosario Central
8145,D. van Mieghem,28,67,67,1673,Netherlands,De Graafschap
8146,W. Droste,29,67,67,1637,Netherlands,Heracles Almelo
8147,A. Messaoud,27,67,67,1645,Morocco,Excelsior
8148,Cristian Ceballos,25,67,69,1702,Spain,Sint-Truidense VV
8149,J. Omolo,28,67,67,1727,Kenya,KSV Cercle Brugge
8150,J. Højbjerg,23,67,75,1127,Denmark,Esbjerg fB
8151,Kwon Kyung Won,26,67,70,1639,Korea Republic,Tianjin Quanjian FC
8152,L. Samson,22,67,77,1582,Germany,FC Erzgebirge Aue
8153,Fred Soidares,34,67,67,1707,Brazil,Paraná
8154,T. Deric,29,67,67,1044,United States,Houston Dynamo
8155,N. DeLeon,27,67,67,1854,United States,Toronto FC
8156,P. Netzer,32,67,67,1576,Austria,SCR Altach
8157,S. Skarlatidis,27,67,67,1696,Germany,FC Würzburger Kickers
8158,J. Brillante,25,67,70,1866,Australia,Sydney FC
8159,L. Vigen,23,67,73,1800,Denmark,Brøndby IF
8160,J. Samuelsen,33,67,67,1860,Norway,Odds BK
8161,C. Soukou,25,67,70,1702,Benin,FC Hansa Rostock
8162,R. Preißinger,21,67,75,1745,Germany,1. FC Magdeburg
8163,L. Angulo,22,67,74,1771,Colombia,Independiente Medellín
8164,Fran Gámez,26,67,68,1701,Spain,RCD Mallorca
8165,S. Pettinari,26,67,68,1707,Italy,Crotone
8166,B. Halloran,26,67,68,1682,Australia,Adelaide United
8167,B. Edomwonyi,23,67,74,1647,Nigeria,FK Austria Wien
8168,R. Naranjo,38,67,67,1075,Chile,Deportes Iquique
8169,J. Tinhan,29,67,67,1724,France,ESTAC Troyes
8170,K. Barmen,24,67,71,1899,Norway,SK Brann
8171,Ricardo Nunes,32,67,67,1829,South Africa,Pogoń Szczecin
8172,N. Orellana,22,67,74,1705,Chile,CD Universidad de Concepción
8173,A. Brosque,34,67,67,1664,Australia,Sydney FC
8174,A. Brosque,34,67,67,1664,Australia,Sydney FC
8175,S. Becker,23,67,73,1731,Netherlands,ADO Den Haag
8176,Yu Rui,25,67,71,1524,China PR,Changchun Yatai FC
8177,F. Rodríguez,31,67,67,1565,Colombia,Rionegro Águilas
8178,B. Whiteman,22,67,75,1832,England,Doncaster Rovers
8179,S. Andrist,30,67,67,1713,Switzerland,VfR Aalen
8180,A. Montalto,30,67,67,1622,Italy,US Cremonese
8181,R. Wood,32,67,67,1407,England,Rotherham United
8182,B. Atik,23,67,74,1663,Turkey,SG Dynamo Dresden
8183,S. McLaughlin,28,67,67,1681,Republic of Ireland,Southend United
8184,S. Grahovac,25,67,71,1832,Bosnia Herzegovina,SK Rapid Wien
8185,J. Sandoval,31,67,67,1748,Uruguay,Argentinos Juniors
8186,L. Haquin,20,67,73,1479,Bolivia,Puebla FC
8187,K. Harris,25,67,70,1536,England,Cardiff City
8188,Breno Laranjeiro,30,67,67,1683,Brazil,Ceará Sporting Club
8189,A. Šemper,20,67,80,916,Croatia,Chievo Verona
8190,Rúben Macedo,22,67,75,1696,Portugal,GD Chaves
8191,J. Dasilva,20,67,81,1717,England,Bristol City
8192,M. Bär,26,67,68,1593,Germany,Eintracht Braunschweig
8193,J. Mora,25,67,70,1741,Costa Rica,DC United
8194,Tyronne,27,67,67,1728,Spain,CD Tenerife
8195,L. Puyo,29,67,67,1815,France,Angers SCO
8196,J. Vela,24,67,71,1856,England,Bolton Wanderers
8197,A. El Jadeyaoui,31,67,67,1716,Morocco,Grenoble Foot 38
8198,André Ferreira,22,67,75,1138,Portugal,CD Aves
8200,M. Donoso,31,67,67,1527,Chile,Deportes Iquique
8201,L. Zander,22,67,73,1646,Germany,FC St. Pauli
8202,Curro Sánchez,22,67,74,1662,Spain,Sevilla FC
8203,Diego Capel,30,67,67,1741,Spain,Extremadura UD
8204,U. Ekpai,22,67,75,1583,Nigeria,Viktoria Plzeň
8205,Z. Dedič,33,67,67,1771,Slovenia,FC Wacker Innsbruck
8206,Akieme,20,67,72,1649,Spain,Rayo Vallecano
8207,Tete Morente,21,67,77,1747,Spain,CD Lugo
8208,N. Yennaris,25,67,70,1823,England,Beijing Sinobo Guoan FC
8209,E. Owusu,20,67,81,1754,France,FC Sochaux-Montbéliard
8210,T. Müller,23,67,71,1432,Germany,1. FC Magdeburg
8211,A. Fein,19,67,81,1722,Germany, SSV Jahn Regensburg
8212,R. Procházka,29,67,67,1737,Slovakia,Viktoria Plzeň
8213,T. Taguchi,27,67,67,1765,Japan,Júbilo Iwata
8214,R. Acquafresca,30,67,67,1596,Italy,FC Sion
8215,Salva Ruíz,23,67,75,1672,Spain,RCD Mallorca
8216,C. Tabó,24,67,70,1666,Uruguay,Puebla FC
8217,Claytisco Branco,34,67,67,1758,Brazil,Santos
8218,M. Massop,24,67,70,1635,Netherlands,Waasland-Beveren
8219,J. Fernández,23,67,75,1768,Argentina,CD Palestino
8220,M. Melluso,20,67,81,1712,Argentina,Gimnasia y Esgrima La Plata
8221,D. Zúñiga,21,67,77,1702,Chile,Club León
8222,L. Załuska,36,67,67,1227,Poland,Pogoń Szczecin
8223,Nanu,24,67,72,1739,Portugal,Clube Sport Marítimo
8224,K. Pröger,26,67,68,1731,Germany,SC Paderborn 07
8226,J. Steer,25,67,70,1091,England,Aston Villa
8227,M. Schmerböck,24,67,72,1680,Austria,Wolfsberger AC
8228,P. Dziczek,20,67,75,1712,Poland,Piast Gliwice
8229,J. Ruiz,20,67,79,1670,France,FC Sochaux-Montbéliard
8230,L. Badiashile,20,67,77,1134,France,Stade Rennais FC
8231,M. Bravo,31,67,67,1761,Argentina,San Martín de San Juan
8232,C. Woodrow,23,67,73,1595,England,Barnsley
8233,A. Maxsø,24,67,73,1572,Denmark,FC Zürich
8234,D. Vergara,21,67,78,1601,Colombia,Rosario Central
8235,D. Vergara,21,67,78,1601,Colombia,Rosario Central
8236,Park Dong Jin,23,67,73,1656,Korea Republic,FC Seoul
8237,O. Cissokho,31,67,67,1670,Senegal,US Orléans Loiret Football
8238,Ricardinho,28,67,67,1797,Brazil,Wisła Płock
8239,T. Leugers,27,67,68,1832,Germany,SV Meppen
8240,G. Munari,35,67,67,1833,Italy,Hellas Verona
8241,S. Knežević,21,67,80,1462,Switzerland,FC Luzern
8242,I. Erquiaga,20,67,77,1721,Argentina,Estudiantes de La Plata
8243,L. Guaycochea,26,67,68,1835,Argentina,Alianza Petrolera
8244,S. Edera,21,67,77,1658,Italy,Bologna
8245,A. Arellano,23,67,73,1814,Mexico,Querétaro
8246,Z. Clough,23,67,73,1740,England,Rochdale
8247,R. Di Gennaro,24,67,70,1068,Italy,Inter
8248,G. Ariyibi,23,67,72,1596,United States,Motherwell
8249,J. Tverskov,25,67,72,1580,Denmark,Odense Boldklub
8250,Melvin Regalito,26,67,67,1645,Brazil,Atlético Paranaense
8251,L. Akins,29,67,67,1848,England,Burton Albion
8252,M. Troiano,33,67,67,1807,Italy,Ascoli
8253,N. Linares,22,67,77,1771,Argentina,Club Atlético Banfield
8254,N. Rasskazov,20,67,78,1655,Russia,Spartak Moscow
8255,R. Miyaichi,25,67,68,1588,Japan,FC St. Pauli
8256,A. Asiri,26,67,69,1491,Saudi Arabia,Al Ittihad
8257,Nuno Valente,26,67,68,1800,Portugal,Vitória de Setúbal
8258,B. Riascos,23,67,70,1710,Colombia,CD Nacional
8259,N. Cherubin,32,67,67,1302,Italy,Padova
8260,Samu,22,67,73,1684,Portugal,Boavista FC
8261,F. Dagerstål,21,67,75,1652,Sweden,IFK Norrköping
8262,R. Martin,32,67,67,1606,Scotland,Milton Keynes Dons
8263,B. Mbeumo,18,67,82,1715,France,ESTAC Troyes
8264,J. Baffoe,25,67,71,1483,Sweden,MSV Duisburg
8265,C. Shields,27,67,68,1742,Republic of Ireland,Dundalk
8266,Bruno Mendes,23,67,71,1567,Brazil,Cerezo Osaka
8267,S. Leuko,24,67,72,1749,Cameroon,CD Lugo
8268,Wilsson Rosito,34,67,67,1721,Brazil,Paraná
8269,D. Rigo,19,67,80,1676,Belgium,PSV
8270,S. Eastwood,29,67,69,1178,England,Oxford United
8271,F. Al Qarni,26,67,69,1099,Saudi Arabia,Al Ittihad
8272,D. Milinković,24,67,71,1569,France,Hull City
8273,J. Vachoux,23,67,73,1014,France,Racing Club de Lens
8274,F. Gino,25,67,69,1765,Uruguay,Club Atlético Aldosivi
8275,M. Đurić,28,67,67,1549,Bosnia Herzegovina,US Salernitana 1919
8276,Bruno Monteiro,33,67,67,1798,Portugal,CD Tondela
8277,M. Możdżeń,27,67,68,1941,Poland,Zagłębie Sosnowiec
8278,Éverton Luiz,30,67,67,1807,Brazil,Real Salt Lake
8279,J. Duverne,20,67,77,1595,France,Racing Club de Lens
8280,G. Massey,25,67,68,1762,England,Wigan Athletic
8281,M. Hofmann,24,67,70,1602,Austria,SK Rapid Wien
8282,G. Docherty,21,67,78,1822,Scotland,Shrewsbury
8283,Toni Martínez,21,67,81,1560,Spain,CD Lugo
8284,D. Romo,30,67,67,1093,Mexico,Querétaro
8285,J. Clarke-Harris,23,67,72,1605,England,Bristol Rovers
8286,Juan Cámara,24,67,70,1788,Spain,Miedź Legnica
8287,Y. Ramadani,22,67,74,1717,Albania,Vejle Boldklub
8288,H. Sacko,24,67,70,1663,Mali,MKE Ankaragücü
8289,R. Nyambe,20,67,79,1608,Namibia,Blackburn Rovers
8290,Chris Farminhão,34,67,67,1700,Brazil,Grêmio
8291,P. Zulu,25,67,68,1841,South Africa,Kaizer Chiefs
8292,André Luís,24,67,71,1641,Brazil,GD Chaves
8294,M. Djuricin,25,67,70,1693,Austria,Grasshopper Club Zürich
8295,C. Arias,30,67,67,1697,Colombia,Alianza Petrolera
8296,C. Arias,30,67,67,1697,Colombia,Alianza Petrolera
8297,Jeong Woo Jae,26,67,68,1818,Korea Republic,Jeju United FC
8298,W. Dammers,23,67,70,1759,Netherlands,Fortuna Sittard
8299,J. Benet,23,67,74,1765,France,Grenoble Foot 38
8300,K. Kotsaris,21,67,77,1205,Greece,Panathinaikos FC
8301,M. Poletanović,24,67,72,1860,Serbia,Jagiellonia Białystok
8302,J. Hopcutt,26,67,70,1702,England,Östersunds FK
8303,Romário,32,67,67,1821,Brazil,Kalmar FF
8304,M. Konczkowski,24,67,70,1764,Poland,Piast Gliwice
8305,A. Jovanović,28,67,67,1377,Australia,Jeju United FC
8306,C. Depres,23,67,72,1546,France,Nîmes Olympique
8307,J. Billong,24,67,71,1459,France,Foggia
8308,M. Gajos,27,67,67,1924,Poland,Lech Poznań
8309,E. Capradossi,22,67,76,1338,Italy,Spezia
8310,S. Palombi,22,67,75,1633,Italy,Lecce
8311,G. Maggiore,20,67,80,1712,Italy,Spezia
8312,M. Konrad,30,67,67,1758,Germany,KFC Uerdingen 05
8313,Zheng Long,30,67,67,1702,China PR,Dalian YiFang FC
8314,J. Baldwin,25,67,71,1566,England,Sunderland
8315,A. Lazaar,26,67,68,1811,Morocco,Sheffield Wednesday
8316,J. Bizama,24,67,74,1699,Chile,CD Huachipato
8317,R. Frosler,20,67,81,1691,South Africa,Kaizer Chiefs
8318,Allan Sousa,21,67,77,1764,Brazil,Vejle Boldklub
8319,H. Singh,27,67,67,1819,Norway,HJK Helsinki
8320,João Carlos,23,67,71,1517,Brazil,Portimonense SC
8321,J. Nation,28,67,68,1473,Norway,Vålerenga Fotball
8322,S. Kulovits,35,67,67,1756,Austria,SV Sandhausen
8323,S. Fischer,29,67,67,1509,Netherlands,Vendsyssel FF
8324,L. Kelly,28,67,67,1829,Scotland,Coventry City
8325,T. Grøgaard,24,67,71,1777,Norway,SK Brann
8326,R. Williams,24,67,70,1628,Australia,Rotherham United
8327,K. Altınay,26,67,67,1828,Turkey,Çaykur Rizespor
8328,F. Miguel,21,67,76,1732,France,Nîmes Olympique
8329,Aylton Boa Morte,24,67,70,1647,Portugal,Portimonense SC
8330,F. Plach,26,67,71,1033,Slovakia,Piast Gliwice
8331,M. Jiménez,28,67,69,1043,Mexico,Guadalajara
8332,T. Meißner,27,67,68,1474,Germany,Willem II
8333,K. Nagai,29,67,67,1799,Japan,FC Tokyo
8334,R. Jérez,32,67,67,1077,Guatemala,Alianza Petrolera
8335,J. Pajoy,29,67,67,1702,Colombia,Al Hazem
8336,Rúben Lameiras,23,67,73,1759,Portugal,Plymouth Argyle
8337,M. Sadler,33,67,67,1706,England,Shrewsbury
8338,J. Ligali,27,67,70,1040,France,Montpellier HSC
