,Name,Age,Overall,Potential,Special,Nationality,Club
8393,A. Blanco,26,64,66,1279,Mexico,Pachuca
8394,Romano,26,64,66,1851,Brazil,Deportivo San Marcos de Arica
8395,R. Vloet,19,64,76,1679,Netherlands,PSV
8396,A. Osman,27,64,64,1595,Ghana,Partick Thistle FC
8397,D. Wotherspoon,24,64,67,1773,Scotland,St. Johnstone FC
8398,E. Schiavon,31,64,64,1813,Italy,Avellino
8399,J. Viale,32,64,64,1621,France,AJ Auxerre
8400,R. Frikèche,22,64,69,1712,Morocco,Angers SCO
8401,A. Ajeti,20,64,76,1572,Albania,FC Basel 1893
8402,B. Aloé,20,64,76,1469,France,Olympique de Marseille
8403,F. Reynero,25,64,67,1522,Chile,CD Universidad de Concepción
8404,B. Vejar,18,64,76,1684,Chile,CD Huachipato
8405,C. Ramírez,26,64,66,1456,Colombia,Millonarios FC
8406,O. Minda,30,64,64,1767,Ecuador,Chivas USA
8407,C. Rivieyran,23,64,70,1688,France,GFC Ajaccio
8408,P. Stepanets,27,64,67,1604,Ukraine,FC Ufa
8409,M. Vidal,23,64,69,1837,Argentina,Club Olimpo
8410,K. Árnason,31,64,64,1701,Iceland,Malmö FF
8411,N. Blackman,24,64,68,1691,England,Reading
8412,M. Sarr,20,64,72,1397,France,Sporting CP
8413,D. Llanos,24,64,68,1567,Chile,Universidad Católica
8414,D. Formella,18,64,75,1640,Poland,Lech Poznań
8415,F. Bellocq,20,64,73,1773,Argentina,Independiente
8416,D. Davydov,19,64,78,1567,Russia,Spartak Moscow
8417,M. Toppel,32,64,64,1239,Denmark,Odense Boldklub
8418,M. Toppel,32,64,64,1239,Denmark,Odense Boldklub
8419,Lee Ho,29,64,64,1715,Korea Republic,Jeonbuk Hyundai Motors
8420,R. López,21,64,74,1850,Mexico,Guadalajara
8421,W. Serrano,27,64,66,1726,Argentina,Atlético de Rafaela
8422,M. Dingsdag,31,64,64,1804,Netherlands,Grasshopper Club Zürich
8423,Kang Min Soo,28,64,64,1592,Korea Republic,Sangju Sangmu FC
8424,T. Wellenreuther,18,64,79,1256,Germany,FC Schalke 04
8425,J. Peters,27,64,65,1609,Netherlands,Willem II
8426,B. Parlak,24,64,68,1634,Turkey,Eskişehirspor
8427,C. Mac-Intosh,24,64,67,1548,Netherlands,SC Cambuur
8428,D. Epstein,27,64,64,1895,Germany,FSV Frankfurt
8429,E. Hernández,31,64,64,1310,Mexico,Querétaro
8430,E. Nouri,28,64,64,1647,Azerbaijan,Kalmar FF
8431,M. Esor,24,64,68,1695,France,US Créteil-Lusitanos
8432,G. Comi,22,64,73,1560,Italy,Avellino
8433,E. Moberg,27,64,64,1402,Sweden,Örebro SK
8434,R. Amieux,27,64,64,1843,France,NAC Breda
8435,J. Michel,22,64,68,1750,France,Royal Excel Mouscron
8436,João Pedro,26,64,66,1444,Portugal,Moreirense FC
8437,M. Leca,19,64,67,1501,France,AC Ajaccio
8438,A. Mehmeti,24,64,67,1570,Albania,Malmö FF
8439,K. Diaz,25,64,68,1640,France,Tours FC
8440,B. Carroll,32,64,64,1660,United States,Philadelphia Union
8441,H. Reynoso,33,64,64,1481,Mexico,Leones Negros de la UdeG
8442,G. Voboril,27,64,66,1545,Argentina,Racing Club
8443,C. Villanueva,30,64,64,1553,Argentina,Club Olimpo
8444,S. Flinders,28,64,64,1269,England,Hartlepool United
8445,Hwang Ji Soo,33,64,64,1799,Korea Republic,Pohang Steelers
8446,J. Harvey,30,64,64,1727,United States,Vancouver Whitecaps FC
8447,T. Mickel,25,64,67,1282,Germany,SpVgg Greuther Fürth
8448,Albizua,25,64,66,1531,Spain,CD Tenerife
8449,Tato,30,64,64,1669,Spain,Real Zaragoza
8450,C. Humphrey,26,64,64,1603,Jamaica,Preston North End
8451,O. Sissoko,26,64,66,1195,Mali,AC Ajaccio
8452,A. Martínez,22,64,70,1797,Argentina,Club Olimpo
8454,K. Osei Gyan,25,64,67,1829,Ghana,Halmstads BK
8455,O. Jansson,23,64,69,1227,Sweden,Örebro SK
8456,D. Bentley,20,64,74,1218,England,Southend United
8457,V. Prodell,26,64,64,1507,Sweden,IF Elfsborg
8458,T. Clarke,26,64,64,1399,England,Preston North End
8459,N. Sturgis,26,64,67,1779,United States,Chivas USA
8460,B. Kopplin,25,64,68,1705,Germany,1. FC Union Berlin
8461,M. Kello,31,64,64,1211,Slovakia,St. Mirren
8462,J. Pi,20,64,74,1675,France,ESTAC Troyes
8463,S. Vegas,17,64,78,1542,Chile,Audax Italiano
8464,R. Kortzorg,24,64,68,1676,Netherlands,FC Erzgebirge Aue
8465,T. Rowe,25,64,66,1767,England,Wolverhampton Wanderers
8466,S. Buyl,21,64,70,1565,Belgium,KSV Cercle Brugge
8467,Rui Silva,20,64,73,1136,Portugal,CD Nacional
8468,E. Maturana,34,64,64,1400,Colombia,Rionegro Águilas
8469,J. Kauko,23,64,66,1603,Finland,FSV Frankfurt
8470,P. Gibaud,26,64,67,1637,France,FC Sochaux-Montbéliard
8471,A. Chambers,33,64,64,1737,England,Walsall
8472,G. Sandomierski,24,64,68,1284,Poland,Zawisza Bydgoszcz
8473,E. İşcan,22,64,71,1172,Turkey,Galatasaray SK
8474,J. Blanco,27,64,65,1755,Argentina,Club Olimpo
8475,L. Ezquerra,28,64,64,1633,Uruguay,CD Huachipato
8476,J. Wright,24,64,66,1737,England,Leyton Orient
8477,C. Arboleda,28,64,64,1732,Colombia,Rionegro Águilas
8478,Pedro Monteiro,20,64,72,1349,Portugal,SC Braga
8479,Pedro Monteiro,20,64,72,1349,Portugal,SC Braga
8480,G. Popkhadze,27,64,65,1628,Georgia,Jagiellonia Białystok
8481,S. Lang,26,64,64,1723,Switzerland,FC Vaduz
8482,R. Despotović,31,64,64,1562,Serbia,Deportivo Alavés
8483,D. Smirnov,33,64,64,1660,Russia,Arsenal Tula
8484,P. Heredia,24,64,69,1197,Argentina,Belgrano de Córdoba
8485,S. Rosso,18,64,75,1587,Italy,Torino
8486,S. Gillett,28,64,64,1817,England,Yeovil Town
8487,D. Cruz,24,64,66,1844,United States,FK Bodø/Glimt
8488,M. Al Musa,27,64,66,1644,Saudi Arabia,Al Ahli
8489,N. De Schutter,25,64,65,1589,Belgium,KV Oostende
8490,J. Rojas,27,64,66,1355,Chile,Deportivo Ñublense
8491,A. Machuca,24,64,66,1544,Argentina,CD Universidad de Concepción
8492,Fernando Vega,29,64,64,1638,Spain,RC Recreativo de Huelva
8493,Diogo Rosado,24,64,69,1606,Portugal,FC Paços de Ferreira
8494,Provencio,26,64,68,1709,Spain,CD Mirandés
8495,L. Filippini,18,64,78,1553,Italy,Bari
8496,N. Saavedra,26,64,66,1563,Chile,Audax Italiano
8497,L. Lacroix,22,64,70,1623,Switzerland,FC Sion
8498,A. Medina,31,64,64,1680,Mexico,Jaguares de Chiapas
8499,Kwon Chang Hoon,20,64,72,1667,Korea Republic,Suwon Samsung Bluewings
8500,Y. Mosquera,25,64,68,1652,Colombia,Rionegro Águilas
8501,A. Godoy,24,64,67,1570,Panama,San Jose Earthquakes
8502,Rafael Amorim,26,64,66,1324,Brazil,FC Paços de Ferreira
8503,J. Vidales,22,64,68,1526,Peru,Clube Sport Marítimo
8504,N. Ferreira,32,64,64,1787,Portugal,FC Thun
8505,F. Koch,25,64,67,1742,Austria,FK Austria Wien
8506,Cotán,18,64,74,1619,Spain,Sevilla FC
8508,E. Kronberg,30,64,64,1264,United States,Montreal Impact
8509,A. Cebe,31,64,64,1715,Turkey,Akhisar Belediyespor
8510,D. Claasen,24,64,68,1795,South Africa,TSV 1860 München
8511,D. Amankwaa,20,64,71,1568,Denmark,FC København
8512,S. Falette,22,64,71,1438,France,Stade Brestois 29
8513,F. Bong,26,64,67,1388,Cameroon,Chamois Niortais Football Club
8514,J. Serpa,33,64,64,1192,Colombia,Deportes Tolima
8515,M. Wiig,30,64,64,1662,Norway,Sarpsborg 08 FF
8516,C. Larin,19,64,75,1485,Canada,Orlando City SC
8517,H. Canchimbo,23,64,69,1570,Colombia,Deportivo Cali
8518,D. Telgenkamp,27,64,66,1209,Netherlands,Heracles Almelo
8519,M. Abdellaoue,25,64,66,1630,Norway,Aalesunds FK
8520,M. van Buren,21,64,72,1656,Netherlands,Esbjerg fB
8521,M. Saganowski,35,64,64,1646,Poland,Legia Warszawa
8522,P. Álvarez,29,64,64,1700,Uruguay,Universidad Católica
8523,A. Donnarumma,23,64,69,1141,Italy,Bari
8524,V. Verre,20,64,75,1753,Italy,Perugia
8525,P. Quinn,28,64,64,1538,Scotland,Ross County FC
8526,A. Arrondel,20,64,73,1619,France,Vitória Guimarães
8527,Y. Murillo,21,64,70,1635,Colombia,La Equidad
8528,M. Brillault,31,64,64,1510,France,US Orléans Loiret Football
8529,C. Avinel,27,64,66,1608,France,Clermont Foot 63
8530,J. Kalla,27,64,64,1643,Germany,FC St. Pauli
8531,A. També,22,64,69,1626,France,Genoa
8532,S. Winnall,23,64,69,1530,England,Barnsley
8533,M. Ngoo,21,64,68,1557,England,Kilmarnock
8534,K. Steindórsson,24,64,66,1641,Iceland,Columbus Crew SC
8535,J. Velázquez,32,64,64,1680,Argentina,Belgrano de Córdoba
8536,D. Follonier,20,64,76,1587,Switzerland,FC Sion
8537,D. Button,25,64,68,1265,England,Brentford
8538,D. Haynes,26,64,64,1677,England,Cheltenham Town
8539,K. Özer,26,64,64,1612,Turkey,Atiker Konyaspor
8540,K. Özer,26,64,64,1612,Turkey,Atiker Konyaspor
8541,J. Wilmet,28,64,64,1786,Belgium,Waasland-Beveren
8542,M. Sailer,28,64,64,1728,Germany,SV Darmstadt 98
8543,Edu Ramos,22,64,68,1680,Spain,Albacete BP
8544,A. López,22,64,69,1667,Honduras,Houston Dynamo
8545,H. Cummings,22,64,69,1487,Panama,Independiente Santa Fe
8546,M. Diagne,20,64,74,1466,France,AS Nancy Lorraine
8547,A. Mendomo,27,64,64,1621,Cameroon,Al Raed
8548,M. Boman,25,64,66,1542,Sweden,IFK Göteborg
8549,C. Bravo,20,64,73,1588,Chile,Granada CF
8550,J. Oremo,27,64,64,1631,Sweden,Gefle IF
8551,Manu Barreiro,27,64,64,1523,Spain,Deportivo Alavés
8552,R. Köse,26,64,66,1203,Turkey,Gençlerbirliği SK
8553,V. Galiulin,26,64,68,1611,Uzbekistan,FC Ufa
8554,F. Torres,31,64,64,1895,Mexico,Puebla FC
8555,C. Donis,19,64,74,1778,Greece,Panathinaikos FC
8556,M. Bloom,26,64,66,1554,United States,Toronto FC
8557,Z. Özer,26,64,69,1209,Turkey,Kayseri Erciyesspor
8558,J. O'Brien,26,64,64,1780,Scotland,Coventry City
8559,M. Milanović,23,64,72,1410,Serbia,Palermo
8560,S. Aresti,28,64,64,1295,Italy,Pescara
8561,P. Wiśniewski,31,64,64,1748,Poland,Lechia Gdańsk
8562,E. Butin,26,64,67,1624,France,FC Sochaux-Montbéliard
8563,M. Sans,26,64,66,1428,France,Chamois Niortais Football Club
8564,M. Stoll,31,64,64,1424,Germany,Karlsruher SC
8565,R. Baca,24,64,67,1725,Mexico,Cruz Azul
8566,M. Al Harbi,26,64,66,1755,Saudi Arabia,Al Ahli
8567,Luís Rocha,21,64,72,1787,Portugal,Vitória Guimarães
8568,R. Braber,31,64,64,1715,Netherlands,Willem II
8569,N. Rnić,29,64,64,1585,Serbia,Wolfsberger AC
8570,R. Klaasen,20,64,72,1819,Netherlands,KV Kortrijk
8571,M. Jakubko,34,64,64,1597,Slovakia,Amkar Perm
8572,M. Spelmann,27,64,66,1813,Denmark,Odense Boldklub
8573,G. Gemiti,33,64,64,1726,Germany,Livorno
8574,M. Jeannin,23,64,70,1214,France,Clermont Foot 63
8575,M. Fossati,21,64,74,1794,Italy,Perugia
8576,P. Solomatin,21,64,74,1652,Russia,Amkar Perm
8577,A. Winter,27,64,64,1753,Switzerland,Orlando City SC
8578,A. Zotov,23,64,70,1791,Russia,Arsenal Tula
8579,E. Ebanks-Landell,21,64,70,1577,England,Wolverhampton Wanderers
8580,U. Nwofor,22,64,68,1564,Nigeria,Lierse SK
8581,J. Absalonsen,28,64,64,1653,Denmark,SønderjyskE
8582,C. Trimmel,27,64,66,1830,Austria,1. FC Union Berlin
8583,Miguel Nuñez,27,64,66,1721,Spain,Albacete BP
8584,J. Willis,25,64,67,1286,United States,Houston Dynamo
8585,C. Jullien,21,64,72,1408,France,SC Freiburg
8586,J. Lerma,19,64,72,1770,Colombia,Atlético Huila
8587,E. Croce,28,64,64,1685,Argentina,Deportivo Ñublense
8588,T. Dierckx,19,64,74,1584,Belgium,Club Brugge KV
8590,J. Edwards,23,64,71,1816,England,Yeovil Town
8591,M. Blasi,33,64,64,1728,Italy,Varese
8592,Z. Kalmár,19,64,73,1698,Hungary,RB Leipzig
8593,E. Bjarnason,27,64,66,1782,Iceland,Randers FC
8594,P. Kanstrup,25,64,67,1513,Denmark,SønderjyskE
8595,M. Enza-Yamissi,24,64,68,1564,Central African Rep.,Gil Vicente FC
8596,G. Király,38,64,64,1233,Hungary,Fulham
8597,J. Uronen,19,64,72,1796,Finland,Helsingborgs IF
8598,M. Halstenberg,22,64,71,1794,Germany,FC St. Pauli
8599,O. Mancilla,19,64,75,1456,Colombia,Deportivo Pasto
8600,Y. Eudeline,32,64,64,1620,France,Angers SCO
8601,Y. Eudeline,32,64,64,1620,France,Angers SCO
8602,J. Forte,27,64,64,1609,Barbados,Oldham Athletic
8603,A. Legzdins,27,64,64,1208,England,Leyton Orient
8604,R. Martínez,30,64,64,1567,Paraguay,CD Cobreloa
8605,F. Cuvelier,21,64,73,1816,Belgium,Burton Albion
8606,Shin Jin Ho,25,64,66,1684,Korea Republic,Pohang Steelers
8608,E. White,23,64,66,1526,United States,Philadelphia Union
8609,H. Stengel,18,64,74,1681,Norway,Vålerenga Fotball
8610,R. Earnshaw,33,64,64,1664,Wales,Vancouver Whitecaps FC
8611,T. Lahaye,31,64,64,1608,France,Chamois Niortais Football Club
8612,L. Gomis,24,64,68,1180,Senegal,Trapani
8613,J. Forster-Caskey,20,64,74,1780,England,Brighton & Hove Albion
8614,T. Göhlert,29,64,64,1416,Germany,1. FC Heidenheim 1846
8615,N. Palacios,22,64,69,1591,Colombia,Deportes Tolima
8616,E. Gil,27,64,64,1742,Mexico,Tiburones Rojos de Veracruz
8617,R. Kruys,28,64,64,1741,Netherlands,Excelsior
8618,L. Holmes,27,64,64,1611,England,Exeter City
8619,O. Buff,21,64,71,1737,Switzerland,FC Zürich
8620,D. Efremov,19,64,75,1591,Russia,PFC CSKA Moscow
8621,M. Abelairas,29,64,64,1620,Argentina,Club Atlético Banfield
8622,Ernesto,29,64,64,1636,Spain,CD Lugo
8623,Aitor Castro,21,64,71,1642,Spain,Real Sociedad
8624,T. Gabuza,26,64,64,1525,South Africa,Orlando Pirates
8625,A. Kulušić,28,64,64,1459,Croatia,Balıkesirspor
8626,O. Stjepanovic,29,64,64,1730,FYR Macedonia,Wisła Kraków
8627,C. Vicento,23,64,68,1626,Curacao,Willem II
8628,G. Simeone,18,64,75,1597,Argentina,Club Atlético Banfield
8629,C. Logan,28,64,64,1264,Republic of Ireland,Leicester City
8631,A. Bastrini,27,64,66,1440,Italy,Ternana
8632,N. Daghfous,27,64,64,1735,Germany,VfR Aalen
8633,K. Zohore,20,64,71,1471,Denmark,Odense Boldklub
8634,A. Pazio,21,64,69,1688,Poland,Podbeskidzie Bielsko-Biała
8635,F. Araujo,31,64,64,1357,Mexico,Leones Negros de la UdeG
8636,A. Johansson,31,64,64,1606,Sweden,IFK Göteborg
8637,A. Lippini,25,64,67,1626,France,Clermont Foot 63
8638,Z. Benedičič,18,64,75,1692,Slovenia,Leeds United
8639,G. Margreitter,25,64,65,1460,Austria,Wolverhampton Wanderers
8640,M. Vigorito,24,64,69,1223,Italy,Vicenza
8641,A. Norambuena,30,64,64,1748,Palestine,GKS Bełchatów
8642,B. Diabang,25,64,65,1735,Senegal,Cracovia
8643,N. Ranger,23,64,70,1545,England,Blackpool
8644,N. Miatke,24,64,67,1765,Germany,FC Erzgebirge Aue
8645,M. Titsch-Rivero,24,64,68,1687,Germany,1. FC Heidenheim 1846
8646,W. Bressan,33,64,64,1222,Italy,Cesena
8647,L. Krajnc,19,64,75,1570,Slovenia,Cesena
8648,J. Hyka,26,64,64,1668,Albania,FC Luzern
8649,J. Lorca,29,64,64,1603,Chile,Deportivo Ñublense
8650,H. Eyjólfsson,23,64,68,1574,Iceland,Rosenborg BK
8651,Berrocal,26,64,66,1505,Spain,SD Ponferradina
8652,A. Cortés,30,64,64,1789,Mexico,Tiburones Rojos de Veracruz
8653,B. Meccariello,23,64,69,1343,Italy,Ternana
8654,M. O'Connor,26,64,64,1852,Northern Ireland,Port Vale
8655,Jéfferson,26,64,68,1579,Brazil,Livorno
8656,J. Skjelvik,22,64,71,1737,Norway,Rosenborg BK
8657,Sergio Álvarez,22,64,71,1693,Spain,Real Sporting de Gijón
8658,K. Rogulj,28,64,64,1308,Croatia,FC Luzern
8659,L. Madej,32,64,64,1784,Poland,Górnik Zabrze
8660,I. Lozenkov,30,64,64,1529,Russia,Arsenal Tula
8661,César Díaz,27,64,64,1715,Spain,Albacete BP
8662,César Díaz,27,64,64,1715,Spain,Albacete BP
8663,A. Ligi,24,64,68,1345,Italy,Virtus Entella
8664,S. Ringstad,22,64,69,1773,Norway,Lillestrøm SK
8665,Unai Medina,24,64,67,1584,Spain,Deportivo Alavés
8666,M. Müller,20,64,72,1175,Germany,1. FC Kaiserslautern
8667,N. Bianchi Arce,27,64,64,1366,Argentina,Club Atlético Banfield
8668,K. Vandendriessche,24,64,66,1795,France,Royal Excel Mouscron
8669,S. Sukharev,27,64,65,1585,Russia,Arsenal Tula
8670,A. Taş,18,64,75,1636,Turkey,Medipol Başakşehir FK
8671,M. Harrington,28,64,64,1771,United States,Colorado Rapids
8672,A. Gomis,20,64,77,1251,Senegal,Avellino
8673,Yang Sang Min,30,64,64,1722,Korea Republic,Suwon Samsung Bluewings
8674,L. Vella,33,64,64,1714,Argentina,Defensa y Justicia
8675,P. Leeuwenburgh,20,64,74,1163,Netherlands,Ajax
8677,M. Derbyshire,28,64,64,1598,England,Rotherham United
8678,M. Theo,33,64,64,1293,Australia,Brisbane Roar
8679,Paulo Renato,27,64,65,1663,Portugal,San Jose Earthquakes
8680,R. Woods,20,64,77,1842,England,Shrewsbury
8681,R. Meara,23,64,72,1181,Republic of Ireland,New York City FC
8682,M. Šitum,22,64,72,1575,Croatia,Spezia
8683,D. Martinelli,32,64,64,1506,Italy,Trapani
8684,J. de Kamps,22,64,68,1716,Netherlands,NAC Breda
8685,F. Malbasic,21,64,72,1536,Serbia,Lechia Gdańsk
8686,L. Woudenberg,20,64,74,1637,Netherlands,Feyenoord
8687,C. Martínez,34,64,64,1243,Mexico,Club León
8688,W. Corstjens,27,64,64,1577,Belgium,Waasland-Beveren
8689,E. Ngolok,25,64,65,1858,Cameroon,Sporting Lokeren
8690,S. Magnasco,21,64,71,1653,Chile,Universidad Católica
8691,A. Escobar,23,64,69,1636,Colombia,Atlético Nacional
8692,M. Henn,29,64,64,1563,Germany,Eintracht Braunschweig
8693,D. Harding,30,64,64,1723,England,Millwall
8694,L. Price,29,64,64,1252,Wales,Crawley Town
8695,P. Klingmann,26,64,66,1648,Germany,Karlsruher SC
8696,J. Siebenhandl,24,64,69,1296,Austria,FC Admira Wacker Mödling
8697,B. Ślusarski,32,64,64,1646,Poland,GKS Bełchatów
8698,Diego Rico,21,64,71,1730,Spain,Real Zaragoza
8699,R. Colombo,38,64,64,1162,Italy,Napoli
8700,H. Aslantaş,28,64,64,1720,Turkey,Gençlerbirliği SK
8701,Regalón,27,64,67,1621,Spain,CD Numancia
8702,Z. Hammar,21,64,73,1673,Algeria,AC Arles Avignon
8703,A. Vuletich,22,64,69,1513,Argentina,FC Arouca
8704,A. Díaz,25,64,67,1771,Colombia,Deportivo Pasto
8705,Eloi Amagat,29,64,64,1706,Spain,Girona FC
8706,C. Fandrich,23,63,70,1640,Germany,FC Erzgebirge Aue
8707,L. Touré,29,63,63,1660,Guinea,AC Arles Avignon
8708,D. Kobayashi,31,63,63,1761,Japan,New England Revolution
8709,D. McGregor,28,63,63,1495,Scotland,Rangers FC
8710,L. Laing,21,63,69,1481,England,Motherwell
8711,F. Pizarro,25,63,68,1658,Chile,AC Barnechea
8712,P. Hernández,20,63,70,1704,Mexico,Club Tijuana
8713,L. McCulloch,36,63,63,1728,Scotland,Rangers FC
8714,M. Perez,23,63,70,1693,France,Stade Brestois 29
8715,C. Peñaranda,18,63,76,1721,Chile,Deportes Iquique
8716,A. Taylor,28,63,63,1756,England,Walsall
8717,K. Çörekçi,22,63,68,1602,Turkey,Eskişehirspor
8718,S. Carrasco,25,63,64,1786,United States,Orlando City SC
8719,W. Creavalle,23,63,64,1690,United States,Philadelphia Union
8720,D. Lück,23,63,66,1244,Germany,SC Paderborn 07
8721,J. Lecjaks,23,63,68,1811,Czech Republic,BSC Young Boys
8722,V. Perales,23,63,68,1457,Mexico,Tiburones Rojos de Veracruz
8723,V. Perales,23,63,68,1457,Mexico,Tiburones Rojos de Veracruz
8724,N. Topor-Stanley,29,63,63,1502,Australia,Western Sydney Wanderers
8725,D. Curiale,26,63,66,1545,Italy,Trapani
8726,S. Beavon,30,63,63,1705,England,Burton Albion
8727,Lucão,21,63,70,1373,Brazil,VfR Aalen
8728,P. Aurrecochea,33,63,63,1221,Uruguay,CD Antofagasta
8729,V. Fındıklı,23,63,68,1520,Turkey,Atiker Konyaspor
8730,F. Grillo,27,63,65,1681,Italy,Pescara
8731,S. Parnaby,31,63,63,1660,England,Hartlepool United
8732,Guerrero,23,63,68,1545,Spain,Real Sporting de Gijón
8733,H. Toffolo,18,63,73,1689,England,Swindon Town
8734,M. Bjørnbak,22,63,68,1618,Norway,FK Haugesund
8735,J. Tadić,26,63,63,1668,Croatia,SK Sturm Graz
8736,M. Amedick,31,63,63,1395,Germany,SC Paderborn 07
8737,M. Jensen,23,63,67,1499,Norway,Sarpsborg 08 FF
8738,R. Griffiths,26,63,66,1659,Australia,Perth Glory
8739,N. Agger,25,63,63,1534,Denmark,Silkeborg IF
8740,D. Seaborne,27,63,63,1397,England,Partick Thistle FC
8741,S. Batt,27,63,63,1620,England,Leyton Orient
8742,R. Kosznik,30,63,63,1730,Poland,Górnik Zabrze
8743,J. Taylor,22,63,72,1722,Wales,Leyton Orient
8744,C. Nørgaard,20,63,72,1727,Denmark,Brøndby IF
8745,C. Higuita,19,63,75,1828,Colombia,Orlando City SC
8746,A. Nieves,24,63,67,1255,Colombia,Piast Gliwice
8747,F. Ibáñez,28,63,63,1574,Chile,AC Barnechea
8748,Lee Seung Yeoul,25,63,65,1661,Korea Republic,Jeonbuk Hyundai Motors
8749,M. Kalkowski,24,63,66,1439,Poland,Górnik Łęczna
8750,P. Ngawa,22,63,67,1607,Belgium,Lierse SK
8751,J. Hernandez,30,63,63,1578,United States,New York City FC
8752,R. Roche,35,63,63,1141,France,Chamois Niortais Football Club
8753,R. Rocchi,32,63,63,1678,France,FC Metz
8754,A. Lockwood,32,63,63,1474,England,Oldham Athletic
8755,B. Schmisser,28,63,63,1370,France,KV Oostende
8756,E. Aguilera,25,63,67,1613,Argentina,Independiente
8757,S. Jahic,32,63,63,1652,Bosnia Herzegovina,Grasshopper Club Zürich
8758,I. Haddad,25,63,65,1638,Netherlands,FC Dordrecht
8759,M. Chrapek,22,63,72,1672,Poland,Catania
8760,Kader,22,63,69,1697,Tunisia,CD Numancia
8761,S. Nelson,32,63,63,1276,England,Gillingham
8762,K. Bekker,23,63,69,1740,Canada,Montreal Impact
8763,N. Medina,27,63,63,1627,Chile,Deportivo San Marcos de Arica
8764,A. Feick,26,63,65,1777,Germany,VfR Aalen
8765,Alcalá,25,63,69,1465,Spain,UE Llagostera
8766,X. Schenk,21,63,68,1625,Netherlands,Go Ahead Eagles
8767,R. Flynn,25,63,68,1593,Scotland,Sheffield United
8768,C. Duvall,22,63,67,1641,United States,New York Red Bulls
8769,J. Godée,25,63,64,1689,Netherlands,KSV Cercle Brugge
8770,G. Acosta,22,63,68,1706,Mexico,Monterrey
8771,D. Bessa,21,63,73,1581,Italy,Bologna
8772,F. Kiss,23,63,66,1678,Slovakia,FK Haugesund
8773,A. Hsissane,23,63,67,1575,Morocco,Nîmes Olympique
8774,L. Delgado,31,63,63,1423,Chile,CD Huachipato
8775,D. Lovitz,22,63,66,1636,United States,Toronto FC
8776,I. Baldanzeddu,28,63,63,1628,Italy,Virtus Entella
8777,V. Eicher,23,63,69,1231,Germany,TSV 1860 München
8778,J. Lozano,29,63,63,1384,Colombia,Deportivo Cali
8779,F. Rivera,19,63,73,1599,Mexico,Club América
8780,R. Clarke,32,63,63,1312,England,Oxford United
8781,A. Gow,31,63,63,1561,Scotland,St. Mirren
8782,C. Rodríguez,19,63,73,1675,Chile,Colo-Colo
8783,A. Silva,25,63,68,1261,Argentina,Estudiantes de La Plata
8784,A. Silva,25,63,68,1261,Argentina,Estudiantes de La Plata
8785,E. Zverotić,27,63,63,1792,Montenegro,FC Sion
8786,M. Dreyer,25,63,66,1229,France,ESTAC Troyes
8787,H. Ephraim,26,63,63,1665,England,Wycombe Wanderers
8788,B. Bellot,23,63,67,1264,Germany,RB Leipzig
8789,M. Musonda,23,63,69,1477,Zambia,Orlando Pirates
8790,T. Berni,31,63,63,1118,Italy,Inter
8791,O. Vlachodimos,20,63,76,1215,Germany,VfB Stuttgart
8792,Z. Labidi,19,63,78,1759,France,Olympique Lyonnais
8793,C. Valeri,29,63,63,1748,Australia,Melbourne Victory
8794,M. Mosquera,21,63,68,1513,Colombia,Atlético Nacional
8795,D. Björnquist,25,63,65,1593,Sweden,Örebro SK
8796,F. Kurto,23,63,66,1261,Poland,FC Dordrecht
8797,J. Jørgensen,25,63,66,1864,Norway,Viking FK
8798,C. Reilly,20,63,74,1845,Republic of Ireland,Birmingham City
8799,M. Vitzthum,22,63,70,1617,Germany,1. FC Heidenheim 1846
8800,N. Lemus,25,63,68,1555,Colombia,Deportes Tolima
8801,J. Sánchez,30,63,63,1487,Mexico,Tiburones Rojos de Veracruz
8802,S. Al Beshi,24,63,67,1654,Saudi Arabia,Al Hilal
8803,B. Perk,24,63,64,1185,United States,LA Galaxy
8804,E. Gehrig,26,63,64,1660,United States,Chicago Fire
8805,C. Lenglet,19,63,77,1357,France,AS Nancy Lorraine
8806,A. Aquilanti,28,63,63,1536,Italy,SS Virtus Lanciano
8807,O. Sokullu,25,63,69,1636,Turkey,Medipol Başakşehir FK
8808,Iago,22,63,67,1472,Brazil,Associação Académica de Coimbra
8809,Romeu,28,63,63,1635,Portugal,FC Paços de Ferreira
8810,I. Andriatsima,30,63,63,1617,Madagascar,US Créteil-Lusitanos
8811,A. Smárason,25,63,67,1824,Iceland,Helsingborgs IF
8812,B. Adjei-Boateng,20,63,70,1760,Ghana,Strømsgodset IF
8813,A. Ba,20,63,69,1370,Mauritania,Racing Club de Lens
8814,D. Guastavino,29,63,63,1652,Uruguay,CD Universidad de Concepción
8815,X. Luissint,30,63,63,1781,France,KV Oostende
8816,M. Rogalski,31,63,63,1752,Poland,Pogoń Szczecin
8817,Lee Chang Min,20,63,70,1644,Korea Republic,Jeonnam Dragons
8818,A. Yahia,32,63,63,1414,Algeria,Angers SCO
8819,Sergi Juste,22,63,68,1708,Spain,FC Barcelona B
8820,M. Azira,26,63,64,1720,Uganda,Seattle Sounders FC
8821,M. Jonjić,23,63,68,1332,Croatia,Incheon United FC
8822,M. Roberts,30,63,63,1460,England,Fleetwood Town
8823,A. Al Zori,26,63,65,1606,Saudi Arabia,Al Hilal
8824,M. Duffy,27,63,63,1606,England,Birmingham City
