,Name,Age,Overall,Potential,Special,Nationality,Club
7559,M. Diaw,32,65,65,1766,Senegal,Chamois Niortais Football Club
7560,T. Weeks,23,65,68,1789,Liberia,Clube Sport Marítimo
7561,Kim Sung Hwan,26,65,70,1909,Korea Republic,Ulsan Hyundai FC
7562,M. Duff,35,65,65,1453,Northern Ireland,Burnley
7563,T. Letschert,20,65,72,1734,Netherlands,Roda JC Kerkrade
7564,T. Letschert,20,65,72,1734,Netherlands,Roda JC Kerkrade
7565,I. Hume,29,65,65,1772,Canada,Fleetwood Town
7566,A. Niz,25,65,67,1472,Argentina,Atlético de Rafaela
7567,W. Elliott,34,65,65,1820,England,Bristol City
7568,S. Dawkins,25,65,70,1712,England,Derby County
7569,F. Concas,26,65,68,1779,Italy,Carpi
7570,J. Lukaku,18,65,75,1819,Belgium,KV Oostende
7571,S. Moreira,18,65,73,1595,France,Stade Rennais FC
7572,S. Williams,26,65,66,1812,Republic of Ireland,Millwall
7573,Igor Martínez,23,65,74,1699,Spain,CD Mirandés
7574,Kang Seung Jo,27,65,65,1770,Korea Republic,FC Seoul
7575,S. Koné,30,65,65,1615,Ivory Coast,FC Istres Ouest Provence
7576,F. Oreja,31,65,65,1580,Argentina,Gimnasia y Esgrima La Plata
7577,P. Ankersen,22,65,74,1874,Denmark,Esbjerg fB
7578,C. Irwin,24,65,71,1248,United States,Colorado Rapids
7579,D. Bocanegra,25,65,67,1616,Colombia,Atlético Nacional
7580,E. Trípodi,32,65,65,1240,Argentina,Boca Juniors
7581,E. Benavidez,24,65,68,1706,Argentina,Deportes Iquique
7582,M. Dyrestam,21,65,72,1593,Sweden,Aalesunds FK
7583,A. Ludwig,22,65,72,1802,Germany,TSV 1860 München
7584,Marcos Júnior,20,65,80,1588,Brazil,Fluminense
7585,Kang Min Hyuk,30,65,65,1532,Korea Republic,Gyeongnam FC
7586,J. Cétout,25,65,70,1615,France,Tours FC
7587,E. Heskey,35,65,65,1720,England,Newcastle Jets
7588,J. Benítez,34,65,65,1867,Colombia,FC Dallas
7589,C. Restrepo,25,65,68,1764,Colombia,Independiente Medellín
7590,J. Antonio,25,65,71,1683,Argentina,Brescia
7591,S. Mba,24,65,69,1576,Nigeria,CA Bastia
7592,R. Battaglia,21,65,73,1700,Argentina,SC Braga
7593,N. Burmistrov,23,65,71,1653,Russia,FC Anzhi Makhachkala
7594,M. Abeid,20,65,77,1818,Algeria,Panathinaikos FC
7595,A. Martin,23,65,69,1470,England,Birmingham City
7596,S. Ferrario,28,65,69,1472,Italy,SS Virtus Lanciano
7597,Iván González,25,65,70,1486,Spain,FC Erzgebirge Aue
7598,J. Ogu,25,65,71,1790,Nigeria,Associação Académica de Coimbra
7599,M. Camporese,21,65,74,1557,Italy,Cesena
7600,L. Fané,25,65,68,1801,Mali,Al Shoulla
7601,Z. Loyd,25,65,67,1750,United States,FC Dallas
7602,C. Valenzuela,21,65,72,1488,Chile,CD Palestino
7603,K. Van Hoevelen,30,65,65,1525,Belgium,RKC Waalwijk
7604,A. Skúlason,26,65,68,1829,Iceland,Odense Boldklub
7605,B. Wood,20,65,71,1713,United States,TSV 1860 München
7606,I. Harte,35,65,65,1888,Republic of Ireland,Bournemouth
7607,Dudu Paraíba,28,65,65,1820,Brazil,Śląsk Wrocław
7608,C. Campos,21,65,74,1802,Mexico,U.N.A.M.
7609,J. Glinker,29,65,66,1245,Germany,1. FC Union Berlin
7610,H. Hateboer,19,65,75,1618,Netherlands,FC Groningen
7611,T. Smolders,32,65,65,1737,Belgium,KSV Cercle Brugge
7612,H. Alla,32,65,65,1803,Morocco,Stade Lavallois Mayenne FC
7613,Derik,20,65,74,1613,Spain,Real Madrid Castilla
7614,R. Battión,31,65,65,1697,Argentina,All Boys
7615,Lee Chang Hoon,26,65,66,1685,Korea Republic,Seongnam FC
7616,O. Kragl,23,65,69,1857,Germany,SV Ried
7617,G. Sandoval,29,65,65,1689,Chile,CD Huachipato
7618,K. Cooper,28,65,65,1651,United States,Seattle Sounders FC
7619,K. Bazelyuk,20,65,74,1517,Russia,PFC CSKA Moscow
7620,M. Schneuwly,28,65,65,1690,Switzerland,FC Thun
7621,N. Danns,30,65,65,1867,England,Bolton Wanderers
7622,D. Tonucci,24,65,68,1494,Italy,AC Ajaccio
7623,E. Schiavon,30,65,65,1841,Italy,Avellino
7624,E. Goñi,28,65,65,1670,Uruguay,Estudiantes de La Plata
7625,E. Goñi,28,65,65,1670,Uruguay,Estudiantes de La Plata
7626,V. Claesson,21,65,68,1763,Sweden,IF Elfsborg
7627,W. Paredes,27,65,65,1857,Mexico,Jaguares de Chiapas
7629,L. Mazzoni,29,65,65,1147,Italy,Padova
7630,M. Hornig,30,65,65,1549,Germany,DSC Arminia Bielefeld
7631,P. Polomat,19,65,76,1713,France,La Berrichonne de Châteauroux
7632,L. Depoitre,24,65,67,1495,Belgium,KV Oostende
7633,Hélder Lopes,24,65,70,1798,Portugal,FC Paços de Ferreira
7634,Danny Morais,28,65,66,1652,Brazil,Ettifaq FC
7635,D. Epstein,26,65,70,1894,Germany,FSV Frankfurt
7636,M. Esor,23,65,72,1690,France,La Berrichonne de Châteauroux
7637,Park Jin Po,25,65,70,1819,Korea Republic,Seongnam FC
7638,T. Hoban,19,65,76,1579,Republic of Ireland,Watford
7639,G. Comi,21,65,75,1589,Italy,SS Virtus Lanciano
7640,W. Trapp,20,65,75,1663,United States,Columbus Crew SC
7641,Rafa,25,65,69,1626,Portugal,CD Nacional
7642,A. Ateef,29,65,65,1714,Saudi Arabia,Al Nassr
7643,P. Clarke,31,65,65,1456,England,Huddersfield Town
7644,R. Feczesin,27,65,65,1686,Hungary,Padova
7645,A. Bittroff,24,65,68,1700,Germany,FC Energie Cottbus
7646,João Pedro,25,65,70,1402,Portugal,Estoril Praia
7647,S. Pylypchuk,28,65,65,1740,Ukraine,Korona Kielce
7648,Nauzet,28,65,68,1168,Spain,CE Sabadell FC
7649,Iago Bouzón,30,65,65,1577,Spain,Córdoba CF
7650,L. Lekgwathi,36,65,65,1594,South Africa,Orlando Pirates
7651,I. Moro,19,65,74,1853,Ghana,AIK
7652,A. Robertson,19,65,81,1598,Scotland,Dundee United
7653,Marcos Vinícius,18,65,76,1658,Brazil,Clube Náutico Capibaribe
7654,A. Soncin,34,65,65,1670,Italy,Avellino
7655,D. Davis,22,65,70,1712,England,Wolverhampton Wanderers
7656,A. Hunou,19,65,74,1575,France,Stade Rennais FC
7657,L. Migliónico,33,65,65,1532,Uruguay,Racing Club
7658,S. Fernández,23,65,72,1704,Uruguay,Vancouver Whitecaps FC
7659,L. Giovini,31,65,65,1255,Argentina,Deportivo Ñublense
7660,N. Moiraghi,29,65,66,1427,Argentina,Club Olimpo
7661,T. Rowe,24,65,67,1748,England,Peterborough United
7662,A. N'Diaye,23,65,75,1609,Senegal,Real Betis
7663,J. López,24,65,70,1297,Colombia,Rionegro Águilas
7664,I. Bandalovski,26,65,67,1734,Bulgaria,Oud-Heverlee Leuven
7665,Iván Pérez,27,65,67,1695,Spain,CD Lugo
7666,K. Stöger,19,65,77,1595,Austria,1. FC Kaiserslautern
7667,C. Barrett,28,65,65,1637,United States,Seattle Sounders FC
7668,G. Vanaudenaerde,29,65,65,1591,Belgium,Oud-Heverlee Leuven
7669,R. Garcia,31,65,65,1759,Australia,Sydney FC
7670,K. Higginbotham,24,65,70,1622,England,Partick Thistle FC
7671,A. Saussez,21,65,71,1204,Belgium,RAEC Mons
7672,A. Limbombe,18,65,76,1591,Belgium,Lierse SK
7673,B. Khuzwayo,23,65,70,1272,South Africa,Kaizer Chiefs
7674,J. Blanco,26,65,71,1689,Argentina,Club Olimpo
7675,C. Basham,24,65,69,1779,England,Blackpool
7676,B. André,22,65,74,1600,France,AC Ajaccio
7677,B. Rotenberg,27,65,68,1513,Russia,Dinamo Moscow
7678,K. Rindarøy,27,65,65,1792,Norway,Molde FK
7679,R. Despotović,30,65,65,1563,Serbia,Sydney FC
7680,Z. MacMath,21,65,70,1304,United States,Philadelphia Union
7681,Marcos Lopes,17,65,83,1573,Portugal,Manchester City
7682,L. Gil,22,65,69,1744,Argentina,Club Olimpo
7683,J. Rojas,26,65,67,1369,Chile,Deportivo Ñublense
7684,R. Söder,22,65,69,1695,Sweden,IFK Göteborg
7685,S. Rivić,27,65,65,1609,Croatia,FC Energie Cottbus
7686,S. Rivić,27,65,65,1609,Croatia,FC Energie Cottbus
7687,D. Bellion,30,65,65,1669,France,FC Girondins de Bordeaux
7688,J. Acquistapace,24,65,69,1466,Germany,VfL Bochum 1848
7689,L. Lacroix,21,65,75,1690,Switzerland,FC Sion
7690,A. Medina,30,65,65,1703,Mexico,Puebla FC
7691,J. Radošević,19,65,80,1701,Croatia,Napoli
7692,Santi Jara,22,65,71,1631,Spain,Real Sporting de Gijón
7693,N. Ferreira,31,65,65,1822,Portugal,FC Thun
7694,Rueda,25,65,69,1709,Spain,SD Ponferradina
7695,T. Azevedo,21,65,71,1639,Belgium,Go Ahead Eagles
7696,D. Claasen,23,65,68,1774,South Africa,Lech Poznań
7697,C. García,25,65,72,1618,Argentina,Godoy Cruz
7698,M. Asper,39,65,65,1181,Sweden,Mjällby AIF
7699,T. Akindele,21,65,70,1575,Canada,FC Dallas
7700,Kwoun Sun Tae,28,65,65,1270,Korea Republic,Jeonbuk Hyundai Motors
7701,D. Telgenkamp,26,65,68,1211,Netherlands,Heracles Almelo
7702,M. Abdellaoue,24,65,67,1642,Norway,Aalesunds FK
7703,L. Novak,24,65,68,1671,England,Birmingham City
7704,M. Trotta,20,65,76,1602,Italy,Brentford
7705,M. van Buren,20,65,69,1654,Netherlands,Esbjerg fB
7706,Y. van Nieff,20,65,75,1901,Netherlands,FC Groningen
7707,I. Soloviev,20,65,73,1672,Russia,Amkar Perm
7708,P. Rosales,29,65,65,1617,Argentina,Unión La Calera
7709,F. Fromlowitz,26,65,68,1259,Germany,SG Dynamo Dresden
7710,D. Beasley,31,65,65,1897,United States,Houston Dynamo
7711,M. Saganowski,34,65,65,1685,Poland,Legia Warszawa
7712,Marquitos,26,65,68,1651,Spain,SD Ponferradina
7713,A. Donnarumma,22,65,70,1134,Italy,Genoa
7714,V. Verre,19,65,76,1778,Italy,Palermo
7715,E. Rígoni,20,65,73,1634,Argentina,Belgrano de Córdoba
7716,B. Amos,23,65,71,1225,England,Manchester United
7718,A. Tamboura,28,65,65,1819,Mali,Randers FC
7719,A. Swinkels,28,65,65,1544,Netherlands,Lierse SK
7720,B. Shuttleworth,26,65,68,1238,United States,New England Revolution
7721,Gerard Moreno,21,65,74,1570,Spain,RCD Mallorca
7722,J. Gastien,25,65,70,1824,France,Dijon FCO
7723,D. Haynes,25,65,68,1684,England,Hibernian
7724,L. Di Matteo,25,65,68,1729,Italy,Padova
7725,M. Dalé,27,65,65,1621,France,AC Arles Avignon
7726,Álvaro,22,65,72,1538,Spain,Elche CF
7727,Edu Ramos,21,65,68,1687,Spain,Villarreal CF
7728,H. Van Der Bruggen,20,65,77,1819,Belgium,KAA Gent
7729,Wallace,19,65,78,1764,Brazil,Inter
7730,J. Bennett,23,65,70,1700,England,Aston Villa
7731,K. Hansen,24,65,70,1537,Denmark,Esbjerg fB
7732,C. O'Grady,27,65,65,1595,England,Barnsley
7733,S. Omelyanchuk,32,65,65,1556,Belarus,FC Tom Tomsk
7734,E. Mosquera,22,65,69,1683,Colombia,Rionegro Águilas
7735,P. Valdivia,25,65,68,1823,France,Racing Club de Lens
7736,J. Green,18,65,78,1576,United States,FC Bayern München
7737,R. Nardini,30,65,65,1775,Italy,Modena
7738,L. McCormick,29,65,65,1281,England,Plymouth Argyle
7739,A. Di Nardo,33,65,65,1599,Italy,Castellammare di Stabia
7740,M. Milanović,22,65,77,1459,Serbia,Palermo
7741,M. Stoll,30,65,65,1437,Germany,Karlsruher SC
7742,R. Baca,23,65,69,1765,Mexico,Cruz Azul
7743,P. Nemov,29,65,65,1827,Russia,Krylya Sovetov Samara
7744,F. Duplus,23,65,68,1657,France,SV Zulte-Waregem
7745,S. Souprayen,24,65,70,1580,France,Dijon FCO
7746,C. Stuff,30,65,65,1470,Germany,1. FC Union Berlin
7747,C. Stuff,30,65,65,1470,Germany,1. FC Union Berlin
7748,S. Doukara,21,65,74,1533,Senegal,Castellammare di Stabia
7749,S. Lowry,24,65,73,1640,Australia,Millwall
7750,H. Acuña,31,65,65,1652,Uruguay,Deportes Tolima
7751,M. Fossati,20,65,79,1815,Italy,Bari
7752,C. Seitz,26,65,66,1331,United States,FC Dallas
7753,N. Petković,27,65,65,1754,Serbia,Sydney FC
7754,A. Winter,26,65,70,1771,Switzerland,FC Luzern
7755,U. Nwofor,21,65,71,1570,Nigeria,SC Heerenveen
7756,L. Zelarrayán,21,65,71,1766,Argentina,Belgrano de Córdoba
7757,J. Absalonsen,27,65,65,1620,Denmark,SønderjyskE
7758,Lee Jae Sung,20,65,70,1691,Korea Republic,Jeonbuk Hyundai Motors
7759,T. Makonda,23,65,73,1820,France,Stade Brestois 29
7760,I. Boccara,20,65,78,1731,Netherlands,Évian Thonon Gaillard FC
7761,Gayà,18,65,75,1727,Spain,Valencia CF
7762,R. Hall,25,65,68,1730,England,Milton Keynes Dons
7763,T. Bjarnason,26,65,68,1786,Iceland,Randers FC
7765,J. Zacaría,23,65,69,1690,Argentina,Quilmes Atlético Club
7766,F. Daffonchio,23,65,69,1351,Argentina,Independiente
7767,I. Osbourne,25,65,71,1745,England,Blackpool
7768,E. Junuzović,27,65,65,1593,Croatia,Gyeongnam FC
7769,Lucas Vázquez,21,65,68,1614,Spain,Real Madrid Castilla
7770,M. Rusike,23,65,68,1582,Zimbabwe,Kaizer Chiefs
7771,F. Zoko,29,65,65,1761,Ivory Coast,Stevenage
7772,J. Dayton,24,65,73,1684,England,Oldham Athletic
7773,J. Mununga,25,65,67,1773,DR Congo,RAEC Mons
7774,C. Sapong,24,65,69,1721,United States,Sporting Kansas City
7775,L. Gomis,23,65,72,1190,Italy,Torino
7776,A. Kovácsik,22,65,75,1304,Hungary,Carpi
7777,A. Carvallo,24,65,72,1574,Chile,CD Universidad de Concepción
7778,C. Malonga,25,65,70,1693,Congo,Vitória Guimarães
7779,O. Buff,20,65,77,1761,Switzerland,FC Zürich
7780,Javi Barral,31,65,65,1655,Spain,CE Sabadell FC
7781,Giva,20,65,78,1529,Brazil,Santos
7782,K. Luijckx,27,65,66,1832,Netherlands,Roda JC Kerkrade
7783,Renato Neto,21,65,74,1901,Brazil,KAA Gent
7784,J. Meram,24,65,68,1808,Iraq,Columbus Crew SC
7785,M. Keane,20,65,79,1471,England,Manchester United
7786,Tiago Caeiro,29,65,65,1492,Portugal,Os Belenenses
7787,S. Štefánik,21,65,72,1704,Slovakia,NEC Nijmegen
7788,Valdivia,18,65,78,1707,Brazil,Internacional
7789,G. Grigalava,23,65,73,1574,Georgia,FC Anzhi Makhachkala
7790,G. León,21,65,71,1502,Mexico,Club Atlas
7791,P. Wolf,32,65,65,1667,Austria,SK Sturm Graz
7792,T. Augustinussen,32,65,65,1762,Denmark,Aalborg BK
7793,T. Mangani,26,65,69,1815,France,AS Nancy Lorraine
7794,E. Patiño,29,65,66,1210,Mexico,Atlante
7795,Deivid,24,65,72,1575,Spain,UD Las Palmas
7796,L. Hinterseer,22,65,71,1659,Austria,FC Wacker Innsbruck
7797,K. Nagasawa,21,65,74,1502,Japan,1. FC Köln
7798,A. Johansson,30,65,65,1652,Sweden,IFK Göteborg
7799,M. Papadopulos,28,65,65,1656,Czech Republic,Zagłębie Lubin
7800,B. Diabang,24,65,67,1731,Bosnia Herzegovina,KV Mechelen
7801,Héctor Yuste,25,65,65,1581,Spain,Hércules CF
7802,F. Pisacane,27,65,68,1504,Italy,Avellino
7803,W. Bressan,32,65,65,1229,Italy,Varese
7804,P. Terracciano,23,65,72,1183,Italy,Avellino
7806,F. Montero,24,65,67,1677,Argentina,Arsenal de Sarandí
7807,Gustavo,29,65,65,1531,Brazil,Ponte Preta
7808,Gustavo,29,65,65,1531,Brazil,Ponte Preta
7809,A. Yusupov,23,65,73,1779,Russia,Dinamo Moscow
7810,B. Meccariello,22,65,76,1420,Italy,Ternana
7811,M. O'Connor,25,65,70,1873,Northern Ireland,Rotherham United
7812,V. Muratori,25,65,70,1575,France,AS Nancy Lorraine
7813,S. Di Carmine,24,65,70,1576,Italy,Castellammare di Stabia
7814,S. Colombi,21,65,76,1246,Italy,Carpi
7815,A. Ligi,23,65,69,1389,Italy,Crotone
7816,S. Ringstad,21,65,70,1746,Norway,Lillestrøm SK
7817,A. Gomis,19,65,78,1262,Senegal,Crotone
7818,M. Cottafava,35,65,65,1395,Italy,Latina
7819,E. Molina,26,65,66,1690,Argentina,Deportivo Pasto
7820,K. Przybyłko,20,65,74,1557,Poland,DSC Arminia Bielefeld
7821,D. Sciaudone,24,65,65,1749,Italy,Bari
7822,Fernando,28,65,66,1232,Brazil,Vitória
7824,S. Bywater,32,65,65,1274,England,Millwall
7825,Y. Ravet,23,65,73,1614,France,FC Lausanne-Sport
7826,P. Parzyszek,19,65,75,1538,Poland,Charlton Athletic
7827,G. Barriga,28,65,65,1754,Chile,CD O'Higgins
7828,Magal,32,65,65,1743,Brazil,Ponte Preta
7829,Y. Court,23,65,71,1642,France,ESTAC Troyes
7830,B. Douglas,23,65,70,1813,Scotland,Lech Poznań
7831,J. de Kamps,21,65,71,1728,Netherlands,SC Heerenveen
7832,J. Ramaré,29,65,65,1766,France,Stade Brestois 29
7833,B. Paynter,28,65,65,1671,England,Sheffield United
7834,A. Jawo,28,65,65,1743,Sweden,Djurgårdens IF
7836,S. Magnasco,20,65,72,1685,Chile,FC Groningen
7837,M. Henn,28,65,66,1576,Germany,Eintracht Braunschweig
7838,J. Säumel,28,65,65,1800,Austria,SC Wiener Neustadt
7839,I. Miller,26,65,66,1579,England,Nottingham Forest
7840,D. Bodul,24,65,71,1685,Austria,Odense Boldklub
7841,J. Siebenhandl,23,65,72,1300,Austria,SC Wiener Neustadt
7842,N. Oduamadi,22,65,74,1660,Nigeria,Varese
7843,Diego Rico,20,65,75,1673,Spain,Real Zaragoza
7844,R. Colombo,37,65,65,1173,Italy,Napoli
7845,B. Ruytinx,32,65,65,1659,Belgium,Oud-Heverlee Leuven
7846,F. Sirieix,32,65,65,1827,France,Toulouse Football Club
7847,A. López,20,64,68,1639,Chile,CD Cobreloa
7848,Reginaldo,23,64,69,1583,Mozambique,CD Nacional
7849,P. Stawarczyk,29,64,64,1386,Poland,Ruch Chorzów
7850,J. Svensson,20,64,72,1886,Norway,Rosenborg BK
7851,S. Renouard,28,64,64,1698,France,Stade Lavallois Mayenne FC
7852,C. Guzmán,19,64,79,1723,Mexico,Puebla FC
7853,Z. Allée,19,64,81,1701,France,AJ Auxerre
7854,S. March,18,64,74,1530,England,Brighton & Hove Albion
7855,E. Heijblok,36,64,64,1255,Netherlands,AZ Alkmaar
7856,J. Blažek,25,64,69,1733,Czech Republic,Podbeskidzie Bielsko-Biała
7857,L. Palmer,28,64,64,1718,Jamaica,Chicago Fire
7858,A. Al Qahtani,30,64,64,1736,Saudi Arabia,Al Fateh
7860,B. Rieloff,29,64,64,1557,Chile,Audax Italiano
7861,O. Álvarez,22,64,69,1763,Colombia,Independiente Santa Fe
7862,B. Sadik,26,64,64,1410,Finland,FC Thun
7863,E. Hussain,20,64,74,1814,Norway,Molde FK
7864,Álvaro Peña,21,64,75,1691,Spain,CD Lugo
7865,Bruno Nazario,18,64,76,1565,Brazil,TSG 1899 Hoffenheim
7866,P. Buaben,25,64,70,1763,Ghana,Partick Thistle FC
7867,J. Baxter,21,64,75,1795,England,Sheffield United
7868,P. Kah,32,64,64,1576,Norway,Portland Timbers
7869,P. Kah,32,64,64,1576,Norway,Portland Timbers
7870,Boschilia,17,64,83,1696,Brazil,São Paulo
7871,S. Parnaby,30,64,64,1675,England,Middlesbrough
7872,A. Benali,21,64,75,1726,Libya,Brescia
7873,Ewandro,17,64,81,1548,Brazil,São Paulo
7874,Yang Dong Hyen,27,64,64,1517,Korea Republic,Ulsan Hyundai FC
7875,Z. Scott,32,64,64,1633,United States,Seattle Sounders FC
7876,Edu Bedia,24,64,72,1708,Spain,FC Barcelona B
7877,M. Gomis,27,64,65,1881,Senegal,Dundee United
7878,M. Zúñiga,20,64,74,1613,Mexico,Jaguares de Chiapas
7879,S. Okoronkwo,26,64,68,1693,Nigeria,FC Erzgebirge Aue
7880,Park Hee Chul,27,64,64,1798,Korea Republic,Pohang Steelers
7881,D. De Freitas,33,64,64,1791,France,La Berrichonne de Châteauroux
7882,S. Chabbert,35,64,64,1229,France,AS Monaco
7883,P. Kisnorbo,32,64,64,1440,Australia,Melbourne City FC
7884,Magique,20,64,70,1648,Ivory Coast,Associação Académica de Coimbra
7885,R. Haddad,28,64,64,1676,France,AJ Auxerre
7886,B. Knighton,28,64,64,1201,United States,New England Revolution
7887,S. Pirson,27,64,65,1142,Germany,FSV Frankfurt
7888,A. Durante,31,64,64,1518,New Zealand,Wellington Phoenix
7889,B. Sverrisson,23,64,70,1842,Iceland,Viking FK
7890,E. Dilaver,22,64,70,1766,Austria,FK Austria Wien
7891,B. Schmisser,27,64,64,1370,France,KV Oostende
7892,L. Marín,21,64,70,1612,Argentina,Boca Juniors
7893,Cristiano,22,64,74,1183,Portugal,SC Braga
7894,M. Olsson,25,64,70,1711,Sweden,Blackburn Rovers
7895,M. Makuszewski,23,64,74,1743,Poland,Lechia Gdańsk
7896,J. Villareal,19,64,77,1803,United States,LA Galaxy
7897,P. Gerkens,18,64,71,1642,Belgium,KRC Genk
7898,Johnathan,23,64,69,1552,Brazil,Daegu FC
7899,S. Jennings,28,64,64,1750,England,Tranmere Rovers
7900,K. Høie,33,64,64,1228,Norway,Djurgårdens IF
7901,Cirio,28,64,64,1645,Spain,Adelaide United
7902,J. Escobar,30,64,64,1770,Colombia,Deportivo Pasto
7903,J. Rodríguez,22,64,68,1522,Paraguay,Godoy Cruz
7904,Cristian,31,64,64,1814,Spain,CE Sabadell FC
7905,Koh Myong Jin,25,64,69,1709,Korea Republic,FC Seoul
7906,H. Macías,33,64,64,1362,Colombia,Patriotas Boyacá FC
7907,E. Višnakovs,23,64,69,1570,Latvia,Widzew Łódź
7908,L. Delgado,30,64,64,1453,Chile,Deportes Iquique
7909,I. Baldanzeddu,27,64,68,1708,Italy,Spezia
7910,I. N'Diaye,25,64,66,1750,Senegal,KSV Cercle Brugge
7911,L. Landre,21,64,76,1539,France,Racing Club de Lens
7912,O. Hawsawi,27,64,64,1370,Saudi Arabia,Al Nassr
7913,N. Fékir,19,64,78,1667,France,Olympique Lyonnais
7914,Ricardo Batista,26,64,68,1235,Portugal,CD Nacional
7915,M. Richards,30,64,64,1631,England,Chesterfield
7916,D. Lafferty,24,64,69,1734,Northern Ireland,Burnley
7917,A. Silva,24,64,71,1303,Argentina,Estudiantes de La Plata
7918,M. Skoubo,33,64,64,1593,Denmark,Odense Boldklub
7919,C. Keller,32,64,64,1844,Denmark,Randers FC
7920,P. Kohlmann,30,64,64,1698,Republic of Ireland,1. FC Union Berlin
7921,S. Sawadogo,20,64,73,1510,Burkina Faso,AJ Auxerre
7922,A. Pelagotti,24,64,70,1230,Italy,Empoli
7923,E. Orrantia,22,64,70,1674,Mexico,Deportivo Toluca
7924,M. Bordachev,27,64,65,1741,Belarus,FC Tom Tomsk
7925,N. Dumitru,21,64,71,1632,Italy,Urbs Reggina 1914 
7926,Tiago Ferreira,19,64,77,1498,Portugal,FC Porto
7927,K. Al Ghamdi,25,64,67,1637,Saudi Arabia,Al Nassr
7928,Lee Won Young,32,64,64,1639,Korea Republic,Busan IPark
7929,T. Berni,30,64,64,1124,Italy,Torino
7930,T. Berni,30,64,64,1124,Italy,Torino
7931,C. Wernitznig,23,64,71,1728,Austria,FC Wacker Innsbruck
7932,C. Valeri,28,64,64,1739,Australia,Ternana
7933,Wander,26,64,65,1590,Brazil,Ulsan Hyundai FC
7934,R. Laborde,25,64,66,1632,Colombia,FC Krasnodar
7935,S. Al Beshi,23,64,67,1661,Saudi Arabia,Al Hilal
7936,S. Siani,26,64,65,1853,Cameroon,KV Oostende
7937,J. Leverón,23,64,70,1711,Honduras,Vancouver Whitecaps FC
7938,S. Kerk,19,64,75,1647,Germany,SC Freiburg
7939,M. Hahnemann,41,64,64,1198,United States,Seattle Sounders FC
7940,F. Narsingh,25,64,67,1602,Netherlands,PEC Zwolle
7941,T. Atouba,31,64,64,1749,Cameroon,UD Las Palmas
7942,A. Van Loo,24,64,68,1680,Belgium,KV Mechelen
7943,X. Luissint,29,64,64,1793,France,KV Oostende
7944,M. Bolly,22,64,72,1617,Ivory Coast,Fortuna Düsseldorf
7945,A. Solli,23,64,67,1667,Norway,Hønefoss BK
7946,J. Clarke,21,64,71,1659,England,Coventry City
7947,Luciano Teixeira,19,64,73,1586,Guinea Bissau,FC Metz
7948,D. Prutton,31,64,64,1738,England,Coventry City
7949,M. Jones,25,64,68,1565,England,Crawley Town
7950,D. Malone,24,64,67,1678,Suriname,ADO Den Haag
7951,T. Schütz,25,64,67,1646,Germany,DSC Arminia Bielefeld
7952,F. de la Fuente,27,64,66,1605,Argentina,Santiago Wanderers
7953,Mejías,24,64,68,1324,Spain,Middlesbrough
7954,J. Acosta,22,64,72,1585,Argentina,Boca Juniors
7955,V. Nyoni,29,64,64,1832,Zimbabwe,RAEC Mons
7956,R. Azeez,20,64,75,1739,Nigeria,UD Almería
7957,R. Khedira,19,64,79,1613,Germany,VfB Stuttgart
7958,C. David,20,64,79,1633,Netherlands,Fulham
7959,C. Díaz,24,64,69,1657,Argentina,Newell's Old Boys
7960,J. Wójcicki,24,64,66,1568,Poland,Zawisza Bydgoszcz
7961,T. Eriksson,28,64,64,1752,Sweden,Kalmar FF
7962,N. Fernández,34,64,64,1248,Argentina,Argentinos Juniors
7963,E. Johansson,26,64,64,1826,Sweden,Sandnes Ulf
7964,Bae Il Hwan,24,64,69,1557,Korea Republic,Jeju United FC
7965,R. Ebanega,23,64,71,1483,Gabon,AJ Auxerre
7966,B. Williams,30,64,64,1330,England,Hibernian
7967,L. Castro,24,64,68,1548,Colombia,Rionegro Águilas
7968,R. Becerra,25,64,69,1467,Argentina,Argentinos Juniors
7969,L. Nyatanga,24,64,66,1501,Wales,Barnsley
7970,S. Bouhours,26,64,67,1591,France,Tours FC
7971,C. Dawson,18,64,77,1668,Wales,Leeds United
7972,J. Guerrero,25,64,71,1740,Mexico,Atlante
7973,Jorginho,25,64,68,1658,Portugal,Vitória de Setúbal
7974,G. Woods,22,64,67,1276,England,Watford
7975,B. Buval,27,64,64,1636,France,FC Paços de Ferreira
7976,D. Duka,23,64,67,1725,United States,Montreal Impact
7977,N. Adler,28,64,64,1667,Germany,SV Sandhausen
7978,S. Dawson,27,64,65,1767,Republic of Ireland,Barnsley
7979,Ji-Paraná,26,64,65,1819,Brazil,FC Wacker Innsbruck
7981,G. Potouridis,21,64,71,1468,Greece,Novara
7982,K. Larsen,21,64,69,1609,Norway,SK Brann
7983,W. Guerrier,24,64,69,1793,Haiti,Wisła Kraków
7984,Felipe Saad,29,64,64,1591,Brazil,Stade Malherbe Caen
7985,D. Delgado,20,64,69,1675,Colombia,Deportes Tolima
7986,M. Harewood,33,64,64,1563,England,Hartlepool United
7987,M. Kramer,24,64,67,1567,Netherlands,ADO Den Haag
7988,M. Pascali,31,64,64,1629,Italy,Kilmarnock
7989,J. Romero,31,64,64,1672,Colombia,Junior FC
7990,W. Kędziora,32,64,64,1564,Poland,Piast Gliwice
7991,W. Kędziora,32,64,64,1564,Poland,Piast Gliwice
7992,M. Gadzhiev,25,64,70,1625,Russia,FC Anzhi Makhachkala
7993,J. Bond,20,64,78,1298,England,Watford
