,Name,Age,Overall,Potential,Special,Nationality,Club
7883,T. Kupisz,27,67,67,1802,Poland,Cesena
7884,M. Chrapek,25,67,70,1763,Poland,Śląsk Wrocław
7885,P. McEleney,24,67,71,1750,Northern Ireland,Dundalk
7886,E. Burgos,25,67,71,1418,Argentina,AD Alcorcón
7887,O. Rojas,35,67,67,1785,Mexico,Puebla FC
7888,Jadson,25,67,69,1424,Brazil,Portimonense SC
7889,K. Biliński,29,67,67,1652,Poland,Wisła Płock
7890,T. Thompson,21,67,72,1768,United States,San Jose Earthquakes
7891,Mauriçio Clerez,25,67,67,1666,Brazil,Chapecoense
7892,J. Sainati,28,67,67,1526,France,AC Ajaccio
7893,Wellington,29,67,67,1571,Brazil,Vissel Kobe
7894,M. Vermijl,25,67,70,1741,Belgium,Scunthorpe United
7895,F. Raičević,23,67,71,1544,Montenegro,FC Pro Vercelli 1892
7896,Kang Sang Woo,23,67,71,1762,Korea Republic,Pohang Steelers
7897,M. Connolly,29,67,67,1643,England,Cardiff City
7898,Carles Pérez,19,67,80,1675,Spain,FC Barcelona B
7899,L. Walker,29,67,67,1675,Gibraltar,Notts County
7900,V. Yurchenko,23,67,73,1769,Ukraine,Bayer 04 Leverkusen
7901,C. Evans,28,67,67,1730,Wales,Sheffield United
7902,J. Andersson,20,67,76,1735,Sweden,BK Häcken
7903,C. Dagnall,31,67,67,1653,England,Crewe Alexandra
7904,Heliardo,25,67,70,1497,Brazil,CD Tondela
7905,S. Díaz,19,67,81,1675,Paraguay,CD Lugo
7906,Steven Vitória,30,67,67,1593,Canada,Lechia Gdańsk
7907,N. Ammari,25,67,70,1688,Algeria,Spezia
7908,A. Al Ghamdi,22,67,73,1723,Saudi Arabia,Al Ittihad
7909,D. Lovitz,25,67,67,1842,United States,Montreal Impact
7910,H. Maïga,21,67,79,1744,Ivory Coast,Arsenal Tula
7912,E. Falkenburg,29,67,67,1740,Netherlands,ADO Den Haag
7913,V. Eicher,26,67,69,1065,Germany,1. FC Heidenheim 1846
7914,R. Andrich,22,67,76,1791,Germany,SV Wehen Wiesbaden
7915,C. Fiore,22,67,76,1701,Belgium,Palermo
7916,C. Gutiérrez,20,67,79,1763,Canada,CD Huachipato
7917,Ha Chang Rae,22,67,73,1368,Korea Republic,Pohang Steelers
7918,E. Eze,20,67,78,1567,Nigeria,SK Sturm Graz
7919,S. Heidinger,31,67,67,1851,Germany,Holstein Kiel
7920,D. Lafferty,28,67,67,1773,Northern Ireland,Sheffield United
7921,J. Newell,24,67,70,1823,England,Rotherham United
7922,C. Rodríguez,22,67,72,1719,Chile,CD Everton de Viña del Mar
7923,Pedro Chirivella,20,67,76,1743,Spain,Willem II
7924,B. Gimber,20,67,78,1473,Germany, SSV Jahn Regensburg
7925,D. Mesenhöler,21,67,77,1108,Germany,1. FC Union Berlin
7926,Oh Beom Seok,32,67,67,1835,Korea Republic,Gangwon FC
7927,A. Guliev,21,67,78,1799,Russia,FC Rostov
7928,M. Dreyer,28,67,68,1048,France,Stade Malherbe Caen
7929,N. Dumitru,25,67,67,1651,Italy,Gimnàstic de Tarragona
7930,N. Dumitru,25,67,67,1651,Italy,Gimnàstic de Tarragona
7931,K. Al Ghamdi,29,67,67,1707,Saudi Arabia,Al Nassr
7932,Raúl Cámara,33,67,67,1805,Spain,CD Tenerife
7933,A. Vargas,28,67,67,1694,Colombia,Deportivo Pasto
7934,N. Gerzić,33,67,67,1781,Sweden,Örebro SK
7935,D. Moxey,31,67,67,1719,England,Exeter City
7936,David Bruno,25,67,70,1662,Portugal,CD Tondela
7937,Fepe Avedo,29,67,67,1161,Brazil,Atlético Paranaense
7938,D. Lemos,22,67,75,1571,Colombia,Once Caldas
7939,Carlos Delgado,27,67,69,1641,Spain,Albacete BP
7940,J. Jørgensen,28,67,67,1820,Norway,Sarpsborg 08 FF
7941,M. Kenlock,20,67,78,1663,England,Ipswich Town
7942,Mateus Tangil,29,67,67,1229,Brazil,Sport Club do Recife
7943,A. Dona Ndoh,31,67,67,1538,Cameroon,Chamois Niortais Football Club
7944,C. Evans,26,67,68,1828,Northern Ireland,Blackburn Rovers
7945,K. Paal,20,67,76,1862,Netherlands,PSV
7946,M. Torrén,28,67,68,1695,Argentina,Argentinos Juniors
7947,A. Jung,25,67,68,1861,Germany,Brøndby IF
7948,C. Morgan,32,67,67,1387,Wales,Wigan Athletic
7949,Y. Konno,34,67,67,1605,Japan,Gamba Osaka
7950,E. Özbir,27,67,69,1026,Turkey,Yeni Malatyaspor
7951,E. Soriano,28,67,67,1667,Germany,Korona Kielce
7952,A. La Gumina,21,67,78,1680,Italy,Palermo
7953,L. Šimić,20,67,76,1442,Croatia,SPAL
7954,M. Baudry,29,67,67,1505,France,Doncaster Rovers
7955,M. Sivakow,29,67,67,1730,Belarus,Amkar Perm
7956,R. Koike,21,67,70,1624,Japan,Kashiwa Reysol
7957,M. Friedl,19,67,79,1629,Austria,SV Werder Bremen
7958,J. Nikolaou,23,67,72,1620,Germany,FC Würzburger Kickers
7959,V. Lundberg,26,67,68,1777,Sweden,BK Häcken
7960,M. Palmer,22,67,72,1801,England,Rotherham United
7961,J. Nolan,25,67,70,1800,England,Shrewsbury
7962,C. Grindheim,33,67,67,1816,Norway,FK Haugesund
7963,F. González,30,67,67,1691,Argentina,Club Atlético Tigre
7964,M. Falzerano,26,67,67,1758,Italy,Venezia FC
7965,M. Rosales,25,67,70,1639,Argentina,Club Olimpo
7966,J. Brix-Damborg,31,67,67,1730,Denmark,Hobro IK
7967,Martínez,24,67,73,1478,Spain,FC Barcelona B
7968,P. Klement,24,67,70,1787,Germany,SC Paderborn 07
7969,R. Gall,22,67,76,1672,United States,Malmö FF
7970,Oswaldinato,33,67,67,1831,Brazil,Avaí FC
7971,S. Alibaz,27,67,67,1702,Germany,FC Hansa Rostock
7972,R. Azeez,24,67,73,1809,Nigeria,CD Lugo
7973,Eneko Capilla,22,67,74,1619,Spain,Real Sociedad
7974,M. Zakaria,29,67,67,1722,Egypt,Al Ahli
7975,K. Tsimikas,21,67,75,1835,Greece,Willem II
7976,F. Kadir,33,67,67,1742,Algeria,AD Alcorcón
7977,R. Cacérès,29,67,67,1694,France,ESTAC Troyes
7978,J. Wójcicki,28,67,67,1778,Poland,Jagiellonia Białystok
7979,Manel Martínez,25,67,70,1540,Spain,Girona FC
7980,F. Harek,34,67,67,1697,Algeria,Nîmes Olympique
7981,B. Schenkeveld,25,67,70,1714,Netherlands,Melbourne City FC
7982,M. Asiri,30,67,67,1624,Saudi Arabia,Al Ahli
7983,G. Faivre,30,67,67,929,Switzerland,FC Thun
7984,R. Torres,25,67,68,1723,Colombia,Alianza Petrolera
7985,A. Dimidko,31,67,67,1648,Russia,SKA Khabarovsk
7986,J. Kliment,23,67,72,1682,Czech Republic,Brøndby IF
7987,R. Åhman Persson,30,67,67,1682,Sweden,IK Sirius
7988,A. Prudnikov,28,67,67,1675,Russia,FC Anzhi Makhachkala
7989,M. van Duinen,25,67,70,1715,Netherlands,Excelsior
7990,M. Preston,22,67,74,1581,England,Swindon Town
7991,M. Preston,22,67,74,1581,England,Swindon Town
7992,Robson,23,67,73,1440,Brazil,Boavista FC
7993,L. Janoszka,30,67,67,1833,Poland,Zagłębie Lubin
7994,P. Dahlberg,18,67,80,951,Sweden,IFK Göteborg
7995,J. Mucha,34,67,67,1108,Slovakia,Bruk-Bet Termalica Nieciecza
7996,R. Dwamena,21,67,78,1599,Ghana,FC Zürich
7997,Kim Ho Jun,33,67,67,1054,Korea Republic,Gangwon FC
7998,T. Dangda,29,67,67,1609,Thailand,Sanfrecce Hiroshima
7999,F. Mazzeo,33,67,67,1590,Italy,Foggia
8000,B. Borrello,21,67,73,1661,Australia,1. FC Kaiserslautern
8001,T. Andreu,29,67,67,1801,France,Coventry City
8002,O. Albornoz,21,67,78,1613,Colombia,Deportes Tolima
8003,M. Thiam,22,67,76,1757,Senegal,Barnsley
8004,M. Fathi,23,67,70,1631,Egypt,Al Taawoun
8005,J. Möckel,29,67,67,1441,Germany,FC Rot-Weiß Erfurt
8006,B. Djimsiti,24,67,74,1501,Albania,Benevento
8007,J. Bijlow,19,67,80,1001,Netherlands,Feyenoord
8008,Y. Eteki,19,67,78,1771,Cameroon,Sevilla Atlético
8009,L. Kassi,22,67,71,1805,Ivory Coast,Stabæk Fotball
8010,H. Rivera,23,67,70,1730,Colombia,Alianza Petrolera
8011,Asdrúbal,26,67,68,1764,Spain,AD Alcorcón
8012,Soriano,19,67,77,1099,Spain,Sevilla Atlético
8013,P. Delecroix,28,67,69,1089,France,FC Lorient
8014,S. Alakouch,18,67,83,1590,France,Nîmes Olympique
8015,M. Masango,27,67,67,1712,South Africa,Randers FC
8016,M. López,26,67,70,1534,Argentina,Cádiz CF
8017,K. Andersen,31,67,67,1805,Belgium,SC Fortuna Köln
8018,J. Arias,24,67,72,1515,Uruguay,Club Atlético Talleres
8019,Lee Yun Pyo,32,67,67,1603,Korea Republic,Incheon United FC
8020,F. Casarini,27,67,67,1891,Italy,Novara
8021,S. Benedetti,25,67,72,1477,Italy,Virtus Entella
8022,L. Silva,28,67,67,1849,United States,Real Salt Lake
8023,J. Delgado,24,67,70,1728,Chile,CD Tondela
8024,D. Kort,22,67,74,1708,Poland,Pogoń Szczecin
8025,N. Mitrović,30,67,67,1720,Serbia,Wisła Kraków
8026,F. Muñoz,25,67,68,1724,Argentina,Club Atlético Temperley
8027,P. Billing,21,67,82,1814,Denmark,Huddersfield Town
8028,K. Hidalgo,21,67,72,1603,Chile,CD Huachipato
8029,J. Mackie,31,67,67,1858,Scotland,Queens Park Rangers
8030,M. Zetterer,21,67,76,1087,Germany,SV Werder Bremen
8031,L. Samson,21,67,77,1579,Germany,Eintracht Braunschweig
8032,E. Sağlik,25,67,69,1847,Belgium,Sporting de Charleroi
8033,H. Halldórsson,33,67,67,1077,Iceland,Randers FC
8034,L. Narváez,32,67,67,1547,Colombia,Junior FC
8035,P. Netzer,31,67,67,1606,Austria,SCR Altach
8036,S. Skarlatidis,26,67,67,1681,Germany,FC Würzburger Kickers
8037,J. Samuelsen,32,67,67,1861,Norway,Odds BK
8038,J. Cummings,21,67,75,1669,Scotland,Rangers FC
8039,R. Bezjak,28,67,67,1681,Slovenia,Jagiellonia Białystok
8040,A. Vega,19,67,81,1624,Mexico,Deportivo Toluca
8041,C. Soukou,24,67,70,1680,Germany,FC Erzgebirge Aue
8042,R. Preißinger,20,67,75,1673,Germany,VfR Aalen
8044,A. Uludağ,26,67,68,1868,Turkey,Gençlerbirliği SK
8045,R. Naranjo,37,67,67,1075,Chile,Deportes Iquique
8046,H. Mizumoto,31,67,67,1588,Japan,Sanfrecce Hiroshima
8047,E. Sarraj,27,67,67,1638,Saudi Arabia,Al Faisaly
8048,Ricardo Nunes,31,67,67,1840,South Africa,Pogoń Szczecin
8049,S. Becker,22,67,75,1725,Netherlands,ADO Den Haag
8050,A. Ivan,20,67,79,1796,Romania,FC Krasnodar
8051,S. Golbourne,29,67,67,1684,England,Milton Keynes Dons
8052,S. Golbourne,29,67,67,1684,England,Milton Keynes Dons
8053,T. Høiland,28,67,67,1716,Norway,Viking FK
8054,W. Thomas,30,67,67,1646,England,Oxford United
8055,F. Rodríguez,30,67,67,1570,Colombia,Rionegro Águilas
8056,J. Tanaka,29,67,67,1725,Japan,Vissel Kobe
8057,Nazario Serpe,25,67,67,1609,Brazil,Ponte Preta
8058,Peña,33,67,67,1746,Spain,Lorca FC
8059,T. Bishop,20,67,77,1770,England,Ipswich Town
8060,Alfonso Herrero,23,67,74,1144,Spain,Real Oviedo
8061,Seguín,22,67,74,1740,Spain,Athletic Club de Bilbao
8062,N. Helenius,26,67,68,1588,Denmark,Odense Boldklub
8063,C. Baird,35,67,67,1776,Northern Ireland,Derby County
8064,K. Nakamachi,31,67,67,1652,Japan,Yokohama F. Marinos
8065,O. Cabezas,20,67,77,1525,Colombia,Rosario Central
8066,P. Fabian,29,67,67,1343,Germany,VfL Bochum 1848
8067,Y. Anchico,33,67,67,1917,Colombia,Independiente Medellín
8068,R. M'Bolhi,31,67,67,1195,Algeria,Ettifaq FC
8069,T. Nguen,23,67,73,1720,Norway,Strømsgodset IF
8070,Breno Laranjeiro,29,67,67,1713,Brazil,Sport Club do Recife
8071,J. Nietfeld,23,67,73,1496,Germany, SSV Jahn Regensburg
8072,V. Andriuškevičius,26,67,68,1738,Lithuania,DC United
8073,R. Clark,34,67,67,1839,United States,Columbus Crew SC
8074,I. Shevchenko,32,67,67,1711,Russia,Arsenal Tula
8075,G. Gudiño,24,67,70,1787,Argentina,San Lorenzo de Almagro
8076,K. Igboananike,28,67,67,1691,Nigeria,Örebro SK
8077,S. Horvath,20,67,72,1773,Austria,SG Dynamo Dresden
8078,J. Pineda,28,67,67,1618,Chile,CD Universidad de Concepción
8079,M. Donoso,30,67,67,1524,Chile,Club Deportes Temuco
8080,L. Zander,21,67,76,1645,Germany,FC St. Pauli
8081,J. Mosquera,27,67,67,1669,Colombia,Deportivo Cali
8082,M. Hallberg,21,67,74,1825,Sweden,Kalmar FF
8083,A. Kara,24,67,73,1890,Turkey,Yeni Malatyaspor
8084,C. Dunkley,25,67,70,1511,England,Wigan Athletic
8085,Santamaría,32,67,67,1150,Spain,SD Huesca
8086,C. Vargas,27,67,69,1105,Colombia,Atlético Nacional
8087,E. Manucharyan,30,67,67,1690,Armenia,FC Ural Yekaterinburg
8088,L. Broź,31,67,67,1820,Poland,Legia Warszawa
8089,M. Eramo,27,67,67,1859,Italy,Virtus Entella
8090,A. Morleo,33,67,67,1842,Italy,Bari
8091,V. Rykov,29,67,67,1517,Russia,Dinamo Moscow
8092,A. Robles,23,67,72,1629,Chile,San Luis de Quillota
8093,S. Freis,32,67,67,1741,Germany, SSV Jahn Regensburg
8094,D. Diaw,22,67,75,1456,Senegal,Korona Kielce
8095,André Pereira,22,67,76,1554,Portugal,Vitória de Setúbal
8096,L. Vácha,28,67,67,1850,Czech Republic,Sparta Praha
8097,T. Taguchi,26,67,68,1766,Japan,Júbilo Iwata
8098,A. Alvarez,32,67,67,1764,El Salvador,Houston Dynamo
8099,R. Matsuda,25,67,67,1624,Japan,Cerezo Osaka
8100,Fran Vélez,26,67,70,1609,Spain,Wisła Kraków
8101,J. Navrátil,25,67,68,1694,Czech Republic,Heracles Almelo
8102,M. Balanta,27,67,67,1604,Colombia,Alianza Petrolera
8103,M. Musalov,23,67,73,1685,Russia,FC Anzhi Makhachkala
8104,J. Lozano,26,67,69,1394,Colombia,Tigres FC
8105,H. Forrester,26,67,67,1764,England,AFC Wimbledon
8106,N. Paz,25,67,70,1553,Argentina,Club Atlético Lanús
8107,S. Caldwell,26,67,68,1692,United States,New England Revolution
8108,R. Crivello,25,67,68,1570,Italy,Frosinone
8109,D. Zúñiga,20,67,81,1686,Chile,CD Everton de Viña del Mar
8110,L. Załuska,35,67,67,1255,Poland,Pogoń Szczecin
8111,A. Trajkovski,24,67,72,1703,FYR Macedonia,Palermo
8112,K. Sharahili,29,67,67,1121,Saudi Arabia,Al Faisaly
8113,K. Sharahili,29,67,67,1121,Saudi Arabia,Al Faisaly
8114,D. Gómez,28,67,67,1660,Colombia,Atlético Huila
8115,Y. Abe,35,67,67,1844,Japan,Urawa Red Diamonds
8116,Moon Seon Min,25,67,67,1633,Korea Republic,Incheon United FC
8117,M. Mittelstädt,20,67,79,1754,Germany,Hertha BSC
8118,L. Godoy,22,67,74,1631,Argentina,Club Atlético Talleres
8119,D. Vergara,20,67,78,1571,Colombia,Envigado FC
8120,A. Bouzat,23,67,74,1678,Argentina,Vélez Sarsfield
8121,Park Dong Jin,22,67,73,1516,Korea Republic,FC Seoul
8122,M. Cissokho,30,67,67,1669,Senegal,US Orléans Loiret Football
8123,M. Holgersson,32,67,67,1538,Sweden,Lorca FC
8124,G. Munari,34,67,67,1825,Italy,Parma
8125,C. Burke,25,67,68,1506,Jamaica,Philadelphia Union
8126,D. Lenihan,23,67,75,1666,Republic of Ireland,Blackburn Rovers
8127,D. Murillo,23,67,72,1660,Colombia,Junior FC
8129,M. Cetnarski,28,67,67,1799,Poland,Sandecja Nowy Sącz
8130,S. Stangl,25,67,70,1800,Austria,FK Austria Wien
8131,S. Edera,20,67,78,1632,Italy,Torino
8132,S. Davies,29,67,67,1818,England,Rochdale
8133,A. Arellano,22,67,73,1812,Mexico,Querétaro
8134,G. Hupperts,25,67,68,1742,Netherlands,Sporting Lokeren
8135,L. Isgrove,24,67,70,1628,Wales,Barnsley
8136,M. Lampson,27,67,69,1177,United States,Minnesota United FC
8137,D. Balanta,23,67,73,1480,Colombia,Junior FC
8138,G. Ariyibi,22,67,74,1592,United States,Nottingham Forest
8139,Melvin Regalito,25,67,67,1635,Brazil,Fluminense
8140,L. Akins,28,67,67,1801,England,Burton Albion
8141,G. Claes,23,67,70,1855,Belgium,KV Mechelen
8142,Lee Kwang Sun,27,67,67,1676,Korea Republic,Jeju United FC
8143,F. Escobar,22,67,73,1599,Panama,New York Red Bulls
8144,R. Miyaichi,24,67,70,1563,Japan,FC St. Pauli
8145,R. Aliendro,26,67,68,1892,Argentina,Atlético Tucumán
8146,F. Piovaccari,32,67,67,1619,Italy,Ternana
8147,R. Castelen,34,67,67,1640,Netherlands,VVV-Venlo
8148,D. Vicencio,24,67,71,1456,Chile,San Luis de Quillota
8149,Pedrildo Rocha,33,67,67,1742,Brazil,Atlético Clube Goianiense
8150,O. Fernández,24,67,70,1656,Colombia,Puebla FC
8151,Choi Sung Keun,25,67,68,1739,Korea Republic,Suwon Samsung Bluewings
8152,S. Al Muwallad,26,67,68,1774,Saudi Arabia,Al Ahli
8153,R. Habran,23,67,72,1826,France,Royal Antwerp FC
8154,Wilsson Rosito,33,67,67,1726,Brazil,Chapecoense
8155,A. Almici,24,67,70,1748,Italy,US Cremonese
8156,T. Boyd,26,67,68,1556,United States,SV Darmstadt 98
8157,J. Vachoux,22,67,75,1016,France,Racing Club de Lens
8158,Ronaldo Tavares,19,67,80,1549,Portugal,Sporting CP
8160,L. Rotpuller,26,67,68,1551,Austria,Real Valladolid CF
8161,E. Jääger,32,67,67,1737,Estonia,Vålerenga Fotball
8162,D. Frahn,30,67,67,1640,Germany,Chemnitzer FC
8163,M. Hofmann,23,67,70,1602,Austria,SK Rapid Wien
8164,J. Jach,23,67,74,1614,Poland,Crystal Palace
8165,R. Zhemaletdinov,20,67,80,1678,Russia,Rubin Kazan
8167,L. Sercombe,27,67,67,1871,England,Bristol Rovers
8168,Alcatraz,30,67,67,1915,Colombia,Deportivo Pasto
8169,J. Watts,25,67,70,1693,United States,Houston Dynamo
8170,M. Bourabia,25,67,69,1771,France,Atiker Konyaspor
8171,O. Akichi,27,67,68,1786,Ivory Coast,Paris FC
8172,C. Chiricò,25,67,68,1656,Italy,Cesena
8173,D. Bičík,36,67,67,940,Czech Republic,Sparta Praha
8174,D. Bičík,36,67,67,940,Czech Republic,Sparta Praha
8175,M. Langer,32,67,67,1041,Austria,FC Schalke 04
8176,A. Cocco,31,67,67,1661,Italy,Pescara
8177,M. Sax,24,67,70,1649,Austria,FC Admira Wacker Mödling
8178,Kauã Zanson,33,67,67,1673,Brazil,Sport Club do Recife
8179,Dersan Dinis,25,67,67,1754,Brazil,Atlético Clube Goianiense
8180,A. Devaux,32,67,67,1841,France,Tours FC
8181,P. Zulu,24,67,70,1842,South Africa,Kaizer Chiefs
8182,K. Walker,27,67,67,1876,Sweden,Djurgårdens IF
8183,Jeong Woo Jae,25,67,68,1773,Korea Republic,Daegu FC
8184,A. Khagush,30,67,67,1642,Russia,Arsenal Tula
8185,Pêpê,20,67,77,1730,Portugal,Estoril Praia
8186,T. Gjertsen,25,67,68,1726,Norway,Kristiansund BK
8188,J. Billong,23,67,71,1474,France,Benevento
8189,K. Janus,31,67,67,1772,Poland,Arka Gdynia
8190,A. Bernal,29,67,67,1695,Colombia,América de Cali
8191,L. Dickmann,20,67,76,1614,Italy,Novara
8192,T. Agyepong,21,67,75,1677,Ghana,NAC Breda
8193,M. Konrad,29,67,67,1759,Germany,SG Dynamo Dresden
8194,J. Donachie,24,67,69,1478,Australia,Jeonnam Dragons
8195,A. Dantsev,32,67,67,1741,Russia,FC Ural Yekaterinburg
8196,C. Borja,24,67,72,1759,Colombia,Deportivo Toluca
8197,J. van der Lely,21,67,74,1624,Netherlands,FC Twente
8198,A. Rossi,20,67,81,1533,Italy,US Salernitana 1919
8199,L. Piątek,31,67,67,1850,Poland,Bruk-Bet Termalica Nieciecza
8201,J. Nation,27,67,68,1475,Norway,Vålerenga Fotball
8202,N. Næss,24,67,70,1758,Norway,SC Heerenveen
8203,M. Carayol,28,67,67,1592,Gambia,Ipswich Town
8204,J. Barrales,30,67,67,1543,Argentina,Gimnasia y Esgrima La Plata
8205,T. Meißner,26,67,68,1469,Germany,Willem II
8206,K. Nagai,28,67,67,1776,Japan,FC Tokyo
8207,M. Sadler,32,67,67,1718,England,Shrewsbury
8208,A. Adeleye,28,67,68,1570,Nigeria,SKA Khabarovsk
8209,B. Saller,24,67,71,1790,Germany, SSV Jahn Regensburg
8210,Hugo Álvarez,32,67,67,1613,Spain,AD Alcorcón
8211,N. Kilkenny,31,67,67,1794,Australia,Perth Glory
8212,T. Thelin,33,67,67,1648,Sweden,Jönköpings Södra IF
8213,C. Doyle,32,67,67,1050,Republic of Ireland,Bradford City
8214,N. Proschwitz,30,67,67,1569,Germany,Sparta Rotterdam
8215,L. Lindsay,21,67,77,1398,Scotland,Barnsley
8216,R. Vera,34,67,67,1593,Argentina,Patronato
8217,D. Tiendalli,31,67,67,1783,Netherlands,Oxford United
8218,K. Gehring,29,67,67,1386,Germany,SG Sonnenhof Großaspach
8219,J. Moreno,23,67,74,1790,Venezuela,DC United
8220,J. Riedel,25,67,71,1655,Germany,FC Hansa Rostock
8221,M. Chiosa,23,67,70,1483,Italy,Novara
8222,A. Nouri,27,67,67,1794,Norway,Vålerenga Fotball
8223,C. Gartner,23,67,73,1806,Austria,MSV Duisburg
8224,B. Kadrii,25,67,68,1855,Denmark,Randers FC
8225,T. Geyer,26,67,67,1490,Germany,VfR Aalen
8226,V. Castillo,29,67,67,1773,Colombia,Atlético Bucaramanga
8227,F. Noguera,24,67,72,1342,Argentina,Estudiantes de La Plata
8228,S. Whalley,29,67,67,1647,England,Shrewsbury
8229,C. Strohdiek,29,67,67,1302,Germany,SC Paderborn 07
8230,C. Pontius,29,67,67,1880,United States,LA Galaxy
8231,A. Nsiala,25,67,71,1568,DR Congo,Shrewsbury
8232,C. Conway,32,67,67,1809,Scotland,Blackburn Rovers
8233,G. Balažic,29,67,67,1472,Slovenia,FC Ural Yekaterinburg
8234,Jajá,22,67,71,1767,Brazil,Kalmar FF
8235,Jajá,22,67,71,1767,Brazil,Kalmar FF
8236,G. Karačić,20,67,80,916,Bosnia Herzegovina,SV Sandhausen
8237,G. O'Neil,34,67,67,1870,England,Bristol City
8238,L. Cadamuro,29,67,67,1657,Algeria,Nîmes Olympique
8239,G. Loovens,33,67,67,1341,Netherlands,Sheffield Wednesday
8240,S. Cronin,30,67,67,1812,United States,Minnesota United FC
8241,T. Ondaan,23,67,71,1760,Netherlands,PEC Zwolle
8243,Jose Emeirson,25,67,67,1636,Brazil,Vitória
8244,D. Duarte,17,67,82,1767,Netherlands,Sparta Rotterdam
8245,M. Duruer,29,67,67,1788,Turkey,Gençlerbirliği SK
8246,J. Brinkies,24,67,73,1170,Germany,FSV Zwickau
8247,Javi Hernández,28,67,67,1688,Spain,Cracovia
8248,De La Hoz,25,67,70,1680,Spain,Albacete BP
8249,Fabri Arnoia,25,67,67,1613,Brazil,São Paulo
8250,P. Herrmann,29,67,67,1539,Germany,Holstein Kiel
8251,J. Mall,26,67,69,1008,Switzerland,SV Darmstadt 98
8252,Kim Young Uk,26,67,68,1888,Korea Republic,Jeonnam Dragons
8253,V. Alvarado,24,67,71,1652,United States,Club Necaxa
8254,A. Putsko,24,67,73,1608,Russia,SKA Khabarovsk
8255,M. Little,28,67,67,1681,England,Bolton Wanderers
8256,B. Lennon,19,67,78,1860,United States,Real Salt Lake
8257,N. Mitrović,24,67,73,1438,Slovenia,Jagiellonia Białystok
8258,Jonathan Reis,28,67,67,1608,Brazil,Hokkaido Consadole Sapporo
8259,M. Kobras,31,67,67,1084,Austria,SCR Altach
8260,Q. Menig,21,67,73,1644,Netherlands,PEC Zwolle
8261,S. Al Duayyi,24,67,69,1696,Saudi Arabia,Al Faisaly
8262,C. Groß,28,67,67,1776,Germany,VfL Osnabrück
8263,D. Morales,30,67,67,1677,Argentina,Club Atlético Tigre
8264,J. Gyamerah,22,67,76,1707,Germany,VfL Bochum 1848
8266,L. Nomenjanahary,31,67,67,1758,Madagascar,Paris FC
8267,M. Medel,28,67,67,1727,Chile,Santiago Wanderers
8268,Y. Yeboah,20,67,77,1581,Ghana,Real Oviedo
8269,E. Palacios,18,67,82,1763,Argentina,River Plate
8270,D. Koppers,25,67,68,1781,Netherlands,PEC Zwolle
8271,J. Czerwiński,25,67,68,1456,Poland,Piast Gliwice
8272,J. Roa,22,67,75,1679,Colombia,Jaguares de Córdoba
8273,N. Law,29,67,67,1788,England,Bradford City
8274,L. Agouazi,33,67,67,1755,Algeria,Chamois Niortais Football Club
8275,R. Vilchis,27,67,67,1635,Mexico,Monarcas Morelia
8276,K. Escamilla,23,67,75,1718,Mexico,U.N.A.M.
8277,Carrillo,23,67,74,1581,Spain,Cádiz CF
8278,J. Amoroso,29,67,67,1655,Argentina,Belgrano de Córdoba
8279,A. Barillà,29,67,67,1967,Italy,Parma
8280,K. Agard,27,67,67,1737,England,Milton Keynes Dons
8281,Y. Boli,29,67,67,1664,Ivory Coast,Colorado Rapids
8282,J. Gradit,24,67,70,1591,France,Tours FC
8283,Lee Myung Jae,23,67,73,1675,Korea Republic,Ulsan Hyundai FC
8284,Leo Vimieiro,29,67,67,1780,Brazil,Atlético Clube Goianiense
8285,C. Spinelli,20,67,75,1494,Argentina,San Martín de San Juan
8286,K. Gjasula,27,67,68,1713,Germany,Hallescher FC
8287,M. Pérez,24,67,70,1688,Mexico,Lobos BUAP
8288,A. Ibrahim,26,67,68,1867,Norway,Vålerenga Fotball
8289,F. Ulvestad,25,67,70,1832,Norway,Djurgårdens IF
8290,M. Cash,19,67,81,1749,England,Nottingham Forest
8291,M. Pučko,23,67,73,1682,Slovenia,Real Oviedo
8292,D. Jiménez,28,67,67,1689,Mexico,Lobos BUAP
8293,K. McFadzean,30,67,67,1419,England,Burton Albion
8294,A. Moris,27,67,70,1154,Luxembourg,KV Mechelen
8295,L. Taylor,27,67,67,1668,Montserrat,AFC Wimbledon
8296,L. Taylor,27,67,67,1668,Montserrat,AFC Wimbledon
8297,A. Al Asta,30,67,67,1907,Saudi Arabia,Al Nassr
8298,Edgar Hernández,30,67,67,1660,Spain,CF Reus Deportiu
8299,M. de Leeuw,30,67,67,1835,Netherlands,Chicago Fire
8300,S. Blondelle,31,67,67,1638,Belgium,KAS Eupen
8301,Zubiaurre,20,67,76,959,Spain,Real Sociedad
8302,M. Fedele,24,67,71,1819,Switzerland,Cesena
8303,S. Quinn,31,67,67,1918,Republic of Ireland,Reading
8304,S. Bertram,26,67,68,1783,Germany,FC Erzgebirge Aue
8305,L. DeVere,27,67,68,1514,Australia,Brisbane Roar
8306,P. Mortensen,27,67,67,1551,Denmark,Sarpsborg 08 FF
8307,D. von Ballmoos,22,67,77,1125,Switzerland,BSC Young Boys
8308,N. Toko,26,67,68,1908,DR Congo,FC St. Gallen
8309,J. Demetriou,29,67,67,1864,Cyprus,Southend United
8310,D. Gavazzi,31,67,67,1819,Italy,Avellino
8311,S. Gustafson,22,67,73,1731,Sweden,Perugia
