,Name,Age,Overall,Potential,Special,Nationality,Club
8249,M. Saunier,22,63,73,1329,France,ESTAC Troyes
8250,R. Ippel,21,63,66,1762,Netherlands,Willem II
8251,R. Vine,29,63,63,1694,England,St. Johnstone FC
8252,A. Cristiano,27,63,63,1743,Italy,FC Pro Vercelli 1892
8253,D. Gasparetto,24,63,70,1408,Italy,Cittadella
8254,Henrique,27,63,68,1440,Brazil,Brisbane Roar
8255,M. Makola,26,63,66,1631,South Africa,Orlando Pirates
8256,Rubén Martínez,22,63,68,1495,Spain,RC Celta
8257,L. Garguła,31,63,63,1711,Poland,Wisła Kraków
8258,W. Fogden,24,63,67,1530,England,Bournemouth
8259,Balliu,20,63,73,1576,Spain,FC Barcelona B
8260,T. Pledl,18,63,77,1597,Germany,SpVgg Greuther Fürth
8261,S. Joseph,34,63,63,1781,Grenada,Seattle Sounders FC
8262,O. Odelusi,19,63,77,1567,England,Bolton Wanderers
8263,K. Steppe,23,63,68,1195,Belgium,SC Heerenveen
8264,D. Mackay,31,63,63,1481,Scotland,St. Johnstone FC
8265,Kim Tae Hwan,22,63,66,1648,Korea Republic,Seongnam FC
8266,Iván Sánchez,19,63,75,1480,Spain,Atlético Madrid
8267,Luís Olim,30,63,63,1662,Portugal,Clube Sport Marítimo
8268,A. Portier,30,63,63,1605,Belgium,KSV Cercle Brugge
8269,G. Martín,21,63,68,1676,Mexico,Club Atlas
8270,T. Archibald-Henville,23,63,69,1517,England,Swindon Town
8271,V. Fuchs,19,63,71,1681,France,Real Sociedad
8272,M. Šuler,29,63,63,1553,Slovenia,Legia Warszawa
8273,M. Cetnarski,23,63,67,1733,Poland,Śląsk Wrocław
8274,Joselu,21,63,73,1553,Spain,Córdoba CF
8275,R. Dorn,32,63,63,1674,France,SV Sandhausen
8276,D. van Zanten,30,63,63,1617,Republic of Ireland,St. Mirren
8277,C. Townsend,22,63,65,1636,United States,DC United
8278,A. Griffith,25,63,70,1665,Montserrat,Port Vale
8279,L. Veronese,21,63,75,953,France,FC Istres Ouest Provence
8280,D. Brown,21,63,67,1542,Jamaica,Colorado Rapids
8281,Leandro Pepe,24,63,66,1489,Brazil,SC Olhanense
8282,N. Maupay,15,63,82,1620,France,OGC Nice
8283,J. Grant,24,63,66,1573,Jamaica,Wycombe Wanderers
8284,L. Nangis,18,63,69,1556,France,Stade Malherbe Caen
8285,G. MacKenzie,26,63,64,1396,Scotland,Blackpool
8286,K. Langmead,27,63,63,1447,England,Northampton Town
8287,A. Bovo,26,63,70,1785,Italy,Spezia
8288,A. Kokoszka,25,63,65,1550,Poland,Śląsk Wrocław
8289,R. Fournier,28,63,64,1314,France,La Berrichonne de Châteauroux
8290,Morgado,22,63,72,1730,Spain,Real Sociedad
8291,Koikili,31,63,63,1829,Spain,CD Mirandés
8292,C. Lustenberger,25,63,65,1736,Switzerland,FC Luzern
8293,A. Farag,26,63,66,1810,Egypt,Lierse SK
8294,Sergio Suárez,25,63,69,1675,Spain,CD Mirandés
8295,S. Matić,33,63,63,1430,Croatia,FC Thun
8296,S. Matić,33,63,63,1430,Croatia,FC Thun
8297,W. Grigg,20,63,71,1599,Northern Ireland,Walsall
8298,R. Foran,32,63,63,1746,Republic of Ireland,Inverness Caledonian Thistle
8299,Sassá,18,63,76,1665,Brazil,Botafogo
8300,L. Buysens,26,63,64,1500,Belgium,Oud-Heverlee Leuven
8301,J. Maurice,26,63,70,1637,France,Le Mans FC
8302,G. Bigirimana,18,63,76,1739,Burundi,Newcastle United
8303,M. Williams,26,63,63,1597,England,Sheffield United
8304,V. Domovchiyski,25,63,68,1598,Bulgaria,MSV Duisburg
8305,D. Moro,30,63,63,1735,Italy,Empoli
8306,M. Djuricin,19,63,67,1549,Austria, SSV Jahn Regensburg
8307,C. Arias,24,63,65,1420,Colombia,Daejeon Citizen
8308,Romário,26,63,66,1549,Brazil,Kalmar FF
8309,Molina,20,63,71,1655,Spain,Valencia CF
8310,S. Meité,18,63,79,1659,France,AJ Auxerre
8311,E. Džinič,26,63,64,1509,Slovenia,Sporting de Charleroi
8312,R. Boguski,28,63,63,1770,Poland,Wisła Kraków
8313,A. Gallardo,23,63,68,1731,Mexico,Querétaro
8314,R. Wabara,20,63,69,1640,England,Manchester City
8315,Kiko,19,63,74,1702,Portugal,Vitória de Setúbal
8316,Kanú,20,63,75,1593,Brazil,Vitória Guimarães
8317,C. Ball,19,63,68,1607,England,Coventry City
8318,Watthimem,22,63,73,1590,Brazil,Atlético Clube Goianiense
8319,Merino,32,63,63,1701,Spain,FC Wacker Innsbruck
8320,Q. Othon,24,63,70,1698,France,ESTAC Troyes
8321,C. Bone,23,63,64,1730,United States,Chicago Fire
8322,J. Schauerte,24,63,66,1679,Germany,SV Sandhausen
8323,M. Sadler,27,63,63,1716,England,Crawley Town
8324,K. D'Haene,22,63,69,1708,Belgium,KSV Cercle Brugge
8325,Txiki,32,63,63,1546,Spain,Girona FC
8326,J. Coppens,21,63,67,1113,Belgium,KSV Cercle Brugge
8327,D. Abakumov,22,63,73,990,Russia,Mordovia Saransk
8328,A. Makarov,33,63,63,1025,Russia,Krylya Sovetov Samara
8329,C. Dickinson,25,63,67,1522,England,Watford
8330,Dani Tortolero,30,63,63,1489,Spain,CE Sabadell FC
8331,O. Hein,22,63,67,1793,Germany, SSV Jahn Regensburg
8332,M. Tracy,25,63,65,1556,United States,San Jose Earthquakes
8333,J. Müller,22,63,68,1643,Germany, SSV Jahn Regensburg
8334,P. Bosschaart,32,63,63,1591,Netherlands,Sydney FC
8335,A. Piccolo,24,63,68,1649,Italy,SS Virtus Lanciano
8336,Z. Małkowski,34,63,63,990,Poland,Korona Kielce
8337,V. Qazaishvili,19,63,72,1536,Georgia,Vitesse
8338,N. Nieveld,23,63,65,1556,Netherlands,PEC Zwolle
8339,T. Jänicke,23,63,68,1715,Germany,SG Dynamo Dresden
8340,M. Amini,19,63,78,1744,Australia,Borussia Dortmund
8341,A. Diaby,21,63,74,1770,France,CS Sedan Ardennes
8342,J. Suk,22,63,67,1745,Netherlands,Beerschot AC
8343,F. Johnsen,38,63,63,1701,Norway,Odds BK
8344,I. Lewczuk,27,63,63,1604,Poland,Ruch Chorzów
8345,S. Cronin,25,63,66,1808,United States,San Jose Earthquakes
8346,A. Cragno,18,63,75,1044,Italy,Brescia
8347,D. Connolly,35,63,63,1586,Republic of Ireland,Portsmouth
8348,A. Salami,24,63,68,1716,Nigeria,SønderjyskE
8349,João Diogo,24,63,68,1622,Portugal,Clube Sport Marítimo
8350,A. Bencivenga,20,63,75,1619,Italy,Ternana
8351,N. Maya,27,63,67,1785,Mexico,Club Tijuana
8352,S. Dum,25,63,66,1653,Germany,MSV Duisburg
8353,G. François,22,63,69,1598,Belgium,Sporting de Charleroi
8354,K. Janssens,26,63,64,1596,Belgium,KSV Cercle Brugge
8355,P. Heerwagen,29,63,63,1050,Germany,VfL Bochum 1848
8356,B. Omrani,18,63,79,1561,France,Olympique de Marseille
8357,B. Omrani,18,63,79,1561,France,Olympique de Marseille
8358,M. Busellato,19,63,78,1752,Italy,Cittadella
8359,Gato,28,63,63,1737,Spain,CE Sabadell FC
8360,K. Larsen,26,63,64,1807,Norway,Hønefoss BK
8361,Raul García,22,63,68,1673,Spain,UD Almería
8362,K. Afriyie,30,63,63,1670,Germany,FC Midtjylland
8363,J. Calvé,28,63,63,1722,France,Stade Malherbe Caen
8364,R. Müller,24,63,72,991,Philippines,MSV Duisburg
8365,Jeon Sung Chan,24,63,71,1766,Korea Republic,Busan IPark
8366,F. Espinosa,29,63,63,1819,Mexico,U.N.A.M.
8367,E. Cummins,23,63,68,1143,Netherlands,FC Utrecht
8368,J. Peterson,26,63,66,1789,United States,Sporting Kansas City
8369,K. Pearce,22,63,72,1378,England,Notts County
8370,G. Defrel,21,63,72,1508,France,Cesena
8371,S. Helg,22,63,68,1511,Sweden,GIF Sundsvall
8372,A. Al Khaibri,26,63,63,1670,Saudi Arabia,Al Shabab
8373,A. Taylor,21,63,69,1427,Wales,Tranmere Rovers
8374,J. Carson,19,63,71,1651,Northern Ireland,Ipswich Town
8375,E. Jelenič,19,63,76,1629,Slovenia,Padova
8376,A. Masika,19,63,73,1548,Kenya,KRC Genk
8377,Choi Young Jun,20,63,76,1659,Korea Republic,Gyeongnam FC
8378,G. Joppen,22,63,67,1663,Netherlands,VVV-Venlo
8379,N. Martínez,24,63,72,1718,Argentina,Real Murcia Club de Fútbol
8381,Óscar Pérez,30,63,63,1754,Spain,Racing Santander
8382,M. Stephens,23,63,66,1724,United States,LA Galaxy
8383,B. Sulimani,23,63,65,1583,Austria,Viking FK
8384,D. Flahavan,33,63,63,1140,England,Bournemouth
8385,B. Harris,24,63,66,1709,Scotland,Blackpool
8386,K. Brands,24,63,66,1643,Netherlands,Willem II
8387,A. Corryn,18,63,67,1538,Belgium,Sporting Lokeren
8388,M. Born,18,63,76,1537,Germany,FC Twente
8389,T. Wahl,28,63,63,1778,United States,Columbus Crew SC
8390,Fonseca,27,63,67,998,Portugal,Vitória de Setúbal
8391,K. Etuhu,24,63,69,1730,Nigeria,Barnsley
8392,C. Baker,29,63,63,1665,England,Coventry City
8393,K. Falkenberg,24,63,71,1681,Germany,SV Sandhausen
8394,B. Emerton,33,63,63,1766,Australia,Sydney FC
8395,A. Al Astaa,25,63,65,1794,Saudi Arabia,Al Shabab
8396,I. Saadi,20,63,77,1569,France,GFC Ajaccio
8397,G. Kocer,23,63,68,1689,Germany,FC Erzgebirge Aue
8398,A. Al Zaqan,20,63,69,1487,Saudi Arabia,Ettifaq FC
8399,S. Blondelle,26,63,64,1634,Belgium,Waasland-Beveren
8400,S. Wangberg,21,63,76,1545,Norway,SK Brann
8401,B. McGrath,21,63,73,1542,Australia,Brøndby IF
8402,D. Popovic,17,63,70,1531,Greece,PAOK
8403,Lucas Sousa,22,63,66,1664,Brazil,SC Olhanense
8404,A. Joachim,25,63,65,1571,Luxembourg,Willem II
8405,S. Ilsanker,23,63,67,1550,Austria,FC Red Bull Salzburg
8406,S. Bertram,21,63,68,1657,Germany,VfL Bochum 1848
8407,J. Rivierez,23,63,71,1498,France,Le Havre AC
8408,L. Courtois,33,63,63,1696,France,LA Galaxy
8409,F. Bombagi,22,63,68,1633,Italy,Urbs Reggina 1914 
8410,M. Hornschuh,21,63,69,1591,Germany,Borussia Dortmund
8411,Kang Soo Il,24,63,63,1699,Korea Republic,Jeju United FC
8412,M. Ballouchy,29,63,63,1697,Morocco,San Jose Earthquakes
8413,V. Rama,24,63,67,1570,Albania,Real Valladolid CF
8414,K. Weuts,21,63,70,1582,Belgium,Oud-Heverlee Leuven
8415,C. Mitchell,24,63,67,1530,Trinidad & Tobago,Vancouver Whitecaps FC
8416,D. Woolard,28,63,63,1602,United States,DC United
8417,K. Vinetot,24,63,68,1454,France,Crotone
8418,K. Vinetot,24,63,68,1454,France,Crotone
8419,J. Martins Pereira,26,63,68,1650,France,En Avant de Guingamp
8420,C. Rahn,33,63,63,1870,Germany, SSV Jahn Regensburg
8421,D. Malul,23,63,70,1807,Israel,Beerschot AC
8422,C. Lozano,35,63,63,1135,Mexico,San Luis
8423,M. Ghadir,21,63,71,1666,Israel,Waasland-Beveren
8424,A. Zermeño,33,63,63,1022,Mexico,Club Tijuana
8425,E. Jónsson,23,63,69,1743,Iceland,Wolverhampton Wanderers
8426,S. Radjabali-Fardi,21,63,69,1779,Germany,Hertha BSC
8427,S. Wiseman,26,63,65,1643,England,Barnsley
8428,S. Arfield,23,63,68,1817,Scotland,Huddersfield Town
8429,J. Sudić,21,63,69,1294,Sweden,Mjällby AIF
8430,A. Christiansen,22,63,72,1723,Denmark,FC Nordsjælland
8431,A. Ponce,30,63,63,1832,Mexico,Club Atlas
8432,A. González,17,63,74,1687,Mexico,Club Atlas
8434,C. Gueye,25,63,69,1633,Senegal,SG Dynamo Dresden
8435,Y. Touzghar,25,63,68,1580,France,Racing Club de Lens
8436,K. Luckassen,18,63,73,1538,Netherlands,AZ Alkmaar
8437,M. Okuonghae,26,63,65,1427,Nigeria,Colchester United
8438,R. Edwards,29,63,64,1421,Wales,Barnsley
8439,S. Keel,29,63,63,1531,United States,FC Dallas
8440,A. Filkor,23,63,69,1757,Hungary,FC Pro Vercelli 1892
8441,J. Thorrington,32,63,63,1841,United States,DC United
8442,Zamora,29,63,63,1539,Spain,RC Recreativo de Huelva
8443,G. Rojas,29,63,63,1725,Mexico,San Luis
8444,A. Briseño,18,63,74,1636,Mexico,Club Atlas
8445,J. Lumu,17,63,75,1541,Netherlands,Willem II
8446,S. Torres,30,63,63,1428,Argentina,Crawley Town
8447,Israel Puerto,19,63,73,1387,Spain,Sevilla FC
8448,Octávio,18,63,78,1619,Brazil,Botafogo
8449,D. Barr,27,63,68,1686,Scotland,Heart of Midlothian
8450,D. Brosinski,23,63,70,1851,Germany,MSV Duisburg
8451,J. Obita,18,63,71,1571,England,Reading
8452,Iván Malón,25,63,66,1530,Spain,CD Numancia
8453,Kevin Lacruz,20,63,75,1697,Spain,Real Zaragoza
8454,S. Kukuruzovic,23,63,66,1633,Croatia,FC Zürich
8455,J. Dančík,30,63,63,1544,Slovakia,Podbeskidzie Bielsko-Biała
8456,A. Al Mutairi,26,63,65,1503,Saudi Arabia,Al Faisaly
8457,L. Freeman,20,63,69,1634,England,Stevenage
8458,D. Plessis,24,63,66,1724,France,AC Arles Avignon
8459,C. Camillucci,31,63,63,1628,Italy,Empoli
8460,A. Angeli,21,63,71,1731,Belgium,RAEC Mons
8461,T. Monconduit,21,63,70,1525,France,AJ Auxerre
8462,M. Piredda,18,63,79,1566,Italy,Cagliari
8463,L. Annab,23,63,67,1649,Belgium,Lierse SK
8464,M. Tankovic,17,63,74,1516,Sweden,Fulham
8465,S. Nyassi,23,63,65,1722,Gambia,Montreal Impact
8466,Z. Jambo,24,63,69,1636,Zimbabwe,Kaizer Chiefs
8467,J. Wurtz,20,63,73,1569,Germany,SV Werder Bremen
8468,A. Montaroup,26,63,67,1737,France,Stade Malherbe Caen
8469,Luis Morán,24,63,68,1673,Spain,CD Mirandés
8470,A. Al Mousa,31,63,63,1697,Saudi Arabia,Al Fateh
8471,M. Mitrishev,19,63,68,1407,Russia,Terek Grozny
8472,J. Rankin,29,63,63,1856,Scotland,Dundee United
8473,R. Pucino,21,63,67,1613,Italy,Varese
8474,M. Pereira Rodrigues,19,63,74,1448,Portugal,CD Nacional
8475,D. Del Fabro,17,63,82,1416,Italy,Cagliari
8476,S. Sanogo,23,63,72,1742,Ivory Coast,FC Lausanne-Sport
8477,Nuno Lopes,25,63,67,1550,Portugal,SC Beira Mar
8478,Azkorra,29,63,63,1423,Spain,CD Guadalajara
8479,Azkorra,29,63,63,1423,Spain,CD Guadalajara
8480,S. O'Neill,18,63,68,1675,United States,Colorado Rapids
8481,V. Foglio,27,63,66,1686,Italy,Grosseto
8482,Pelayo,21,63,69,1706,Spain,Elche CF
8484,V. Plut,23,63,66,1623,Slovenia,Waasland-Beveren
8485,M. Ehrenreich,29,63,63,1683,Austria,SK Sturm Graz
8486,S. MacDonald,24,63,68,1698,Wales,Bournemouth
8487,P. Coulibaly,24,63,70,989,Senegal,AS Saint-Étienne
8488,M. Scalise,30,63,63,1638,Italy,Ascoli
8489,Y. Betsch,25,63,64,1536,France,Stade Lavallois Mayenne FC
8490,C. Lines,26,63,67,1791,England,Milton Keynes Dons
8491,K. Lardenoit,28,63,63,1398,Belgium,Waasland-Beveren
8492,Hong Soon Hak,31,63,63,1750,Korea Republic,Suwon Samsung Bluewings
8493,A. Robinson,32,63,63,1740,England,Tranmere Rovers
8495,D. Aleksić,21,63,74,1655,Serbia,AS Saint-Étienne
8496,Truyols,22,63,69,1499,Spain,Villarreal CF
8497,S. Yago,19,63,73,1531,France,Toulouse Football Club
8498,J. Streutker,19,63,74,1516,Netherlands,SC Heerenveen
8499,A. Eckersley,26,63,66,1654,England,Aarhus GF
8500,A. Pléa,19,63,74,1537,France,Olympique Lyonnais
8501,Willian Pottker,18,63,72,1521,Brazil,Figueirense
8502,S. Mildenhall,34,63,63,1143,England,Bristol Rovers
8503,Andradina,37,63,63,1596,Brazil,Pogoń Szczecin
8504,A. Sorin,26,63,66,1709,France,Aarhus GF
8506,T. Murayama,22,63,64,1620,Japan,Pogoń Szczecin
8507,A. Kure,26,63,66,1461,Denmark,Aarhus GF
8508,G. Beranger,30,63,63,1730,France,Elche CF
8509,S. Burchert,22,63,67,1081,Germany,Hertha BSC
8510,A. Tampakis,19,63,71,877,Greece,Panathinaikos FC
8511,J. Lingard,19,63,72,1582,England,Manchester United
8512,P. Hayes,28,63,63,1678,England,Brentford
8513,C. Schuler,24,63,66,1421,United States,Real Salt Lake
8514,A. Iacobucci,21,63,70,1112,Italy,Spezia
8515,M. Ohayon,26,63,64,1506,Israel,Sporting de Charleroi
8516,I. Taranov,26,63,68,1602,Russia,Krylya Sovetov Samara
8517,B. Lüthi,23,63,72,1731,Switzerland,FC Thun
8518,F. Bessone,28,63,63,1691,Argentina,Sporting Kansas City
8519,P. Treviño,22,63,67,1501,Mexico,Querétaro
8520,Duarte Duarte,24,63,66,1542,Portugal,FC Paços de Ferreira
8521,J. Grounds,24,63,69,1546,England,Oldham Athletic
8522,Rúper,25,63,68,1646,Spain,CD Mirandés
8523,G. Bruna,21,63,70,1590,Argentina,Blackpool
8524,Hwang Do Yeon,21,63,68,1621,Korea Republic,Jeju United FC
8525,K. Mayi,19,63,76,1498,France,AS Saint-Étienne
8526,Javi Flores,26,63,66,1592,Spain,Elche CF
8527,Reguero,29,63,63,1108,Spain,Inverness Caledonian Thistle
8528,J. Ashton,29,63,63,1375,England,Stevenage
8529,B. Cristante,17,63,84,1651,Italy,Milan
8531,M. Mandorlini,23,63,69,1660,Italy,Grosseto
8532,G. Bettiol,26,63,64,1558,France,Clermont Foot 63
8533,L. Nicholls,19,63,74,1178,England,Northampton Town
8534,R. Teibert,19,63,69,1697,Canada,Vancouver Whitecaps FC
8535,C. Thonhofer,27,63,67,1762,Austria,Wolfsberger AC
8536,A. Amur,24,63,66,1436,Oman,Al Raed
8538,Dani Quintana,25,63,66,1590,Spain,Jagiellonia Białystok
8539,J. Lafourcade,29,63,63,1531,France,Chamois Niortais Football Club
8540,J. Lafourcade,29,63,63,1531,France,Chamois Niortais Football Club
8541,D. Furman,24,63,68,1764,South Africa,Doncaster Rovers
8542,I. Gueye,34,63,63,1386,Senegal,Sporting Lokeren
8543,G. Madrigal,19,63,69,1558,Mexico,Monterrey
8544,P. Olkowski,22,63,72,1706,Poland,Górnik Zabrze
8545,A. Weis,22,63,72,943,Germany,VfB Stuttgart
8546,B. Verstraete,18,63,71,1724,Belgium,Club Brugge KV
8547,A. Belozerov,30,63,63,1511,Russia,Volga Nizhny Novgorod
8548,P. Højbjerg,16,63,81,1686,Denmark,FC Bayern München
8549,E. Scarione,26,63,68,1665,Argentina,FC St. Gallen
8550,M. Kocic,27,63,66,1149,Serbia,Portland Timbers
8551,R. Improta,18,63,75,1450,Italy,Castellammare di Stabia
8552,D. Bell,28,63,63,1604,Republic of Ireland,Coventry City
8553,Jota,18,63,75,1688,Portugal,CD Nacional
8554,O. Aydin,18,63,76,1445,Germany,Bayer 04 Leverkusen
8555,B. Iwan,28,63,63,1719,Poland,Górnik Zabrze
8556,G. Plasmati,29,63,63,1548,Italy,SS Virtus Lanciano
8557,O. Gobern,21,63,72,1640,England,Huddersfield Town
8558,S. Piocelle,33,63,63,1769,France,Nîmes Olympique
8559,R. van der Rijt,23,63,65,1422,Netherlands,Willem II
8560,S. Akouili,23,63,66,1474,Netherlands,Willem II
8561,M. El-Gabbas,24,63,65,1668,Egypt,Lierse SK
8562,M. Dæhli,17,63,80,1365,Norway,Molde FK
8563,Y. Démont,34,63,63,1835,France,Racing Club de Lens
8564,Z. Bakkali,16,63,83,1553,Belgium,PSV
8565,K. Motaung Jr,30,63,63,1534,South Africa,Kaizer Chiefs
8566,E. Enza-Yamissi,29,63,63,1865,Central African Rep.,ESTAC Troyes
8567,D. Paladini,27,63,63,1800,United States,Chicago Fire
8568,Jordi Masip,23,63,69,1174,Spain,FC Barcelona B
8569,M. Danso,29,63,65,1526,Gambia,Portland Timbers
8570,M. Riedmüller,24,63,69,950,Germany,FC Bayern München
8571,J. Claros,26,63,68,1701,Honduras,Hibernian
8572,S. Simonsen,33,63,63,1183,England,Dundee FC
8573,L. Marzoratti,25,63,68,1528,Italy,Sassuolo
8574,J. Tavernier,20,63,68,1603,England,Newcastle United
8575,P. De Giorgio,29,63,63,1759,Italy,Crotone
8576,M. Ekenberg,32,63,63,1595,Sweden,Mjällby AIF
8577,D. Schmidt,20,63,68,1695,Netherlands,SC Heerenveen
8578,A. Berry,23,63,70,1349,United States,Chicago Fire
8579,M. Subašić,24,63,72,1756,Bosnia Herzegovina,SG Dynamo Dresden
8580,B. Wright,19,63,67,1550,Australia,Preston North End
8581,B. Mullan,34,63,63,1809,United States,Colorado Rapids
8582,Tiago Volpi,21,63,72,1127,Brazil,Figueirense
8583,J. Cannon,37,63,63,1151,United States,Vancouver Whitecaps FC
8584,U. Eusepi,23,63,67,1522,Italy,FC Pro Vercelli 1892
8585,You Kyoung Youl,33,63,63,1357,Korea Republic,Daegu FC
8586,A. Wikström,30,63,63,1436,Sweden,Gefle IF
8587,K. Olimpa,24,63,65,999,France,FC Girondins de Bordeaux
8588,M. Prus,22,63,69,1060,Poland,Roda JC Kerkrade
8589,J. Ibarra,33,63,63,1111,Mexico,Monterrey
8590,J. Podevijn,22,63,66,1674,Belgium,Willem II
8591,F. Al Thunayyan,25,63,67,1051,Saudi Arabia,Al Taawoun
8592,A. Dunne,29,63,63,1705,Republic of Ireland,Millwall
8593,R. Grange,23,63,70,1700,France,AS Nancy Lorraine
8594,Iván,18,63,76,1661,Spain,Levante UD
8595,S. Kritsyuk,21,63,75,1079,Russia,SC Braga
8596,M. Östberg,34,63,63,1260,Sweden,Djurgårdens IF
8597,A. Drury,28,63,63,1691,England,Ipswich Town
8598,D. Johnson,19,63,74,1781,England,Aston Villa
8599,Igor Rossi,23,63,67,1387,Brazil,Clube Sport Marítimo
8600,V. Khozin,22,63,67,1635,Russia,Alaniya Vladikavkaz
8601,V. Khozin,22,63,67,1635,Russia,Alaniya Vladikavkaz
8602,M. Doyle,30,63,63,1814,Republic of Ireland,Sheffield United
8603,I. Black,27,63,64,1779,Scotland,Rangers FC
8604,M. Concha,32,63,63,1685,Sweden,Malmö FF
8605,H. Camara,28,63,63,1732,France,Montreal Impact
8606,P. Bouby,28,63,65,1729,France,Nîmes Olympique
8607,S. Marakis,20,63,69,1631,South Africa,Clube Sport Marítimo
8608,S. Marzo,21,63,71,1524,Belgium,Beerschot AC
8609,M. Diallo,26,63,67,1676,Senegal,En Avant de Guingamp
8610,S. Malone,21,63,70,1771,England,Millwall
8611,M. Khan,26,63,64,1303,Lebanon,BK Häcken
8612,B. Zemanski,24,63,66,1804,United States,Portland Timbers
8613,E. Skagestad,23,63,68,1648,Norway,Aalesunds FK
8614,O. Daley,31,63,63,1625,Jamaica,Motherwell
8615,A. Griffin,33,63,63,1569,England,Doncaster Rovers
8616,L. Thürauer,24,63,66,1593,Austria,FC Admira Wacker Mödling
8617,T. Haye,17,63,74,1769,Netherlands,AZ Alkmaar
8618,Gu Bon Sang,22,63,67,1580,Korea Republic,Incheon United FC
8619,B. Pringle,23,63,70,1843,England,Rotherham United
8620,M. Wichmann,20,63,70,1709,Denmark,Aalborg BK
8621,A. Rose,22,63,65,1748,England,Seattle Sounders FC
8622,S. Cansdell-Sherriff,29,63,63,1544,Australia,Rochdale
8623,L. Nestor,23,63,68,1606,France,La Berrichonne de Châteauroux
8624,Ion Vélez,27,63,63,1542,Spain,Girona FC
8625,C. Daniels,25,63,68,1774,England,Bournemouth
8626,J. Moulin,26,63,65,1091,France,AS Saint-Étienne
8627,J. Ábrego,25,63,67,1496,Mexico,Club Tijuana
8628,Klever,23,63,71,899,Brazil,Fluminense
8629,M. Schäffler,23,63,66,1553,Germany,FC Ingolstadt 04
8630,D. Löfquist,25,63,67,1722,Sweden,Odense Boldklub
8631,L. Croft,27,63,64,1691,England,Oldham Athletic
8632,K. Johnsson,22,63,69,1085,Sweden,NEC Nijmegen
8633,D. Foulquier,19,63,73,1708,France,Stade Rennais FC
8634,D. Potter,27,63,63,1740,Republic of Ireland,Milton Keynes Dons
8635,P. Golański,29,63,63,1728,Poland,Korona Kielce
8636,N. Tubić,28,63,65,1448,Serbia,FC Krasnodar
8637,H. Dalsgaard,22,63,67,1706,Denmark,Aalborg BK
8638,Lim Sang Hyup,23,63,68,1553,Korea Republic,Busan IPark
8639,E. Friberg,26,63,66,1648,Sweden,Malmö FF
8640,F. Stanco,25,63,70,1521,Italy,Modena
8641,O. Fôn Williams,25,63,68,1105,Wales,Tranmere Rovers
8642,Puigdollers,31,63,63,1684,Spain,RC Recreativo de Huelva
8643,D. Dumić,20,63,69,1484,Denmark,Brøndby IF
8644,J. Pierre,31,63,63,1361,Haiti,Stade Malherbe Caen
8645,S. Kinney,24,63,63,1588,United States,Chicago Fire
8646,Fran Miranda,24,63,69,1591,Spain,RCD Espanyol
8647,J. Lazic,32,63,63,1028,Serbia,Sporting Lokeren
8648,Diego Rivas,32,63,63,1603,Spain,Hércules CF
8649,J. Kamghain,19,63,68,1605,France,KV Kortrijk
8650,M. Scavone,25,63,66,1741,Italy,FC Pro Vercelli 1892
8651,C. Biraghi,19,63,78,1735,Italy,Cittadella
8652,D. Ordaz,28,63,67,1583,Mexico,Atlante
8653,A. Kaluđerovic,25,63,69,1537,Serbia,Racing Santander
8654,A. Barcham,25,63,64,1605,England,Scunthorpe United
8655,Fernando,20,63,66,1720,Brazil,Ponte Preta
8656,M. Diaw,31,63,63,1664,Senegal,Chamois Niortais Football Club
8657,J. Hayter,33,63,63,1702,England,Yeovil Town
8658,Onwu,24,63,68,1608,Spain,CA Osasuna
8659,P. Nymann,29,63,63,1802,Denmark,Djurgårdens IF
8660,Diego García,22,63,66,1001,Spain,UD Almería
8661,J. Ralls,18,63,71,1659,England,Cardiff City
8662,J. Ralls,18,63,71,1659,England,Cardiff City
8663,D. McGeouch,19,63,76,1680,Scotland,Celtic
8664,Bruninho,23,63,68,1554,Portugal,Vitória de Setúbal
8665,Lee Jong Won,23,63,64,1729,Korea Republic,Seongnam FC
8666,J. Anibaba,23,63,67,1635,United States,Chicago Fire
8667,N. Collins,28,63,63,1472,Scotland,Sheffield United
8668,W. Van Tricht,18,63,73,1681,Belgium,KV Mechelen
8669,N. Ellington,30,63,63,1628,England,Crewe Alexandra
8670,R. Johannes,26,63,65,1626,South Africa,Orlando Pirates
8671,F. Ghisolfi,27,63,67,1684,France,Stade de Reims
8672,D. Worrall,22,63,74,1468,England,Bury
8673,Lee Bum Young,23,63,69,1075,Korea Republic,Busan IPark
8674,D. Vosnakidis,18,63,74,1423,Greece,Bari
8675,D. Perquis,26,63,64,1094,France,Stade Malherbe Caen
8676,M. Novaković,30,63,63,1723,Montenegro,Amkar Perm
8677,M. Dyrestam,20,63,72,1573,Sweden,IFK Göteborg
8678,M. Meyer,16,63,83,1506,Germany,FC Schalke 04
8679,E. Sinclair,24,63,67,1580,England,Doncaster Rovers
8680,Yoon Sin Young,25,63,66,1477,Korea Republic,Gyeongnam FC
8681,J. McEveley,27,63,63,1677,Scotland,Swindon Town
8682,F. Amenta,33,63,63,1429,Italy,SS Virtus Lanciano
8683,D. Stewart,31,63,63,1501,Jamaica,Notts County
8684,M. Lamidi,24,63,67,1563,Germany,FSV Frankfurt
8686,P. Ćwielong,26,63,66,1761,Poland,Śląsk Wrocław
8687,J. Matland,25,63,66,1839,Norway,Aalesunds FK
